speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,108,183,397,0.19672131147540983,46,43,19,0,50,STKH.tsv
3,118,190,454,0.20701754385964913,56,56,6,50,100,STKH.tsv
3,131,205,529,0.21300813008130082,65,65,1,100,150,STKH.tsv
3,128,206,556,0.20711974110032363,63,64,1,150,200,STKH.tsv
3,115,185,497,0.2072072072072072,52,51,12,200,250,STKH.tsv
3,79,136,292,0.19362745098039216,34,33,12,250,300,STKH.tsv
3,80,147,328,0.18140589569160998,35,34,11,300,350,STKH.tsv
3,118,160,431,0.24583333333333332,55,52,11,350,400,STKH.tsv
3,109,173,438,0.21001926782273603,47,50,12,400,450,STKH.tsv
3,109,156,375,0.2329059829059829,43,44,22,450,500,STKH.tsv
3,77,110,257,0.23333333333333334,23,29,25,500,540,STKH.tsv
