speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,100,136,370,0.24509803921568626,43,25,32,0,50,SMH4.tsv
3,102,142,344,0.23943661971830985,47,23,32,50,100,SMH4.tsv
3,81,128,349,0.2109375,33,15,33,100,150,SMH4.tsv
3,107,143,392,0.2494172494172494,45,35,27,150,200,SMH4.tsv
3,94,143,385,0.2191142191142191,37,30,27,200,250,SMH4.tsv
3,104,120,282,0.28888888888888886,46,20,38,250,300,SMH4.tsv
3,117,141,436,0.2765957446808511,49,37,31,300,350,SMH4.tsv
3,126,170,522,0.24705882352941178,50,38,38,350,400,SMH4.tsv
3,70,117,336,0.19943019943019943,32,16,22,400,450,SMH4.tsv
3,4,27,32,0.04938271604938271,2,2,0,450,453,SMH4.tsv
