speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,75,119,274,0.21008403361344538,31,13,31,0,50,S2JK.tsv
3,62,111,252,0.18618618618618618,13,24,25,50,100,S2JK.tsv
3,108,136,370,0.2647058823529412,39,20,49,100,150,S2JK.tsv
3,72,96,273,0.25,20,22,30,150,200,S2JK.tsv
3,97,133,314,0.24310776942355888,33,22,42,200,250,S2JK.tsv
3,101,131,307,0.25699745547073793,40,27,34,250,300,S2JK.tsv
3,60,131,275,0.15267175572519084,30,0,30,300,350,S2JK.tsv
3,96,174,417,0.1839080459770115,44,10,42,350,400,S2JK.tsv
3,109,145,461,0.25057471264367814,44,19,46,400,450,S2JK.tsv
3,68,120,252,0.18888888888888888,19,21,28,450,488,S2JK.tsv
