speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,127,177,510,0.2391713747645951,55,47,25,0,50,SQ3P.tsv
3,122,159,443,0.2557651991614256,50,38,34,50,100,SQ3P.tsv
3,171,225,690,0.25333333333333335,71,39,61,100,150,SQ3P.tsv
3,120,223,680,0.17937219730941703,59,54,7,150,200,SQ3P.tsv
3,135,199,505,0.22613065326633167,48,41,46,200,250,SQ3P.tsv
3,117,166,442,0.23493975903614459,51,38,28,250,300,SQ3P.tsv
3,135,194,594,0.23195876288659795,58,46,31,300,350,SQ3P.tsv
3,131,184,480,0.23731884057971014,49,49,33,350,400,SQ3P.tsv
3,195,265,734,0.24528301886792453,77,44,74,400,450,SQ3P.tsv
3,124,256,806,0.16145833333333334,62,62,0,450,500,SQ3P.tsv
3,76,225,624,0.11259259259259259,38,38,0,500,550,SQ3P.tsv
3,109,161,339,0.22567287784679088,38,40,31,550,600,SQ3P.tsv
3,121,196,471,0.20578231292517007,19,53,49,600,650,SQ3P.tsv
3,142,211,496,0.22432859399684044,40,59,43,650,700,SQ3P.tsv
3,162,180,459,0.3,52,60,50,700,750,SQ3P.tsv
3,154,218,539,0.23547400611620795,40,56,58,750,800,SQ3P.tsv
3,147,201,596,0.24378109452736318,54,47,46,800,850,SQ3P.tsv
3,135,189,490,0.23809523809523808,45,44,46,850,900,SQ3P.tsv
3,132,226,467,0.19469026548672566,51,30,51,900,950,SQ3P.tsv
3,90,120,270,0.25,32,38,20,950,1000,SQ3P.tsv
3,136,175,420,0.259047619047619,49,51,36,1000,1050,SQ3P.tsv
3,144,204,571,0.23529411764705882,69,69,6,1050,1100,SQ3P.tsv
3,125,205,487,0.2032520325203252,55,45,25,1100,1150,SQ3P.tsv
3,35,55,90,0.21212121212121213,14,7,14,1150,1166,SQ3P.tsv
