speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,95,122,302,0.25956284153005466,34,39,22,0,50,S6PD.tsv
3,79,126,253,0.20899470899470898,21,34,24,50,100,S6PD.tsv
3,138,169,484,0.27218934911242604,45,53,40,100,150,S6PD.tsv
3,114,164,389,0.23170731707317074,28,45,41,150,200,S6PD.tsv
3,119,162,437,0.2448559670781893,21,52,46,200,250,S6PD.tsv
3,104,179,434,0.19366852886405958,18,42,44,250,300,S6PD.tsv
3,75,182,447,0.13736263736263737,28,32,15,300,350,S6PD.tsv
3,92,157,370,0.19532908704883228,24,42,26,350,400,S6PD.tsv
3,128,206,532,0.20711974110032363,38,55,35,400,450,S6PD.tsv
3,129,224,684,0.19196428571428573,38,56,35,450,500,S6PD.tsv
3,100,210,550,0.15873015873015872,42,47,11,500,550,S6PD.tsv
3,86,169,443,0.16962524654832348,43,43,0,550,600,S6PD.tsv
3,114,180,439,0.2111111111111111,48,50,16,600,650,S6PD.tsv
3,87,137,320,0.2116788321167883,23,41,23,650,697,S6PD.tsv
