speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,81,123,339,0.21951219512195122,36,36,9,0,50,SQPH.tsv
3,105,117,265,0.29914529914529914,39,38,28,50,100,SQPH.tsv
3,123,156,419,0.26282051282051283,50,45,28,100,150,SQPH.tsv
3,118,143,407,0.27505827505827507,41,47,30,150,200,SQPH.tsv
3,71,123,318,0.19241192411924118,29,18,24,200,250,SQPH.tsv
3,111,188,529,0.19680851063829788,42,37,32,250,300,SQPH.tsv
3,94,151,379,0.20750551876379691,37,38,19,300,350,SQPH.tsv
3,99,126,328,0.2619047619047619,39,26,34,350,400,SQPH.tsv
3,99,134,316,0.2462686567164179,35,32,32,400,450,SQPH.tsv
3,84,127,317,0.2204724409448819,41,41,2,450,488,SQPH.tsv
