speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,66,139,318,0.15827338129496402,10,31,25,0,50,SJRX.tsv
3,84,130,332,0.2153846153846154,15,37,32,50,100,SJRX.tsv
3,55,114,262,0.1608187134502924,8,22,25,100,150,SJRX.tsv
3,99,143,321,0.23076923076923078,35,37,27,150,200,SJRX.tsv
3,94,167,351,0.18762475049900199,32,35,27,200,250,SJRX.tsv
3,89,137,364,0.21654501216545013,19,37,33,250,300,SJRX.tsv
3,94,133,297,0.23558897243107768,23,38,33,300,350,SJRX.tsv
3,113,174,439,0.2164750957854406,21,49,43,350,400,SJRX.tsv
3,91,153,369,0.19825708061002179,12,39,40,400,446,SJRX.tsv
