speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,86,133,313,0.21553884711779447,35,35,16,0,50,SDAB.tsv
3,105,147,372,0.23809523809523808,46,16,43,50,100,SDAB.tsv
3,104,169,404,0.20512820512820512,44,21,39,100,150,SDAB.tsv
3,135,171,436,0.2631578947368421,49,46,40,150,200,SDAB.tsv
3,83,141,295,0.19621749408983452,33,24,26,200,250,SDAB.tsv
3,134,182,503,0.2454212454212454,52,35,47,250,300,SDAB.tsv
3,128,163,444,0.261758691206544,50,34,44,300,350,SDAB.tsv
3,109,112,331,0.3244047619047619,36,43,30,350,400,SDAB.tsv
3,94,140,351,0.22380952380952382,39,28,27,400,450,SDAB.tsv
3,125,192,461,0.2170138888888889,48,38,39,450,500,SDAB.tsv
3,32,92,152,0.11594202898550725,13,11,8,500,519,SDAB.tsv
