Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
yeah,1,24,"[0, 2, 4, 16, 24, 44, 48, 54, 66, 69, 82, 90, 92, 94, 125, 131, 136, 154, 156, 158, 165, 172, 184, 210, 216, 217, 218, 226, 230, 232, 233, 242, 251, 258, 266, 268, 271, 285, 317, 321, 326, 328, 341, 349, 358, 376, 382, 396, 424, 428, 430, 434, 444, 449, 469, 472, 482, 491, 493, 495, 497, 502, 503, 506, 517, 523, 533, 541, 552, 553, 558, 561, 562, 568, 571, 574, 580, 581, 594]",S8W2.tsv
be,1,6,"[1, 2, 6, 8, 11, 19, 23, 32, 60, 61, 64, 67, 73, 77, 88, 91, 111, 117, 120, 121, 122, 124, 141, 143, 149, 152, 159, 167, 174, 183, 191, 200, 201, 205, 206, 220, 225, 231, 238, 241, 245, 246, 252, 254, 255, 262, 269, 274, 286, 296, 298, 299, 301, 303, 307, 312, 313, 323, 325, 327, 331, 332, 336, 338, 345, 347, 351, 352, 353, 354, 356, 357, 369, 370, 376, 381, 400, 404, 406, 421, 425, 431, 432, 435, 444, 456, 498, 501, 507, 509, 510, 515, 527, 529, 532, 534, 538, 546, 548, 549, 552, 559, 561, 576, 583, 589, 593]",S8W2.tsv
gonna,1,8,"[1, 8, 32, 60, 82, 179, 336, 344, 352, 404, 407, 532]",S8W2.tsv
i,1,8,"[1, 8, 16, 31, 32, 60, 82, 88, 110, 120, 122, 135, 142, 144, 147, 167, 176, 180, 214, 220, 234, 243, 246, 254, 264, 274, 282, 299, 304, 315, 317, 325, 334, 346, 364, 365, 368, 407, 423, 462, 466, 470, 480, 486, 487, 489, 505, 507, 509, 515, 528, 529, 530, 531, 536, 546, 552, 557, 561, 580, 585]",S8W2.tsv
about,1,8,"[1, 8, 180, 184, 344, 357, 455, 466, 473, 490, 501, 552]",S8W2.tsv
erm,1,8,"[1, 2, 8, 13, 29, 32, 58, 72, 77, 82, 103, 117, 129, 168, 177, 274, 276, 278, 283, 293, 302, 307, 312, 313, 315, 317, 320, 321, 332, 338, 347, 369, 376, 421, 425, 437, 444, 450, 464, 486, 487, 494, 521, 525, 537, 546, 549, 551, 552, 561, 580, 587, 593]",S8W2.tsv
cos,1,47,"[1, 32, 47, 63, 68, 122, 190, 220, 338, 526, 528, 549]",S8W2.tsv
them,1,47,"[1, 23, 27, 47, 118, 126, 128, 149, 152, 187, 211, 274]",S8W2.tsv
they're,1,63,"[1, 23, 40, 42, 46, 56, 60, 63, 70, 73, 75, 100, 155, 195, 211, 256, 260, 262, 264, 274, 283, 317, 329, 332, 336, 376, 561]",S8W2.tsv
to,1,68,"[1, 23, 68, 82, 86, 87, 100, 103, 114, 117, 118, 120, 130, 152, 157, 179, 183, 193, 200, 201, 206, 215, 220, 231, 235, 245, 256, 258, 274, 283, 325, 327, 331, 363, 421, 425, 458, 474, 509, 557, 561, 594]",S8W2.tsv
think,1,88,"[1, 16, 19, 75, 84, 88, 117, 142, 144, 211, 241, 243, 264, 274, 336, 338, 346, 364, 365, 407, 432, 450, 466, 473, 475, 518, 527, 545, 546, 552, 556, 567, 580]",S8W2.tsv
your,1,105,"[1, 105, 110, 370, 372, 376, 525, 559, 561]",S8W2.tsv
you,1,105,"[1, 2, 56, 82, 105, 117, 122, 126, 130, 135, 137, 140, 141, 149, 171, 173, 181, 185, 211, 225, 229, 235, 246, 274, 303, 307, 313, 317, 336, 354, 364, 365, 376, 400, 422, 432, 441, 450, 472, 473, 475, 485, 494, 500, 502, 504, 506, 508, 510, 518, 527, 533, 538, 545, 556, 565, 567, 570, 572, 579, 582, 583, 592, 594]",S8W2.tsv
like,1,91,"[1, 19, 23, 29, 32, 46, 60, 73, 75, 84, 91, 94, 117, 118, 130, 133, 161, 215, 238, 241, 245, 246, 256, 262, 264, 283, 287, 295, 296, 321, 325, 327, 332, 336, 338, 349, 354, 372, 404, 412, 420, 437, 444, 450, 462, 464, 465, 466, 487, 489, 498, 525, 538, 546, 555, 557, 559, 561, 580, 582, 585]",S8W2.tsv
one,1,141,"[1, 2, 19, 29, 140, 141, 194, 277, 363, 420, 557]",S8W2.tsv
er,1,91,"[1, 50, 54, 60, 71, 91, 220, 225, 307, 332, 354, 368, 404, 462, 465, 466, 489, 496, 510, 549]",S8W2.tsv
on,1,39,"[1, 32, 39, 117, 225, 245, 256, 264, 265, 291, 296, 368, 376, 406, 407, 419, 444, 445, 476, 484]",S8W2.tsv
of,1,227,"[1, 2, 18, 19, 23, 29, 56, 60, 80, 84, 86, 92, 94, 165, 181, 227, 238, 245, 254, 256, 258, 264, 274, 277, 283, 295, 307, 320, 323, 327, 336, 344, 351, 354, 372, 398, 405, 437, 441, 450, 460, 471, 474, 476, 491, 535, 580, 586]",S8W2.tsv
we're,1,346,"[1, 346]",S8W2.tsv
gonna be,2,352,"[1, 352, 404]",S8W2.tsv
very,1,290,"[1, 60, 165, 173, 256, 262, 274, 290, 319, 321, 323, 345, 351, 368, 452, 479, 559, 583, 595]",S8W2.tsv
children,1,183,"[1, 19, 23, 117, 183, 184, 189, 201, 206, 255, 274, 290, 307, 484, 551]",S8W2.tsv
more,1,183,"[1, 183, 243, 245, 255, 420, 432, 444, 498, 535]",S8W2.tsv
actually,1,353,"[1, 353, 376, 515, 557, 561, 565]",S8W2.tsv
than,1,584,"[1, 584]",S8W2.tsv
piaget,1,3,"[2, 3, 9, 13, 19, 23, 75, 180, 225, 344]",S8W2.tsv
so,1,35,"[2, 13, 19, 21, 29, 32, 35, 36, 40, 43, 44, 50, 53, 56, 60, 73, 75, 82, 86, 94, 99, 103, 110, 111, 117, 130, 139, 146, 149, 151, 153, 168, 183, 187, 192, 196, 198, 206, 209, 224, 225, 241, 253, 260, 264, 279, 283, 289, 290, 291, 312, 316, 319, 324, 332, 334, 341, 343, 347, 351, 356, 369, 372, 376, 378, 379, 381, 384, 388, 392, 396, 400, 415, 420, 437, 441, 444, 450, 491, 493, 509, 517, 525, 527, 531, 548, 557, 561, 563, 564, 569, 574, 589]",S8W2.tsv
the,1,61,"[2, 18, 19, 23, 50, 60, 61, 64, 73, 82, 86, 87, 94, 105, 123, 137, 141, 142, 144, 145, 164, 165, 174, 179, 184, 185, 186, 189, 193, 206, 207, 208, 211, 214, 220, 225, 235, 236, 254, 258, 274, 283, 290, 295, 301, 307, 310, 312, 313, 315, 317, 325, 327, 331, 332, 334, 336, 337, 344, 354, 356, 359, 360, 361, 363, 370, 376, 381, 390, 396, 398, 400, 402, 405, 407, 420, 423, 425, 431, 432, 437, 441, 444, 445, 455, 456, 465, 471, 476, 489, 498, 509, 522, 538, 546, 549, 561, 565, 582, 583, 585, 587, 593]",S8W2.tsv
a,1,70,"[2, 11, 29, 31, 32, 34, 60, 70, 73, 75, 76, 103, 105, 111, 118, 121, 122, 143, 150, 151, 161, 164, 165, 180, 187, 190, 200, 201, 206, 225, 227, 229, 231, 233, 238, 241, 245, 246, 248, 252, 264, 283, 284, 287, 291, 293, 294, 295, 299, 301, 307, 309, 313, 315, 317, 320, 325, 332, 338, 344, 369, 388, 390, 421, 425, 441, 444, 445, 464, 474, 476, 480, 484, 494, 496, 507, 519, 527, 529, 535, 545, 552, 557, 560, 573, 580, 592]",S8W2.tsv
have,1,137,"[2, 19, 32, 56, 60, 84, 137, 141, 165, 220, 231, 235, 238, 262, 274, 301, 320, 325, 327, 444, 480, 484, 499, 529, 530, 535, 538, 546, 557, 592, 598]",S8W2.tsv
be a,2,231,"[2, 11, 60, 73, 111, 231, 252, 301, 325, 369, 507]",S8W2.tsv
well,1,130,"[9, 38, 99, 130, 137, 138, 144, 175, 367, 376, 423, 459, 461, 462, 474, 476, 500, 503, 557, 570, 573, 575, 580, 585, 589]",S8W2.tsv
okay,1,20,"[11, 19, 20, 33, 60, 66, 74, 83, 101, 102, 104, 125, 160, 162, 163, 212, 219, 259, 270, 274, 288, 308, 314, 315, 316, 332, 336, 339, 340, 345, 355, 411, 413, 438, 442, 446, 519, 520]",S8W2.tsv
this,1,167,"[11, 16, 56, 60, 73, 82, 94, 100, 117, 145, 167, 227, 274, 283, 286, 291, 295, 298, 307, 312, 332, 336, 345, 347, 351, 352, 353, 354, 357, 361, 369, 372, 420, 432, 435, 444, 501, 586]",S8W2.tsv
this be,2,345,"[11, 60, 73, 307, 312, 345, 347, 351, 352, 353, 354, 444]",S8W2.tsv
oh,1,14,"[13, 14, 32, 33, 39, 55, 60, 65, 66, 102, 104, 115, 125, 142, 143, 154, 190, 198, 209, 212, 215, 227, 234, 240, 241, 267, 288, 302, 308, 314, 316, 326, 327, 339, 340, 355, 381, 393, 395, 407, 409, 412, 420, 433, 438, 451, 486, 487, 502, 511, 512, 524, 588, 590, 591, 600]",S8W2.tsv
just,1,16,"[7, 16, 179, 195, 201, 211, 254, 274, 281, 282, 294, 295, 317, 327, 394, 423, 508, 515, 561, 585]",S8W2.tsv
it,1,47,"[16, 23, 29, 32, 46, 47, 52, 60, 61, 88, 103, 118, 119, 121, 150, 151, 152, 161, 191, 200, 204, 205, 211, 215, 220, 225, 227, 229, 231, 245, 248, 252, 254, 262, 264, 269, 283, 318, 325, 327, 332, 346, 363, 368, 383, 407, 408, 409, 418, 425, 433, 441, 456, 463, 474, 498, 549, 589]",S8W2.tsv
isn't it,2,61,"[16, 61, 418]",S8W2.tsv
think it,2,88,"[16, 88]",S8W2.tsv
would,1,141,"[16, 126, 141, 185, 198, 200, 201, 204, 231, 252, 427, 431, 485, 486, 494, 527, 533, 545]",S8W2.tsv
use,1,155,"[16, 140, 149, 155]",S8W2.tsv
we,1,174,"[16, 19, 27, 75, 77, 117, 152, 174, 296, 344, 354, 598, 599]",S8W2.tsv
if,1,187,"[16, 121, 124, 152, 187, 190, 194, 201, 211, 214, 227, 231, 246, 252, 262, 274, 344, 425, 444, 494, 507, 510, 546]",S8W2.tsv
it would,2,200,"[16, 200, 204, 252]",S8W2.tsv
great,1,280,"[16, 280]",S8W2.tsv
i just,2,282,"[16, 282, 585]",S8W2.tsv
us,1,277,"[16, 277, 385]",S8W2.tsv
of the,2,254,"[18, 254, 307, 398, 437, 441, 471]",S8W2.tsv
really,1,19,"[7, 19, 23, 30, 100, 103, 111, 169, 206, 241, 274, 283, 311, 315, 317, 344, 353, 376, 425, 439, 498, 555, 583]",S8W2.tsv
in,1,35,"[19, 35, 56, 67, 70, 84, 100, 117, 124, 135, 141, 155, 164, 165, 195, 231, 258, 264, 274, 283, 295, 325, 336, 338, 390, 420, 422, 423, 425, 432, 494, 496, 510, 538, 546, 549, 556, 560, 585]",S8W2.tsv
they,1,43,"[19, 29, 32, 36, 42, 43, 44, 46, 51, 53, 56, 60, 84, 87, 96, 100, 103, 105, 108, 117, 124, 149, 151, 152, 187, 220, 243, 245, 246, 264, 267, 281, 283, 313, 315, 316, 317, 319, 330, 331, 332, 334, 336, 338, 374, 376, 445, 484, 489, 537, 557, 561]",S8W2.tsv
things,1,68,"[19, 68, 75, 91, 94, 127, 130, 137, 241, 246, 254, 258, 267, 420, 460, 463, 473, 482]",S8W2.tsv
and,1,70,"[19, 23, 25, 29, 32, 58, 60, 62, 70, 73, 94, 100, 103, 117, 118, 120, 121, 132, 135, 137, 141, 153, 157, 161, 197, 199, 200, 225, 229, 241, 245, 248, 256, 262, 264, 274, 281, 283, 290, 292, 295, 296, 307, 310, 311, 313, 315, 317, 330, 332, 336, 361, 370, 372, 373, 374, 394, 420, 431, 445, 475, 482, 498, 499, 507, 509, 525, 540, 546, 549, 582]",S8W2.tsv
new,1,70,"[19, 70, 75, 201, 474]",S8W2.tsv
that's,1,116,"[19, 32, 40, 116, 132, 142, 144, 153, 190, 196, 209, 211, 212, 215, 227, 229, 231, 233, 240, 245, 246, 271, 309, 333, 396, 400, 420, 426, 433, 437, 441, 443, 472, 488, 513, 543, 568]",S8W2.tsv
learn,1,229,"[19, 23, 60, 117, 152, 229, 484]",S8W2.tsv
how,1,286,"[19, 32, 117, 262, 286, 420, 455, 463, 472, 473, 527, 545, 546, 552]",S8W2.tsv
the way,2,363,"[19, 363, 431, 432, 445, 582, 593]",S8W2.tsv
develop,1,201,"[19, 201, 245, 431]",S8W2.tsv
he,1,23,"[5, 6, 23, 29, 317]",S8W2.tsv
it's,1,23,"[7, 23, 25, 47, 60, 103, 105, 110, 120, 123, 137, 148, 176, 183, 184, 187, 206, 215, 241, 255, 262, 267, 274, 281, 287, 327, 332, 368, 376, 405, 407, 420, 430, 432, 437, 438, 457, 464, 510, 521, 525, 549, 557, 561]",S8W2.tsv
for,1,35,"[23, 35, 46, 70, 75, 118, 152, 252, 279, 367, 380, 402, 423, 454, 527, 535]",S8W2.tsv
do,1,51,"[23, 27, 31, 32, 38, 40, 51, 60, 75, 77, 99, 117, 122, 183, 211, 227, 231, 246, 254, 273, 274, 313, 325, 336, 354, 427, 432, 448, 458, 459, 472, 473, 475, 500, 502, 506, 518, 527, 545, 556, 575, 585, 598]",S8W2.tsv
their,1,70,"[23, 70, 84, 117, 215, 245, 256, 321, 420, 492, 499, 527, 561]",S8W2.tsv
that,1,91,"[23, 27, 29, 32, 60, 67, 75, 84, 91, 103, 105, 111, 117, 119, 120, 122, 127, 130, 137, 140, 141, 143, 147, 149, 152, 183, 201, 225, 231, 246, 254, 264, 277, 282, 283, 338, 349, 354, 361, 363, 369, 404, 406, 420, 422, 427, 432, 441, 444, 448, 456, 473, 491, 499, 504, 505, 521, 530, 545, 546, 549, 556, 561, 576, 583]",S8W2.tsv
understand,1,107,"[23, 107, 246, 254, 320, 331, 338]",S8W2.tsv
own,1,200,"[23, 117, 200, 346]",S8W2.tsv
around,1,383,"[23, 383, 385]",S8W2.tsv
out,1,187,"[23, 32, 60, 100, 187, 277, 537, 546]",S8W2.tsv
as,1,135,"[25, 135, 137, 200, 220, 225, 227, 241, 243, 252, 367, 376, 476, 546, 567, 580]",S8W2.tsv
parent,1,193,"[25, 193, 211, 220, 372, 420, 549, 561]",S8W2.tsv
do that,2,122,"[27, 122, 427, 448]",S8W2.tsv
they've,1,35,"[29, 35]",S8W2.tsv
there's,1,49,"[29, 49, 283, 291, 332, 344, 360, 361, 400, 420, 444, 450, 510, 521, 546]",S8W2.tsv
when,1,105,"[29, 32, 46, 60, 103, 105, 117, 149, 187, 253, 255, 274, 315, 332, 509, 583]",S8W2.tsv
something,1,132,"[29, 132, 137, 157, 225, 231, 349, 444]",S8W2.tsv
a child,2,200,"[29, 200, 238, 332, 425, 474, 476, 527, 545, 557]",S8W2.tsv
see,1,227,"[29, 32, 82, 227, 231, 248, 283, 299, 307, 313, 315, 317, 329, 330, 331]",S8W2.tsv
before,1,227,"[29, 32, 227]",S8W2.tsv
might see,2,248,"[29, 248]",S8W2.tsv
