Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
that,1,10,"[0, 2, 10, 24, 30, 62, 69, 87, 89, 98, 107, 110, 112, 135, 144, 151, 163, 165, 175, 200, 219, 231, 232, 244, 246, 260, 311, 332, 336, 352, 363, 365, 388, 398, 399, 400, 415, 446, 459, 475, 480, 486, 499, 506, 507, 511, 522, 526, 532, 536, 537, 547, 565, 580, 650, 660, 667, 670, 711, 745, 757, 771, 795, 799, 804, 817, 865, 879, 891, 904, 906, 954, 956, 957, 968, 983, 997, 1003, 1007, 1024, 1040, 1045, 1047, 1058, 1098, 1100, 1110, 1112, 1120, 1136, 1146, 1157, 1181, 1183, 1185, 1193, 1198, 1201, 1232, 1264, 1285, 1288, 1290, 1292, 1295, 1299, 1305, 1306, 1313, 1318, 1336, 1337, 1351, 1356, 1358, 1359, 1361, 1363, 1364, 1370, 1372, 1373, 1384, 1387, 1391, 1393, 1398, 1401, 1404, 1405, 1454, 1456, 1461, 1469, 1491, 1498, 1499, 1502, 1507, 1522, 1526, 1528, 1530, 1546, 1581, 1590, 1606, 1633, 1641, 1643, 1659, 1661, 1672, 1673, 1674, 1693, 1696, 1699, 1733, 1752, 1754, 1765, 1772, 1781, 1798, 1800, 1821, 1822, 1841, 1845, 1863, 1895, 1934, 1941, 1945, 1962, 1989, 1994, 1995, 2001, 2009, 2011, 2012, 2014, 2018, 2060, 2063, 2067, 2080, 2098, 2139, 2147, 2157, 2165, 2167, 2168, 2172, 2174, 2175, 2197, 2214, 2257, 2261, 2265, 2278, 2294, 2318, 2350, 2398, 2402, 2429, 2431, 2432, 2433, 2434, 2447, 2461, 2480, 2489, 2494, 2502, 2528, 2543, 2565, 2582, 2585, 2597, 2604, 2625, 2628, 2660, 2670, 2678, 2693, 2694, 2697, 2731, 2746, 2750, 2758]",SF8D.tsv
us,1,200,"[0, 200, 674, 696, 697, 699, 751, 1193, 1358, 1443, 1962, 2377, 2450, 2675, 2740]",SF8D.tsv
put,1,89,"[0, 89, 122, 134, 139, 141, 163, 165, 204, 363, 365, 367, 742, 743, 744, 819, 879, 929, 957, 1176, 1181, 1185, 1235, 1266, 1408, 1415, 1420, 1422, 2050, 2054, 2060, 2419, 2447, 2461, 2502, 2567, 2697]",SF8D.tsv
i,1,6,"[2, 6, 10, 12, 14, 18, 29, 38, 41, 43, 45, 47, 56, 57, 62, 67, 68, 77, 83, 87, 98, 101, 110, 116, 118, 120, 122, 126, 132, 134, 148, 149, 151, 153, 175, 186, 192, 208, 222, 224, 226, 260, 329, 332, 347, 353, 358, 363, 369, 375, 376, 391, 407, 432, 439, 440, 441, 451, 453, 457, 466, 473, 488, 490, 498, 499, 500, 514, 526, 528, 545, 556, 559, 565, 609, 616, 618, 628, 632, 633, 658, 660, 682, 696, 711, 728, 733, 763, 767, 791, 795, 797, 802, 803, 844, 862, 863, 864, 877, 879, 881, 891, 904, 906, 912, 919, 929, 959, 960, 962, 963, 964, 983, 988, 1010, 1038, 1049, 1051, 1052, 1055, 1061, 1064, 1066, 1087, 1088, 1100, 1104, 1117, 1121, 1130, 1148, 1165, 1173, 1176, 1178, 1183, 1185, 1198, 1201, 1208, 1221, 1242, 1245, 1264, 1288, 1292, 1300, 1302, 1303, 1305, 1306, 1318, 1330, 1344, 1349, 1356, 1364, 1366, 1368, 1376, 1381, 1382, 1417, 1419, 1422, 1423, 1436, 1437, 1440, 1445, 1451, 1467, 1469, 1487, 1491, 1498, 1502, 1508, 1528, 1530, 1532, 1538, 1546, 1552, 1553, 1558, 1560, 1562, 1564, 1568, 1569, 1572, 1588, 1589, 1591, 1599, 1617, 1620, 1628, 1631, 1644, 1645, 1649, 1664, 1665, 1667, 1673, 1685, 1692, 1693, 1696, 1700, 1706, 1714, 1716, 1718, 1720, 1722, 1726, 1729, 1732, 1734, 1736, 1738, 1739, 1740, 1744, 1754, 1762, 1765, 1770, 1778, 1782, 1786, 1816, 1830, 1847, 1851, 1854, 1855, 1857, 1858, 1863, 1866, 1875, 1882, 1885, 1888, 1919, 1921, 1951, 1994, 2004, 2012, 2048, 2098, 2107, 2116, 2121, 2145, 2155, 2161, 2169, 2185, 2187, 2189, 2191, 2195, 2198, 2218, 2220, 2233, 2254, 2256, 2257, 2261, 2263, 2265, 2278, 2284, 2288, 2306, 2309, 2321, 2329, 2331, 2349, 2350, 2356, 2360, 2372, 2377, 2379, 2381, 2384, 2386, 2390, 2394, 2396, 2398, 2404, 2418, 2445, 2488, 2489, 2492, 2554, 2565, 2585, 2602, 2604, 2606, 2608, 2611, 2628, 2640, 2644, 2660, 2665, 2670, 2671, 2712, 2717, 2731, 2735, 2754, 2760]",SF8D.tsv
yeah,1,7,"[2, 7, 8, 14, 16, 22, 24, 26, 28, 44, 49, 52, 58, 61, 63, 71, 73, 84, 86, 88, 90, 92, 96, 97, 108, 111, 113, 121, 122, 126, 127, 129, 131, 138, 140, 142, 148, 149, 150, 152, 153, 158, 159, 160, 164, 166, 168, 172, 173, 175, 177, 180, 187, 189, 193, 194, 196, 203, 205, 207, 216, 220, 222, 227, 233, 235, 237, 241, 248, 250, 255, 258, 261, 262, 270, 271, 272, 284, 296, 297, 299, 302, 307, 313, 317, 318, 320, 323, 327, 328, 333, 344, 349, 350, 351, 352, 357, 364, 366, 377, 379, 381, 383, 387, 389, 397, 399, 403, 407, 411, 412, 414, 424, 426, 430, 438, 444, 445, 447, 452, 453, 456, 461, 479, 481, 482, 487, 491, 493, 495, 499, 500, 505, 510, 512, 517, 520, 522, 523, 524, 526, 527, 534, 536, 537, 538, 539, 541, 551, 552, 553, 557, 563, 565, 575, 581, 585, 603, 604, 605, 608, 614, 615, 619, 620, 621, 623, 625, 634, 635, 639, 641, 643, 645, 648, 650, 657, 661, 665, 680, 685, 691, 692, 696, 702, 705, 707, 710, 712, 715, 716, 726, 733, 734, 739, 758, 760, 764, 765, 767, 768, 770, 774, 778, 780, 782, 787, 789, 798, 803, 812, 814, 821, 823, 824, 831, 833, 835, 836, 851, 853, 855, 858, 863, 870, 878, 880, 883, 887, 888, 890, 892, 897, 902, 910, 913, 927, 935, 936, 938, 943, 945, 949, 958, 969, 975, 976, 981, 984, 986, 991, 992, 994, 995, 998, 1006, 1008, 1019, 1020, 1022, 1024, 1026, 1031, 1036, 1037, 1039, 1046, 1048, 1050, 1065, 1067, 1070, 1071, 1077, 1092, 1093, 1094, 1097, 1099, 1101, 1102, 1103, 1106, 1108, 1110, 1114, 1116, 1124, 1125, 1126, 1132, 1133, 1134, 1137, 1141, 1143, 1144, 1147, 1151, 1155, 1160, 1162, 1165, 1175, 1176, 1177, 1186, 1187, 1188, 1194, 1196, 1199, 1200, 1204, 1205, 1206, 1218, 1219, 1221, 1222, 1227, 1228, 1229, 1239, 1241, 1243, 1246, 1261, 1272, 1273, 1279, 1281, 1283, 1286, 1287, 1293, 1294, 1301, 1304, 1306, 1312, 1314, 1316, 1325, 1334, 1337, 1341, 1342, 1343, 1347, 1362, 1363, 1369, 1370, 1377, 1378, 1379, 1382, 1384, 1386, 1388, 1390, 1395, 1397, 1399, 1400, 1405, 1406, 1407, 1408, 1409, 1410, 1411, 1414, 1415, 1426, 1428, 1429, 1433, 1444, 1468, 1479, 1482, 1484, 1486, 1490, 1496, 1497, 1498, 1503, 1508, 1509, 1511, 1512, 1516, 1517, 1519, 1521, 1527, 1529, 1530, 1532, 1533, 1539, 1544, 1546, 1547, 1551, 1561, 1570, 1579, 1583, 1585, 1587, 1592, 1605, 1607, 1616, 1620, 1623, 1626, 1635, 1651, 1660, 1675, 1677, 1679, 1680, 1682, 1684, 1687, 1691, 1707, 1721, 1724, 1730, 1735, 1748, 1757, 1766, 1767, 1774, 1778, 1779, 1781, 1783, 1784, 1795, 1797, 1799, 1802, 1804, 1806, 1808, 1810, 1812, 1814, 1815, 1817, 1819, 1824, 1833, 1834, 1838, 1842, 1843, 1846, 1851, 1868, 1870, 1883, 1884, 1892, 1893, 1894, 1901, 1904, 1905, 1908, 1911, 1912, 1916, 1917, 1918, 1924, 1925, 1926, 1927, 1932, 1933, 1936, 1941, 1950, 1951, 1957, 1958, 1970, 1977, 1987, 1993, 1996, 2006, 2008, 2013, 2015, 2021, 2022, 2025, 2028, 2030, 2032, 2049, 2056, 2059, 2062, 2065, 2066, 2072, 2073, 2076, 2081, 2082, 2086, 2089, 2091, 2105, 2106, 2108, 2112, 2118, 2119, 2121, 2123, 2124, 2128, 2130, 2131, 2134, 2135, 2137, 2140, 2141, 2143, 2144, 2146, 2151, 2152, 2156, 2159, 2170, 2176, 2178, 2183, 2188, 2190, 2192, 2196, 2198, 2202, 2204, 2205, 2208, 2212, 2213, 2215, 2220, 2224, 2227, 2232, 2233, 2236, 2238, 2244, 2246, 2247, 2253, 2255, 2256, 2258, 2262, 2269, 2270, 2274, 2276, 2287, 2289, 2290, 2292, 2295, 2297, 2299, 2302, 2308, 2311, 2313, 2315, 2317, 2319, 2322, 2325, 2326, 2334, 2340, 2353, 2358, 2365, 2366, 2369, 2375, 2384, 2386, 2389, 2391, 2395, 2396, 2403, 2405, 2406, 2408, 2411, 2416, 2418, 2420, 2425, 2430, 2431, 2447, 2448, 2451, 2452, 2453, 2456, 2458, 2462, 2464, 2470, 2472, 2477, 2483, 2496, 2500, 2501, 2506, 2508, 2515, 2517, 2519, 2526, 2527, 2529, 2536, 2538, 2558, 2560, 2562, 2576, 2578, 2580, 2583, 2587, 2592, 2596, 2599, 2605, 2607, 2609, 2612, 2617, 2619, 2621, 2624, 2628, 2632, 2634, 2643, 2646, 2649, 2653, 2655, 2659, 2664, 2666, 2668, 2674, 2676, 2682, 2688, 2693, 2696, 2698, 2700, 2701, 2702, 2705, 2708, 2710, 2712, 2715, 2717, 2721, 2722, 2724, 2727, 2730, 2733, 2736, 2740, 2751, 2752, 2759, 2763]",SF8D.tsv
be,1,7,"[2, 5, 7, 11, 12, 14, 18, 21, 24, 27, 42, 51, 53, 59, 69, 77, 78, 81, 87, 102, 105, 109, 111, 122, 126, 128, 132, 135, 147, 156, 157, 159, 161, 190, 191, 203, 210, 221, 223, 236, 244, 246, 247, 249, 252, 259, 263, 265, 269, 277, 278, 279, 283, 286, 291, 311, 345, 370, 385, 415, 432, 433, 440, 441, 443, 446, 453, 455, 457, 464, 466, 478, 486, 490, 494, 499, 511, 513, 528, 533, 536, 537, 540, 541, 558, 565, 568, 582, 593, 602, 613, 614, 616, 617, 622, 628, 632, 633, 638, 640, 647, 648, 650, 675, 678, 681, 682, 687, 693, 706, 708, 711, 713, 731, 771, 777, 827, 828, 830, 837, 849, 853, 871, 879, 881, 885, 898, 929, 957, 960, 962, 963, 965, 973, 977, 979, 983, 987, 997, 1003, 1007, 1029, 1032, 1040, 1041, 1045, 1049, 1051, 1055, 1056, 1057, 1059, 1061, 1064, 1066, 1078, 1083, 1086, 1087, 1088, 1100, 1102, 1104, 1109, 1110, 1112, 1117, 1118, 1120, 1122, 1125, 1126, 1127, 1136, 1139, 1150, 1153, 1157, 1176, 1181, 1183, 1190, 1193, 1198, 1201, 1210, 1220, 1221, 1223, 1235, 1238, 1245, 1246, 1250, 1259, 1264, 1265, 1268, 1299, 1304, 1313, 1315, 1328, 1336, 1343, 1344, 1348, 1350, 1355, 1358, 1361, 1363, 1366, 1368, 1372, 1373, 1380, 1384, 1398, 1404, 1405, 1444, 1445, 1469, 1470, 1488, 1489, 1493, 1498, 1499, 1504, 1507, 1516, 1518, 1520, 1522, 1526, 1528, 1530, 1532, 1543, 1545, 1546, 1572, 1574, 1578, 1586, 1588, 1613, 1615, 1616, 1622, 1642, 1653, 1673, 1680, 1688, 1691, 1699, 1704, 1706, 1707, 1714, 1717, 1719, 1720, 1722, 1734, 1752, 1753, 1765, 1770, 1778, 1786, 1787, 1804, 1807, 1822, 1825, 1826, 1830, 1831, 1832, 1837, 1850, 1851, 1857, 1858, 1866, 1869, 1876, 1878, 1879, 1881, 1882, 1885, 1888, 1895, 1900, 1903, 1906, 1909, 1911, 1919, 1930, 1933, 1935, 1936, 1951, 1953, 1958, 1959, 1961, 1962, 1968, 1973, 1974, 1976, 1977, 1980, 1982, 1983, 1985, 1989, 1991, 1994, 1997, 2001, 2009, 2010, 2011, 2012, 2018, 2034, 2036, 2042, 2054, 2058, 2060, 2067, 2069, 2074, 2086, 2087, 2088, 2093, 2119, 2129, 2132, 2147, 2162, 2167, 2175, 2182, 2187, 2193, 2206, 2209, 2225, 2226, 2230, 2250, 2251, 2258, 2261, 2268, 2275, 2279, 2284, 2288, 2301, 2306, 2307, 2312, 2318, 2321, 2324, 2335, 2350, 2352, 2356, 2370, 2377, 2380, 2382, 2392, 2394, 2398, 2404, 2408, 2415, 2422, 2429, 2431, 2433, 2436, 2437, 2438, 2439, 2440, 2441, 2450, 2455, 2471, 2475, 2482, 2484, 2486, 2491, 2497, 2499, 2502, 2505, 2516, 2535, 2537, 2546, 2549, 2551, 2557, 2561, 2563, 2564, 2565, 2574, 2582, 2585, 2602, 2604, 2606, 2607, 2608, 2613, 2614, 2618, 2622, 2625, 2626, 2628, 2631, 2639, 2640, 2645, 2649, 2660, 2662, 2665, 2673, 2675, 2677, 2681, 2708, 2710, 2728, 2729, 2731]",SF8D.tsv
it,1,19,"[2, 19, 20, 24, 62, 77, 78, 85, 94, 98, 102, 109, 110, 111, 112, 114, 118, 122, 125, 126, 148, 157, 165, 166, 181, 190, 191, 192, 198, 203, 204, 206, 210, 240, 242, 263, 271, 276, 277, 291, 324, 331, 346, 347, 358, 365, 375, 380, 382, 391, 425, 429, 431, 432, 464, 465, 470, 480, 482, 498, 510, 511, 528, 536, 543, 566, 570, 576, 578, 580, 584, 585, 587, 589, 606, 628, 633, 638, 647, 648, 682, 757, 788, 795, 797, 807, 808, 809, 810, 820, 881, 884, 889, 894, 898, 899, 929, 932, 939, 942, 952, 954, 957, 959, 960, 964, 969, 971, 973, 980, 985, 987, 993, 998, 1003, 1007, 1011, 1029, 1041, 1046, 1049, 1056, 1095, 1108, 1111, 1117, 1122, 1136, 1148, 1153, 1165, 1169, 1171, 1178, 1183, 1184, 1190, 1193, 1207, 1208, 1210, 1215, 1218, 1220, 1221, 1223, 1242, 1250, 1285, 1293, 1298, 1300, 1302, 1308, 1310, 1313, 1315, 1330, 1340, 1355, 1366, 1368, 1376, 1380, 1383, 1385, 1401, 1402, 1404, 1408, 1415, 1420, 1422, 1425, 1446, 1469, 1470, 1491, 1504, 1520, 1522, 1524, 1526, 1528, 1530, 1532, 1552, 1556, 1562, 1566, 1578, 1586, 1588, 1589, 1590, 1593, 1594, 1596, 1611, 1614, 1620, 1625, 1631, 1648, 1650, 1659, 1661, 1664, 1666, 1668, 1669, 1689, 1691, 1693, 1694, 1696, 1706, 1714, 1716, 1745, 1753, 1756, 1765, 1768, 1770, 1778, 1785, 1786, 1796, 1798, 1800, 1804, 1830, 1857, 1860, 1866, 1878, 1879, 1882, 1895, 1898, 1900, 1919, 1921, 1933, 1941, 1951, 1955, 1959, 1961, 1964, 1968, 1980, 1991, 1999, 2003, 2009, 2010, 2014, 2018, 2023, 2031, 2041, 2042, 2054, 2060, 2069, 2086, 2088, 2101, 2102, 2103, 2120, 2157, 2162, 2184, 2203, 2220, 2237, 2245, 2251, 2261, 2266, 2268, 2272, 2279, 2280, 2282, 2284, 2292, 2306, 2307, 2318, 2348, 2352, 2353, 2404, 2422, 2429, 2430, 2436, 2437, 2438, 2449, 2485, 2486, 2526, 2574, 2585, 2595, 2599, 2602, 2606, 2607, 2608, 2622, 2625, 2640, 2645, 2654, 2667, 2673, 2677, 2684, 2685, 2691, 2693, 2694, 2697, 2710, 2711, 2712, 2714, 2720, 2726, 2731, 2732, 2742, 2743, 2746, 2754, 2758, 2760, 2762, 2764]",SF8D.tsv
be that,2,69,"[2, 69, 1112, 1120, 1299, 1363, 1372, 1398, 1498, 1522, 1765, 2398]",SF8D.tsv
be it,2,78,"[2, 78, 102, 111, 122, 191, 277, 291, 536, 633, 638, 1007, 1041, 1117, 1153, 1315, 1404, 1469, 1753, 1765, 1980, 2086, 2088, 2162, 2251, 2279, 2307, 2352, 2486, 2574, 2640, 2645, 2673]",SF8D.tsv
yeah i,2,175,"[2, 175, 407, 499, 565, 733, 767, 803, 863, 1176, 1221, 1532, 1778, 1851, 2121, 2256, 2384, 2386, 2396, 2628]",SF8D.tsv
