Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
the,1,1,"[0, 1, 4, 12, 14, 15, 16, 20, 26, 32, 35, 42, 47, 49, 53, 56, 66, 67, 69, 75, 83, 87, 89, 105, 106, 110, 111, 112, 115, 121, 123, 127, 130, 132, 137, 143, 145, 155, 157, 160, 161, 163, 184, 193, 194, 204, 205, 210, 211, 215, 218, 223, 226, 243, 245, 252, 257, 261, 268, 270, 272, 293, 296, 300, 309, 310, 313, 316, 323, 325, 332, 333, 335, 337, 339, 343, 346, 349, 351, 356, 357, 361, 368, 371, 374, 375, 378, 380, 381, 383, 394, 398, 442, 444, 450, 456, 458, 463, 464, 467, 472, 476, 490, 491, 492, 494, 496, 529, 531, 538, 543, 545, 551, 555, 557, 576, 580, 581, 593, 607, 609, 611, 615, 622, 624, 626, 633, 636, 638, 640, 645, 647, 651, 656, 659, 661, 665, 667, 669, 674, 690, 691, 693, 700, 707, 709, 717, 718, 720, 721, 730, 738, 746, 748, 754, 755]",SFXE.tsv
that's,1,3,"[0, 3, 64, 75, 190, 195, 227, 229, 268, 278, 286, 289, 414, 424, 450, 451, 452, 461, 470, 474, 477, 484, 494, 506, 531, 551, 557, 561, 588, 614, 618, 652, 674, 686, 687, 693, 697, 714, 718, 720, 741, 744, 745, 746]",SFXE.tsv
oh,1,23,"[0, 20, 23, 31, 67, 90, 117, 119, 120, 122, 128, 142, 149, 150, 156, 163, 177, 194, 200, 202, 209, 216, 224, 263, 271, 277, 296, 298, 302, 312, 317, 322, 326, 328, 333, 342, 344, 353, 359, 381, 382, 389, 392, 400, 408, 420, 422, 439, 448, 449, 455, 498, 509, 510, 530, 540, 549, 559, 577, 581, 608, 639, 652, 653, 659, 667, 693, 708, 710, 712, 729, 742, 749]",SFXE.tsv
place,1,56,"[0, 56, 75, 161, 221, 226, 272, 441, 451, 457, 463]",SFXE.tsv
one,1,226,"[0, 30, 110, 226, 243, 253, 283, 284, 286, 361, 435, 444, 492, 504, 551, 690]",SFXE.tsv
yeah,1,4,"[2, 4, 13, 15, 16, 20, 22, 27, 30, 38, 41, 45, 48, 52, 57, 59, 62, 63, 64, 68, 70, 71, 73, 77, 79, 80, 81, 84, 86, 88, 90, 98, 100, 103, 104, 106, 107, 118, 126, 130, 131, 162, 168, 183, 189, 193, 196, 197, 198, 205, 207, 212, 216, 219, 220, 222, 226, 227, 229, 230, 232, 233, 234, 236, 240, 268, 273, 282, 287, 288, 292, 299, 302, 304, 319, 320, 331, 342, 363, 370, 372, 373, 378, 384, 386, 387, 390, 397, 398, 399, 400, 404, 406, 411, 414, 415, 417, 422, 427, 429, 430, 432, 434, 436, 442, 444, 445, 449, 450, 451, 452, 458, 459, 461, 462, 465, 467, 471, 478, 481, 484, 487, 499, 501, 511, 512, 513, 517, 519, 521, 522, 525, 527, 550, 554, 559, 562, 563, 567, 568, 569, 570, 574, 575, 582, 585, 588, 589, 591, 592, 595, 597, 601, 607, 611, 613, 615, 625, 628, 634, 635, 637, 642, 644, 648, 649, 653, 658, 663, 664, 670, 672, 675, 677, 680, 688, 692, 694, 696, 698, 704, 712, 713, 714, 716, 724, 725, 733, 735, 742, 743, 752, 753]",SFXE.tsv
be,1,5,"[1, 3, 5, 11, 12, 16, 20, 21, 26, 28, 32, 35, 41, 45, 47, 56, 61, 62, 64, 66, 67, 69, 72, 74, 75, 83, 89, 94, 104, 106, 110, 113, 117, 121, 123, 127, 128, 132, 137, 143, 145, 148, 155, 157, 160, 161, 163, 174, 176, 178, 180, 186, 187, 193, 194, 201, 204, 208, 209, 210, 211, 215, 217, 219, 221, 222, 226, 234, 238, 239, 241, 243, 245, 247, 253, 257, 265, 272, 279, 280, 293, 294, 296, 307, 309, 311, 313, 318, 325, 329, 332, 334, 335, 347, 348, 352, 359, 360, 361, 364, 368, 373, 381, 391, 394, 395, 398, 404, 406, 428, 429, 435, 440, 444, 446, 451, 455, 464, 467, 470, 472, 474, 482, 485, 489, 490, 491, 492, 498, 508, 518, 521, 529, 531, 539, 549, 550, 552, 555, 558, 559, 576, 578, 580, 586, 600, 602, 607, 610, 611, 616, 617, 622, 624, 626, 629, 633, 638, 640, 641, 645, 647, 649, 651, 656, 659, 667, 669, 671, 673, 674, 676, 677, 681, 691, 693, 698, 700, 701, 705, 718, 721, 738, 740, 741, 742, 746, 750, 751, 753, 755]",SFXE.tsv
to,1,5,"[3, 5, 7, 49, 69, 75, 83, 103, 105, 127, 155, 157, 160, 161, 174, 180, 188, 195, 203, 221, 226, 230, 239, 243, 265, 266, 268, 284, 291, 293, 305, 325, 329, 332, 342, 343, 383, 391, 394, 395, 418, 431, 443, 444, 446, 450, 451, 456, 459, 460, 461, 463, 464, 466, 467, 470, 472, 483, 487, 489, 494, 496, 500, 503, 508, 518, 529, 531, 541, 553, 554, 555, 578, 626, 651, 652, 656, 667, 675, 681, 683, 690, 705, 707, 709, 718, 720, 726, 734, 736, 748, 750, 753]",SFXE.tsv
have,1,83,"[5, 11, 12, 20, 32, 83, 87, 143, 151, 157, 163, 203, 216, 219, 247, 261, 270, 272, 274, 316, 343, 349, 381, 383, 438, 440, 444, 446, 456, 461, 464, 472, 486, 490, 491, 500, 510, 518, 541, 551, 615, 620, 656, 667, 674, 681, 683, 685, 701, 703, 707, 717, 742, 743, 753]",SFXE.tsv
you,1,64,"[5, 11, 64, 69, 85, 87, 89, 108, 110, 125, 139, 143, 145, 153, 165, 194, 200, 216, 231, 243, 252, 265, 294, 295, 328, 332, 349, 351, 357, 375, 392, 400, 413, 418, 441, 443, 451, 452, 454, 455, 458, 460, 472, 487, 490, 491, 498, 500, 504, 508, 521, 528, 531, 545, 548, 555, 556, 558, 564, 571, 587, 588, 598, 600, 620, 626, 634, 647, 651, 659, 667, 669, 671, 674, 677, 681, 715, 717, 728, 734, 738, 740, 753, 755]",SFXE.tsv
be to,2,239,"[5, 239, 395]",SFXE.tsv
it be,2,12,"[1, 12, 28, 45, 47, 56, 64, 66, 69, 74, 75, 94, 148, 210, 219, 265, 307, 334, 440, 444, 472, 482, 485, 490, 498, 531, 611, 673, 721, 740, 751, 753]",SFXE.tsv
