Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
the,1,1,"[0, 1, 3, 7, 8, 9, 14, 22, 29, 39, 42, 48, 53, 65, 67, 74, 76, 85, 86, 104, 111, 116, 129, 137, 142, 144, 145, 146, 152, 153, 157, 177, 197, 207, 217, 225, 236, 246, 248, 252, 258, 276, 277, 305, 307, 311, 317, 335, 342, 344, 350, 357, 366, 373, 375, 379, 380, 381, 407, 424, 428, 429, 461, 462, 465, 466, 467, 478, 482, 486, 488, 492, 494, 496, 498, 499, 520, 521, 523, 524]",S57G.tsv
be,1,4,"[0, 4, 5, 6, 7, 9, 14, 17, 20, 22, 25, 26, 27, 30, 31, 32, 33, 38, 39, 41, 42, 48, 49, 53, 57, 61, 63, 67, 77, 79, 86, 89, 93, 94, 95, 96, 97, 98, 105, 107, 111, 123, 127, 129, 133, 139, 144, 145, 146, 148, 149, 152, 154, 157, 158, 170, 175, 177, 179, 183, 186, 189, 194, 202, 206, 212, 216, 217, 219, 222, 230, 246, 247, 261, 271, 275, 276, 277, 279, 280, 281, 285, 286, 289, 301, 303, 309, 310, 311, 315, 317, 325, 340, 342, 344, 345, 352, 361, 366, 369, 376, 377, 380, 381, 382, 384, 388, 389, 390, 391, 404, 415, 424, 435, 441, 447, 462, 470, 477, 478, 493, 494, 523, 524, 525, 526, 527, 536]",S57G.tsv
so,1,30,"[0, 30, 39, 41, 42, 65, 74, 98, 111, 133, 137, 158, 173, 175, 177, 179, 208, 210, 215, 237, 244, 275, 301, 325, 342, 344, 382, 386, 423, 536]",S57G.tsv
bite,1,56,"[0, 56, 189, 321, 525]",S57G.tsv
about,1,60,"[0, 57, 60, 66, 105, 152, 153, 167, 168, 175, 197, 207, 281, 446, 528]",S57G.tsv
what,1,89,"[0, 7, 12, 14, 57, 67, 73, 86, 89, 97, 104, 129, 176, 178, 195, 262, 303, 317, 325, 359, 363, 364, 370, 380, 391, 404, 423, 424, 441, 462, 476, 507, 509, 519, 528]",S57G.tsv
what be,2,129,"[0, 7, 14, 67, 86, 129, 380, 404, 441, 462]",S57G.tsv
so what,2,423,"[0, 423]",S57G.tsv
see the piglets,3,3,"[1, 3]",S57G.tsv
piglets,1,19,"[1, 3, 14, 19, 29, 39, 60]",S57G.tsv
you,1,34,"[3, 7, 9, 18, 28, 34, 38, 39, 40, 41, 42, 43, 44, 46, 49, 57, 61, 65, 70, 89, 94, 96, 97, 101, 109, 115, 117, 118, 121, 124, 125, 126, 130, 158, 164, 169, 174, 175, 195, 209, 215, 217, 219, 221, 222, 224, 225, 227, 229, 233, 238, 240, 244, 262, 266, 275, 278, 279, 292, 294, 311, 317, 321, 323, 325, 336, 342, 350, 352, 353, 357, 364, 375, 378, 380, 382, 390, 396, 399, 402, 404, 407, 417, 423, 424, 426, 429, 433, 435, 441, 448, 453, 457, 460, 461, 462, 464, 476, 477, 478, 480, 490, 496, 498, 499, 507, 512, 514, 519, 523, 532, 543]",S57G.tsv
why,1,53,"[3, 18, 53, 88, 101, 205, 223, 390, 503]",S57G.tsv
like,1,11,"[3, 11, 27, 31, 38, 39, 42, 48, 53, 57, 98, 111, 118, 123, 133, 136, 183, 194, 219, 232, 303, 325, 328, 357, 360, 362, 365, 409, 411, 412, 414, 417, 418, 454, 455, 480, 486, 488, 489, 490, 519]",S57G.tsv
see,1,53,"[1, 3, 53, 235, 300, 342, 460, 477, 478, 482, 484, 536]",S57G.tsv
do,1,111,"[3, 14, 44, 46, 57, 61, 70, 86, 92, 101, 111, 114, 118, 124, 130, 134, 175, 177, 178, 183, 185, 195, 203, 215, 251, 253, 259, 261, 262, 267, 276, 281, 285, 286, 288, 292, 294, 295, 296, 317, 325, 357, 363, 364, 366, 370, 372, 376, 378, 380, 391, 392, 402, 423, 429, 430, 460, 476, 482, 496, 498, 499, 507, 512, 514, 519]",S57G.tsv
do you,2,423,"[3, 44, 46, 57, 101, 130, 195, 215, 292, 378, 380, 423, 476, 496, 498, 519]",S57G.tsv
and,1,7,"[4, 7, 12, 23, 25, 26, 31, 32, 40, 41, 42, 55, 61, 67, 69, 70, 74, 75, 77, 79, 81, 83, 85, 91, 93, 100, 103, 107, 109, 111, 120, 123, 127, 129, 131, 133, 136, 183, 185, 194, 202, 213, 219, 227, 229, 235, 240, 285, 311, 315, 317, 325, 328, 331, 334, 342, 344, 353, 357, 375, 384, 387, 388, 396, 478, 492, 495, 496, 498, 499, 523, 542]",S57G.tsv
they,1,7,"[4, 7, 17, 23, 26, 27, 30, 31, 32, 33, 76, 81, 82, 86, 89, 93, 94, 111, 139, 145, 185, 190, 194, 217, 244, 248, 285, 296, 345, 388, 391]",S57G.tsv
it,1,7,"[5, 6, 7, 31, 38, 40, 48, 77, 85, 100, 103, 105, 107, 129, 136, 139, 175, 177, 183, 185, 202, 203, 206, 212, 216, 243, 281, 288, 317, 319, 323, 325, 336, 342, 349, 366, 396, 430, 462, 477, 478, 523, 542]",S57G.tsv
that,1,22,"[7, 9, 22, 25, 39, 48, 101, 132, 139, 151, 175, 198, 202, 208, 233, 238, 246, 261, 275, 279, 281, 315, 317, 323, 325, 342, 357, 366, 367, 369, 375, 376, 377, 382, 386, 388, 391, 392, 405, 413, 422, 435, 448, 452, 453, 454, 460, 462, 464, 482, 493, 494, 497, 532, 536]",S57G.tsv
pig,1,22,"[7, 22, 24]",S57G.tsv
remember,1,29,"[7, 29, 364, 378, 381, 462]",S57G.tsv
they keep the,3,76,"[7, 76]",S57G.tsv
can,1,189,"[7, 189, 194, 200, 227, 230, 233, 244, 278, 312, 319, 322, 336, 364, 427, 436, 462, 477, 478]",S57G.tsv
can you,2,233,"[7, 233, 278, 364, 462]",S57G.tsv
funny,1,9,"[5, 6, 9, 516, 517]",S57G.tsv
a,1,11,"[9, 11, 12, 25, 31, 35, 36, 40, 48, 56, 76, 77, 85, 107, 109, 129, 134, 136, 138, 139, 146, 156, 177, 189, 200, 206, 232, 234, 246, 254, 260, 275, 281, 292, 295, 317, 321, 328, 342, 344, 346, 376, 384, 388, 403, 404, 407, 422, 425, 426, 429, 446, 451, 457, 458, 459, 460, 461, 489, 490, 514, 517, 525]",S57G.tsv
didn't,1,102,"[9, 65, 102, 111, 113, 129, 137, 146, 202, 275, 303, 342, 448, 453]",S57G.tsv
think,1,129,"[9, 129, 167, 168, 180, 206, 210, 215, 216, 217, 251, 285, 289, 319, 323, 325, 342, 353, 377, 378, 429, 441, 468, 478, 501]",S57G.tsv
be a,2,25,"[9, 25, 77, 139, 189, 206, 376, 525]",S57G.tsv
that be,2,369,"[9, 279, 369, 376, 377, 382, 494]",S57G.tsv
mm,1,155,"[12, 16, 21, 51, 54, 61, 80, 84, 90, 112, 128, 141, 155, 184, 199, 201, 207, 211, 218, 226, 231, 236, 242, 244, 245, 249, 250, 257, 264, 265, 269, 279, 317, 320, 327, 332, 333, 336, 337, 338, 341, 343, 347, 348, 351, 368, 374, 408, 432, 434, 522, 528]",S57G.tsv
the piglets,2,14,"[1, 14, 39]",S57G.tsv
don't,1,53,"[18, 53, 130, 225, 248, 261, 262, 285, 317, 325, 350, 377, 392, 396, 419, 424, 429, 446, 457, 460, 489, 490, 504, 533]",S57G.tsv
talk,1,56,"[18, 56, 57, 105, 317]",S57G.tsv
have get,2,74,"[18, 74]",S57G.tsv
have,1,74,"[18, 31, 39, 74, 83, 129, 164, 175, 206, 217, 232, 238, 240, 248, 261, 266, 292, 295, 311, 312, 317, 321, 323, 325, 386, 388, 425, 446, 457, 510]",S57G.tsv
get,1,23,"[18, 23, 74, 98, 107, 146, 156, 164, 192, 230, 238, 246, 248, 278, 311, 336, 388, 398, 400, 413, 481, 489, 493]",S57G.tsv
well,1,82,"[18, 38, 44, 61, 82, 87, 103, 105, 111, 118, 129, 137, 145, 152, 156, 164, 189, 213, 222, 225, 232, 236, 240, 253, 261, 274, 281, 294, 295, 305, 309, 334, 345, 349, 366, 377, 410, 442, 446, 447, 463, 476, 525, 532]",S57G.tsv
cos,1,129,"[18, 65, 129, 175, 177, 182, 194, 198, 236, 240, 248, 311, 321, 323, 325, 342, 384, 391, 461, 478, 482, 504]",S57G.tsv
first,1,373,"[18, 344, 373]",S57G.tsv
and they be,3,26,"[4, 26, 32, 111]",S57G.tsv
they be,2,26,"[4, 17, 26, 27, 30, 31, 32, 33, 111, 145, 285, 391]",S57G.tsv
be very,2,127,"[26, 31, 63, 127, 129, 144, 157]",S57G.tsv
