begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.14225941422594143,0.17391304347826086,0.15778251599147122,SH2A.tsv
50,100,0.31496062992125984,0.3,0.3056379821958457,SH2A.tsv
100,150,0.39357429718875503,0.2892561983471074,0.3421588594704684,SH2A.tsv
150,200,0.4527027027027027,0.40476190476190477,0.4353448275862069,SH2A.tsv
200,250,0.30945558739255014,0.5168539325842697,0.3795066413662239,SH2A.tsv
250,300,0.5251798561151079,0.496,0.506426735218509,SH2A.tsv
300,350,0.5714285714285714,0.5142857142857142,0.5352112676056338,SH2A.tsv
350,400,0.5576923076923077,0.6027397260273972,0.584,SH2A.tsv
400,450,0.5027027027027027,0.5569620253164557,0.5369261477045908,SH2A.tsv
450,500,0.5209302325581395,0.5525114155251142,0.5368663594470046,SH2A.tsv
500,550,0.5846153846153846,0.6163793103448276,0.6018735362997658,SH2A.tsv
550,600,0.604,0.5672043010752689,0.5819935691318328,SH2A.tsv
600,650,0.6273291925465838,0.62,0.6225596529284165,SH2A.tsv
650,700,0.7094972067039106,0.5504201680672269,0.6187050359712231,SH2A.tsv
700,750,0.653179190751445,0.5862068965517241,0.6129032258064516,SH2A.tsv
750,800,0.6305220883534136,0.5991561181434599,0.6152263374485597,SH2A.tsv
800,843,0.672514619883041,0.6666666666666666,0.6693121693121693,SH2A.tsv
