begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.149812734082397,0.15028901734104047,0.15,SE6F.tsv
50,100,0.16260162601626016,0.45454545454545453,0.20689655172413793,SE6F.tsv
100,150,0.19444444444444445,0.5411764705882353,0.25571725571725573,SE6F.tsv
150,200,0.19655667144906744,0.6166666666666667,0.2582619339045288,SE6F.tsv
200,250,0.28624078624078625,0.475,0.31049250535331907,SE6F.tsv
250,300,0.3185328185328185,0.5681818181818182,0.36923076923076925,SE6F.tsv
300,350,0.42328042328042326,0.6243386243386243,0.49029982363315694,SE6F.tsv
350,400,0.4901185770750988,0.6480446927374302,0.5555555555555556,SE6F.tsv
400,450,0.4947916666666667,0.6645161290322581,0.5435992578849722,SE6F.tsv
450,500,0.5134615384615384,0.5964912280701754,0.5283911671924291,SE6F.tsv
500,550,0.48079658605974396,0.7606837606837606,0.5207317073170732,SE6F.tsv
550,600,0.4511627906976744,0.7037037037037037,0.5018587360594795,SE6F.tsv
600,604,0.4,1.0,0.7,SE6F.tsv
