begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.144,0.3192488262910798,0.22462203023758098,SMM7.tsv
50,100,0.25622775800711745,0.375,0.2949640287769784,SMM7.tsv
100,150,0.3888888888888889,0.3625,0.3712374581939799,SMM7.tsv
150,200,0.5663716814159292,0.3719676549865229,0.4455611390284757,SMM7.tsv
200,250,0.5172413793103449,0.5674418604651162,0.5430622009569378,SMM7.tsv
250,300,0.5344827586206896,0.5689655172413793,0.5541871921182266,SMM7.tsv
300,350,0.5229357798165137,0.45528455284552843,0.4870689655172414,SMM7.tsv
350,400,0.65625,0.5221238938053098,0.562111801242236,SMM7.tsv
400,450,0.5056818181818182,0.46319018404907975,0.47808764940239046,SMM7.tsv
450,500,0.6371681415929203,0.5369127516778524,0.5644768856447688,SMM7.tsv
500,550,0.6571428571428571,0.6655629139072847,0.6628959276018099,SMM7.tsv
550,600,0.5662650602409639,0.5828220858895705,0.574468085106383,SMM7.tsv
600,650,0.6211180124223602,0.5364963503649635,0.5678160919540229,SMM7.tsv
650,700,0.7,0.509090909090909,0.5975609756097561,SMM7.tsv
700,709,0.35714285714285715,0.5606060606060606,0.525,SMM7.tsv
