begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.08414239482200647,0.15463917525773196,0.10098522167487685,S97Z.tsv
50,100,0.15302491103202848,0.3161764705882353,0.20623501199040767,S97Z.tsv
100,150,0.205607476635514,0.4411764705882353,0.3098958333333333,S97Z.tsv
150,200,0.358695652173913,0.4550898203592814,0.4045584045584046,S97Z.tsv
200,250,0.36129032258064514,0.5581395348837209,0.4507042253521127,S97Z.tsv
250,300,0.35542168674698793,0.48507462686567165,0.41333333333333333,S97Z.tsv
300,350,0.3805970149253731,0.5,0.41836734693877553,S97Z.tsv
350,400,0.4861878453038674,0.5577889447236181,0.5236842105263158,S97Z.tsv
400,450,0.5020576131687243,0.4497354497354497,0.4791666666666667,S97Z.tsv
450,500,0.5015015015015015,0.576271186440678,0.5210643015521065,S97Z.tsv
500,550,0.501432664756447,0.5909090909090909,0.5194508009153318,S97Z.tsv
550,600,0.4935064935064935,0.6395348837209303,0.5253807106598984,S97Z.tsv
600,650,0.495,0.5432098765432098,0.5165745856353591,S97Z.tsv
650,700,0.447887323943662,0.6395348837209303,0.4852607709750567,S97Z.tsv
700,750,0.46254681647940077,0.6136363636363636,0.48392282958199356,S97Z.tsv
750,800,0.5707547169811321,0.665,0.616504854368932,S97Z.tsv
800,850,0.5665529010238908,0.6473429951690821,0.6,S97Z.tsv
850,900,0.6631578947368421,0.7012987012987013,0.6867469879518072,S97Z.tsv
900,950,0.5613079019073569,0.6172248803827751,0.5815972222222222,S97Z.tsv
950,1000,0.6325878594249201,0.6419753086419753,0.6345177664974619,S97Z.tsv
1000,1050,0.5919117647058824,0.6028368794326241,0.5956416464891041,S97Z.tsv
1050,1100,0.53156146179402,0.7763157894736842,0.6136865342163356,S97Z.tsv
1100,1150,0.56875,0.7868852459016393,0.6036745406824147,S97Z.tsv
1150,1200,0.6032171581769437,0.8043478260869565,0.6252983293556086,S97Z.tsv
1200,1250,0.4944237918215613,0.7837837837837838,0.5568513119533528,S97Z.tsv
1250,1300,0.597667638483965,0.7454545454545455,0.6180904522613065,S97Z.tsv
1300,1350,0.5436893203883495,0.7207207207207207,0.6056782334384858,S97Z.tsv
1350,1400,0.5025641025641026,0.7419354838709677,0.5603112840466926,S97Z.tsv
1400,1450,0.638095238095238,0.6722689075630253,0.6504559270516718,S97Z.tsv
1450,1500,0.5454545454545454,0.6956521739130435,0.6092307692307692,S97Z.tsv
1500,1550,0.5615384615384615,0.6923076923076923,0.5989010989010989,S97Z.tsv
1550,1600,0.5406976744186046,0.6363636363636364,0.5802047781569966,S97Z.tsv
1600,1650,0.5403508771929825,0.6335877862595419,0.5697115384615384,S97Z.tsv
1650,1700,0.5730994152046783,0.7622377622377622,0.6592356687898089,S97Z.tsv
1700,1750,0.5902777777777778,0.6861702127659575,0.6445783132530121,S97Z.tsv
1750,1800,0.6190476190476191,0.7315436241610739,0.6657381615598886,S97Z.tsv
1800,1849,0.5676855895196506,0.7340425531914894,0.6426858513189448,S97Z.tsv
