begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.20982142857142858,0.14285714285714285,0.19269102990033224,SQ82.tsv
50,100,0.17861975642760486,0.5,0.19822109275730623,SQ82.tsv
100,150,0.1755485893416928,0.5392156862745098,0.3173996175908222,SQ82.tsv
150,200,0.41139240506329117,0.5203488372093024,0.4681818181818182,SQ82.tsv
200,250,0.4341801385681293,0.5555555555555556,0.4584103512014787,SQ82.tsv
250,300,0.4083769633507853,0.49786324786324787,0.47192716236722304,SQ82.tsv
300,350,0.3829787234042553,0.6666666666666666,0.41148325358851673,SQ82.tsv
350,400,0.4,0.6928327645051194,0.5594795539033457,SQ82.tsv
400,450,0.4696969696969697,0.56,0.5221987315010571,SQ82.tsv
450,500,0.5483870967741935,0.6571428571428571,0.5695732838589982,SQ82.tsv
500,550,0.532871972318339,0.5752688172043011,0.5494736842105263,SQ82.tsv
550,571,0.44086021505376344,0.6288659793814433,0.5368421052631579,SQ82.tsv
