begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.11627906976744186,0.18404907975460122,0.13806706114398423,S7VD.tsv
50,100,0.2096069868995633,0.3404255319148936,0.2685851318944844,S7VD.tsv
100,150,0.4117647058823529,0.4767932489451477,0.44204322200392926,S7VD.tsv
150,200,0.4293785310734463,0.4617737003058104,0.4503968253968254,S7VD.tsv
200,250,0.5980861244019139,0.4350104821802935,0.4643164230438521,S7VD.tsv
250,300,0.7833333333333333,0.45764462809917356,0.4766536964980545,S7VD.tsv
300,350,0.68,0.49319213313161875,0.5229007633587787,S7VD.tsv
350,400,0.6884735202492211,0.5408163265306123,0.632495164410058,S7VD.tsv
400,450,0.6953781512605042,0.5652173913043478,0.6661237785016286,S7VD.tsv
450,500,0.6224899598393574,0.614406779661017,0.6185567010309279,S7VD.tsv
500,550,0.6375545851528385,0.5391304347826087,0.5882352941176471,S7VD.tsv
550,555,0.5,1.0,0.5909090909090909,S7VD.tsv
