begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.26907630522088355,0.11538461538461539,0.21635883905013192,SFK9.tsv
50,100,0.24561403508771928,0.32432432432432434,0.2693877551020408,SFK9.tsv
100,116,0.30939226519337015,0.32432432432432434,0.3119266055045872,SFK9.tsv
