begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.1393939393939394,0.12571428571428572,0.13465346534653466,S9EP.tsv
50,100,0.19047619047619047,0.36538461538461536,0.20932642487046632,S9EP.tsv
100,150,0.16930379746835442,0.5875,0.2537878787878788,S9EP.tsv
150,200,0.2610062893081761,0.5,0.3953168044077135,S9EP.tsv
200,250,0.3973509933774834,0.4865979381443299,0.46540880503144655,S9EP.tsv
250,300,0.45179063360881544,0.5303643724696356,0.48360655737704916,S9EP.tsv
300,350,0.4846153846153846,0.5555555555555556,0.5348314606741573,S9EP.tsv
350,400,0.47596153846153844,0.6708333333333333,0.5803571428571429,S9EP.tsv
400,450,0.5314009661835749,0.6816479400749064,0.5903083700440529,S9EP.tsv
450,500,0.4722838137472284,0.6293103448275862,0.5406758448060075,S9EP.tsv
500,550,0.5281501340482574,0.6273291925465838,0.5580524344569289,S9EP.tsv
550,600,0.5397727272727273,0.5426829268292683,0.5411764705882353,S9EP.tsv
600,650,0.46195652173913043,0.5629139072847682,0.5246913580246914,S9EP.tsv
650,700,0.5466666666666666,0.6205533596837944,0.5857740585774058,S9EP.tsv
700,750,0.5437881873727087,0.6538461538461539,0.5668276972624798,S9EP.tsv
750,800,0.5727848101265823,0.6511627906976745,0.6045197740112994,S9EP.tsv
800,820,0.5760869565217391,0.6575342465753424,0.5992217898832685,S9EP.tsv
