begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.3805309734513274,0.08895265423242468,0.12962962962962962,SZXQ.tsv
50,100,0.5483870967741935,0.18211920529801323,0.2683544303797468,SZXQ.tsv
100,150,0.3142857142857143,0.3246753246753247,0.3197278911564626,SZXQ.tsv
150,200,0.375886524822695,0.31868131868131866,0.35344827586206895,SZXQ.tsv
200,250,0.3898305084745763,0.2926829268292683,0.34310850439882695,SZXQ.tsv
250,300,0.39473684210526316,0.3541666666666667,0.3639240506329114,SZXQ.tsv
300,350,0.48951048951048953,0.38197424892703863,0.4228723404255319,SZXQ.tsv
350,400,0.5138888888888888,0.4570446735395189,0.47586206896551725,SZXQ.tsv
400,450,0.5877862595419847,0.396,0.46194225721784776,SZXQ.tsv
450,500,0.5027932960893855,0.4297994269340974,0.45454545454545453,SZXQ.tsv
500,550,0.47863247863247865,0.5324675324675324,0.4919614147909968,SZXQ.tsv
550,600,0.509090909090909,0.5225225225225225,0.5158371040723982,SZXQ.tsv
600,650,0.573170731707317,0.4492753623188406,0.5040431266846361,SZXQ.tsv
650,700,0.42045454545454547,0.6020408163265306,0.5602094240837696,SZXQ.tsv
700,750,0.5916666666666667,0.4897119341563786,0.5099009900990099,SZXQ.tsv
750,782,0.5362318840579711,0.6063829787234043,0.5766871165644172,SZXQ.tsv
