begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.32653061224489793,0.13357400722021662,0.184,SLBS.tsv
50,100,0.4019607843137255,0.11398963730569948,0.2135593220338983,SLBS.tsv
100,150,0.3867924528301887,0.3392857142857143,0.35766423357664234,SLBS.tsv
150,200,0.5092592592592593,0.34065934065934067,0.3884514435695538,SLBS.tsv
200,250,0.35365853658536583,0.28292682926829266,0.30313588850174217,SLBS.tsv
250,300,0.5163934426229508,0.3298611111111111,0.3853658536585366,SLBS.tsv
300,350,0.581081081081081,0.4088235294117647,0.4610655737704918,SLBS.tsv
350,400,0.4418604651162791,0.407202216066482,0.4163265306122449,SLBS.tsv
400,450,0.6056338028169014,0.4259927797833935,0.48687350835322196,SLBS.tsv
450,500,0.5294117647058824,0.42704626334519574,0.45081967213114754,SLBS.tsv
500,550,0.6166666666666667,0.47840531561461797,0.5301455301455301,SLBS.tsv
550,600,0.6736111111111112,0.44881889763779526,0.5301507537688442,SLBS.tsv
600,650,0.535,0.5069767441860465,0.5204819277108433,SLBS.tsv
650,700,0.5872093023255814,0.48058252427184467,0.5291005291005291,SLBS.tsv
700,750,0.5732484076433121,0.4976958525345622,0.5294117647058824,SLBS.tsv
750,800,0.63125,0.5643564356435643,0.5939226519337016,SLBS.tsv
800,850,0.5289855072463768,0.5608108108108109,0.5454545454545454,SLBS.tsv
850,900,0.6457399103139013,0.6079545454545454,0.6290726817042607,SLBS.tsv
900,950,0.6511627906976745,0.6058823529411764,0.62109375,SLBS.tsv
950,1000,0.5584415584415584,0.6082474226804123,0.5978260869565217,SLBS.tsv
1000,1050,0.6779661016949152,0.6,0.6431924882629108,SLBS.tsv
1050,1100,0.6764705882352942,0.6530612244897959,0.665,SLBS.tsv
1100,1150,0.5859375,0.5747800586510264,0.5778251599147122,SLBS.tsv
1150,1200,0.6926829268292682,0.6816326530612244,0.6866666666666666,SLBS.tsv
1200,1250,0.7247191011235955,0.6807692307692308,0.6986301369863014,SLBS.tsv
1250,1300,0.7450980392156863,0.6929133858267716,0.7078651685393258,SLBS.tsv
1300,1350,0.6476190476190476,0.42857142857142855,0.53125,SLBS.tsv
1350,1400,0.6872246696035242,0.6629213483146067,0.6765432098765433,SLBS.tsv
1400,1450,0.648068669527897,0.6914498141263941,0.6713147410358565,SLBS.tsv
1450,1500,0.6226415094339622,0.6332179930795848,0.6294642857142857,SLBS.tsv
1500,1550,0.6666666666666666,0.592391304347826,0.625,SLBS.tsv
1550,1596,0.8223684210526315,0.558974358974359,0.6743515850144092,SLBS.tsv
