begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.10273972602739725,0.18181818181818182,0.13088235294117648,S9F7.tsv
50,100,0.3062730627306273,0.2877094972067039,0.2957074721780604,S9F7.tsv
100,150,0.43983402489626555,0.3393939393939394,0.39901477832512317,S9F7.tsv
150,200,0.36464088397790057,0.515695067264574,0.44801980198019803,S9F7.tsv
200,250,0.3577981651376147,0.43455497382198954,0.4175152749490835,S9F7.tsv
250,300,0.39751552795031053,0.4679245283018868,0.4413145539906103,S9F7.tsv
300,322,0.5714285714285714,0.5,0.5129533678756477,S9F7.tsv
