begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.3911671924290221,0.5728900255754475,0.4604878048780488,SRBZ.tsv
50,100,0.7137096774193549,0.608843537414966,0.6568265682656826,SRBZ.tsv
100,150,0.6983655274888558,0.7041666666666667,0.6998904709748083,SRBZ.tsv
150,200,0.6938110749185668,0.7891156462585034,0.724669603524229,SRBZ.tsv
200,250,0.7905405405405406,0.8333333333333334,0.8111888111888111,SRBZ.tsv
250,300,0.7907608695652174,0.76,0.775766016713092,SRBZ.tsv
300,350,0.7733516483516484,0.8534031413612565,0.7899891186071817,SRBZ.tsv
350,400,0.8422459893048129,0.8831615120274914,0.8601503759398497,SRBZ.tsv
400,450,0.8484162895927602,0.8309859154929577,0.8415977961432507,SRBZ.tsv
450,500,0.8595505617977528,0.8778625954198473,0.8691588785046729,SRBZ.tsv
500,550,0.8125,0.9039145907473309,0.8564102564102564,SRBZ.tsv
550,600,0.8495934959349594,0.8940092165898618,0.8704103671706264,SRBZ.tsv
600,604,0.875,1.0,0.9090909090909091,SRBZ.tsv
