begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.332541567695962,0.49079754601226994,0.3767123287671233,SVXP.tsv
50,100,0.5062836624775583,0.7446808510638298,0.5664429530201343,SVXP.tsv
100,150,0.6194444444444445,0.6903765690376569,0.6477462437395659,SVXP.tsv
150,200,0.6979591836734694,0.7633802816901408,0.7366666666666667,SVXP.tsv
200,250,0.7125645438898451,0.8119266055045872,0.7396745932415519,SVXP.tsv
250,300,0.7248322147651006,0.7777777777777778,0.7425595238095238,SVXP.tsv
300,350,0.7257462686567164,0.7665505226480837,0.7399756986634265,SVXP.tsv
350,400,0.7586206896551724,0.7824773413897281,0.7702503681885126,SVXP.tsv
400,450,0.788235294117647,0.8203125,0.802013422818792,SVXP.tsv
450,500,0.7846441947565543,0.843520782396088,0.8101802757158006,SVXP.tsv
500,550,0.8400597907324364,0.8860294117647058,0.8533475026567482,SVXP.tsv
550,600,0.8333333333333334,0.8457943925233645,0.8371104815864022,SVXP.tsv
600,633,0.8143712574850299,0.8369565217391305,0.8223938223938224,SVXP.tsv
