begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.347953216374269,0.5381679389312977,0.4304635761589404,SG87.tsv
50,100,0.631578947368421,0.7055084745762712,0.6931216931216931,SG87.tsv
100,150,0.7686567164179104,0.7111111111111111,0.7282850779510023,SG87.tsv
150,200,0.7393364928909952,0.6722689075630253,0.7037861915367484,SG87.tsv
200,250,0.7117117117117117,0.7575757575757576,0.7379576107899807,SG87.tsv
250,300,0.7285067873303167,0.7943548387096774,0.7633262260127932,SG87.tsv
300,350,0.7704918032786885,0.841642228739003,0.816793893129771,SG87.tsv
350,400,0.7857142857142857,0.7985153764581124,0.7956989247311828,SG87.tsv
400,450,0.7953020134228188,0.802013422818792,0.7986577181208053,SG87.tsv
450,463,0.7627118644067796,0.7833333333333333,0.773109243697479,SG87.tsv
