begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.3759036144578313,0.5054945054945055,0.4154103852596315,SQ2C.tsv
50,100,0.6724890829694323,0.714975845410628,0.6857142857142857,SQ2C.tsv
100,150,0.7433628318584071,0.7125382262996942,0.7251356238698011,SQ2C.tsv
150,200,0.78239608801956,0.7391304347826086,0.7633378932968536,SQ2C.tsv
200,250,0.6911764705882353,0.7611940298507462,0.7142857142857143,SQ2C.tsv
250,300,0.7947019867549668,0.753125,0.7733118971061094,SQ2C.tsv
300,350,0.8354838709677419,0.7657657657657657,0.7993779160186625,SQ2C.tsv
350,400,0.8377581120943953,0.7559055118110236,0.8026981450252951,SQ2C.tsv
400,450,0.8452380952380952,0.794425087108014,0.8181818181818182,SQ2C.tsv
450,484,0.8186046511627907,0.8130081300813008,0.8156182212581344,SQ2C.tsv
