begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.21867881548974943,0.6527777777777778,0.3259005145797599,S5DJ.tsv
50,100,0.5679611650485437,0.6015037593984962,0.5811209439528023,S5DJ.tsv
100,150,0.7352941176470589,0.6213592233009708,0.6439688715953308,S5DJ.tsv
150,200,0.7142857142857143,0.6698412698412698,0.6848739495798319,S5DJ.tsv
200,250,0.7253218884120172,0.7801724137931034,0.7526881720430108,S5DJ.tsv
250,300,0.7377622377622378,0.7722222222222223,0.7510729613733905,S5DJ.tsv
300,350,0.7647058823529411,0.7680412371134021,0.7661469933184856,S5DJ.tsv
350,400,0.6828087167070218,0.7938144329896907,0.6944745395449621,S5DJ.tsv
400,450,0.7111913357400722,0.8115942028985508,0.7668810289389068,S5DJ.tsv
450,500,0.7646076794657763,0.7798165137614679,0.7669491525423728,S5DJ.tsv
500,550,0.8173076923076923,0.7896995708154506,0.8087649402390438,S5DJ.tsv
550,600,0.8257575757575758,0.8864468864468864,0.8666666666666667,S5DJ.tsv
600,650,0.8786127167630058,0.8122448979591836,0.8510998307952623,S5DJ.tsv
650,700,0.8071895424836601,0.844,0.8237410071942446,S5DJ.tsv
700,750,0.8130563798219584,0.7828571428571428,0.802734375,S5DJ.tsv
750,774,0.8627450980392157,0.9444444444444444,0.9010416666666666,S5DJ.tsv
