begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.4939759036144578,0.2463002114164905,0.2662779397473275,SDJ9.tsv
50,100,0.7752808988764045,0.45962732919254656,0.6027164685908319,SDJ9.tsv
100,150,0.7182320441988951,0.6639566395663956,0.6818181818181818,SDJ9.tsv
150,200,0.7631578947368421,0.7112561174551386,0.7235367372353674,SDJ9.tsv
200,250,0.8756756756756757,0.6284501061571125,0.6690328305235137,SDJ9.tsv
250,300,0.8278008298755186,0.7346938775510204,0.8120689655172414,SDJ9.tsv
300,350,0.8366666666666667,0.8198198198198198,0.8295019157088123,SDJ9.tsv
350,400,0.8392857142857143,0.7877094972067039,0.8231173380035026,SDJ9.tsv
400,450,0.8020833333333334,0.8043956043956044,0.8039927404718693,SDJ9.tsv
450,500,0.7808988764044944,0.8120754716981132,0.8083832335329342,SDJ9.tsv
500,545,0.8536585365853658,0.8032490974729242,0.8050478677110531,SDJ9.tsv
