begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.12648221343873517,0.453781512605042,0.23118279569892472,S7NV.tsv
50,100,0.6118421052631579,0.5,0.5369565217391304,S7NV.tsv
100,150,0.7818181818181819,0.685459940652819,0.7171314741035857,S7NV.tsv
150,200,0.7278481012658228,0.7371601208459214,0.7341513292433538,S7NV.tsv
200,250,0.869281045751634,0.7624521072796935,0.8019323671497585,S7NV.tsv
250,300,0.7973856209150327,0.7784431137724551,0.7906976744186046,S7NV.tsv
300,350,0.7811158798283262,0.8036529680365296,0.7920353982300885,S7NV.tsv
350,400,0.7555555555555555,0.8210116731517509,0.7874762808349146,S7NV.tsv
400,450,0.7912621359223301,0.8162162162162162,0.80306905370844,S7NV.tsv
450,500,0.845360824742268,0.8074324324324325,0.816793893129771,S7NV.tsv
500,550,0.831858407079646,0.84,0.834051724137931,S7NV.tsv
550,600,0.8439024390243902,0.9310344827586207,0.88,S7NV.tsv
600,650,0.7868852459016393,0.8490566037735849,0.8202531645569621,S7NV.tsv
650,700,0.808695652173913,0.8,0.8061855670103093,S7NV.tsv
700,750,0.84472049689441,0.8467153284671532,0.8453159041394336,S7NV.tsv
750,800,0.8018867924528302,0.801762114537445,0.8018223234624146,S7NV.tsv
800,850,0.88,0.8601036269430051,0.8679245283018868,S7NV.tsv
850,900,0.8529411764705882,0.9338235294117647,0.8823529411764706,S7NV.tsv
900,947,0.8974358974358975,0.9056603773584906,0.9011299435028248,S7NV.tsv
