speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,35,123,276,0.0948509485094851,16,13,6,0,50,S8PW.tsv
3,59,216,651,0.09104938271604938,27,17,15,0,100,S8PW.tsv
3,78,288,1054,0.09027777777777778,36,27,15,0,150,S8PW.tsv
3,135,340,1414,0.1323529411764706,60,46,29,0,200,S8PW.tsv
3,168,390,1866,0.14358974358974358,75,56,37,0,250,S8PW.tsv
3,197,440,2157,0.14924242424242423,86,63,48,0,300,S8PW.tsv
3,236,506,2596,0.155467720685112,102,84,50,0,350,S8PW.tsv
3,285,558,3051,0.17025089605734767,123,106,56,0,400,S8PW.tsv
3,320,600,3444,0.17777777777777778,137,125,58,0,450,S8PW.tsv
3,357,637,3777,0.18681318681318682,151,139,67,0,500,S8PW.tsv
3,380,668,4045,0.18962075848303392,155,143,82,0,550,S8PW.tsv
3,401,696,4436,0.19204980842911878,163,153,85,0,600,S8PW.tsv
3,426,727,4798,0.1953232462173315,174,166,86,0,650,S8PW.tsv
3,470,755,5162,0.20750551876379691,190,184,96,0,700,S8PW.tsv
3,515,776,5500,0.22121993127147765,206,195,114,0,750,S8PW.tsv
3,539,806,5871,0.2229114971050455,215,203,121,0,800,S8PW.tsv
3,570,837,6350,0.2270011947431302,225,214,131,0,850,S8PW.tsv
3,594,870,6804,0.22758620689655173,234,224,136,0,900,S8PW.tsv
3,620,890,7215,0.23220973782771537,246,234,140,0,950,S8PW.tsv
3,650,927,7664,0.23372887450557353,259,249,142,0,1000,S8PW.tsv
3,660,951,8063,0.231335436382755,263,254,143,0,1050,S8PW.tsv
3,689,969,8435,0.2370141038871689,276,261,152,0,1100,S8PW.tsv
3,710,980,8766,0.24149659863945577,284,269,157,0,1150,S8PW.tsv
3,730,1001,9187,0.2430902430902431,290,276,164,0,1200,S8PW.tsv
3,750,1020,9619,0.24509803921568626,301,284,165,0,1250,S8PW.tsv
3,781,1040,9959,0.2503205128205128,316,299,166,0,1300,S8PW.tsv
3,802,1064,10358,0.25125313283208023,327,309,166,0,1350,S8PW.tsv
3,822,1091,10714,0.25114573785517874,337,318,167,0,1400,S8PW.tsv
3,850,1129,11219,0.2509595512252731,350,327,173,0,1450,S8PW.tsv
3,879,1158,11621,0.25302245250431776,361,335,183,0,1500,S8PW.tsv
3,893,1179,11966,0.2524738478936952,368,342,183,0,1550,S8PW.tsv
3,919,1190,12291,0.25742296918767504,378,355,186,0,1600,S8PW.tsv
3,940,1204,12656,0.2602436323366556,389,364,187,0,1650,S8PW.tsv
3,966,1222,13020,0.2635024549918167,401,376,189,0,1700,S8PW.tsv
3,992,1236,13310,0.267529665587918,412,387,193,0,1750,S8PW.tsv
3,1008,1251,13666,0.2685851318944844,418,396,194,0,1800,S8PW.tsv
3,1020,1269,14076,0.26792750197005516,424,402,194,0,1850,S8PW.tsv
3,1025,1291,14474,0.2646527239865737,427,404,194,0,1900,S8PW.tsv
3,1041,1308,14939,0.2652905198776758,434,411,196,0,1950,S8PW.tsv
3,1059,1326,15329,0.26621417797888386,442,419,198,0,2000,S8PW.tsv
3,1079,1340,15647,0.268407960199005,448,423,208,0,2050,S8PW.tsv
3,1107,1360,15946,0.2713235294117647,458,430,219,0,2100,S8PW.tsv
3,1122,1377,16321,0.2716049382716049,464,435,223,0,2150,S8PW.tsv
3,1137,1393,16660,0.27207465900933236,467,442,228,0,2200,S8PW.tsv
3,1157,1400,16897,0.2754761904761905,476,445,236,0,2250,S8PW.tsv
3,1189,1414,17212,0.2802923149457803,483,452,254,0,2300,S8PW.tsv
3,1210,1427,17526,0.2826442419995328,489,455,266,0,2350,S8PW.tsv
3,1229,1445,17861,0.28350634371395617,494,461,274,0,2400,S8PW.tsv
3,1250,1461,18182,0.28519279032626055,502,471,277,0,2450,S8PW.tsv
3,1269,1473,18562,0.28716904276985744,509,475,285,0,2500,S8PW.tsv
3,1277,1475,18642,0.28858757062146895,513,475,289,0,2516,S8PW.tsv
