speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,42,163,434,0.08588957055214724,20,19,3,0,50,S6UQ.tsv
3,97,258,778,0.12532299741602068,45,39,13,0,100,S6UQ.tsv
3,144,299,1026,0.1605351170568562,57,57,30,0,150,S6UQ.tsv
3,189,343,1315,0.1836734693877551,74,69,46,0,200,S6UQ.tsv
3,230,405,1642,0.18930041152263374,85,84,61,0,250,S6UQ.tsv
3,266,458,1980,0.19359534206695778,96,94,76,0,300,S6UQ.tsv
3,290,501,2282,0.19294743845642048,104,101,85,0,350,S6UQ.tsv
3,342,546,2618,0.2087912087912088,117,122,103,0,400,S6UQ.tsv
3,386,575,2872,0.22376811594202897,127,142,117,0,450,S6UQ.tsv
3,418,609,3127,0.2287903667214012,139,158,121,0,500,S6UQ.tsv
3,465,649,3564,0.23882896764252695,160,170,135,0,547,S6UQ.tsv
