speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,25,122,246,0.06830601092896176,11,4,10,0,50,S49V.tsv
3,44,184,475,0.07971014492753623,20,6,18,0,100,S49V.tsv
3,77,246,784,0.1043360433604336,32,14,31,0,150,S49V.tsv
3,98,328,1191,0.09959349593495935,38,21,39,0,200,S49V.tsv
3,124,362,1462,0.1141804788213628,47,29,48,0,250,S49V.tsv
3,148,386,1652,0.12780656303972365,56,36,56,0,300,S49V.tsv
3,172,420,1903,0.1365079365079365,67,40,65,0,350,S49V.tsv
3,186,447,2123,0.13870246085011187,74,40,72,0,400,S49V.tsv
3,212,485,2401,0.1457044673539519,85,43,84,0,450,S49V.tsv
3,246,537,2875,0.1527001862197393,97,48,101,0,500,S49V.tsv
3,280,593,3482,0.15739179314221471,111,54,115,0,550,S49V.tsv
3,318,612,3791,0.17320261437908496,120,72,126,0,600,S49V.tsv
3,340,655,4256,0.17302798982188294,130,73,137,0,650,S49V.tsv
3,364,693,4617,0.1750841750841751,136,82,146,0,700,S49V.tsv
3,398,713,4936,0.18606825619448342,141,98,159,0,750,S49V.tsv
3,413,743,5319,0.18528488111260655,146,100,167,0,800,S49V.tsv
3,422,780,5751,0.18034188034188034,150,101,171,0,850,S49V.tsv
3,450,811,6133,0.18495684340320592,153,114,183,0,900,S49V.tsv
3,479,841,6501,0.18985334918747523,160,128,191,0,950,S49V.tsv
3,502,876,7026,0.19101978691019786,166,134,202,0,1000,S49V.tsv
3,516,893,7386,0.19260918253079506,171,137,208,0,1050,S49V.tsv
3,533,912,7697,0.19480994152046785,178,140,215,0,1100,S49V.tsv
3,572,930,7989,0.2050179211469534,194,152,226,0,1150,S49V.tsv
3,608,947,8293,0.21400915170714538,207,162,239,0,1200,S49V.tsv
3,616,954,8420,0.21523410202655485,209,164,243,0,1219,S49V.tsv
