speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,38,113,284,0.11209439528023599,15,15,8,0,50,SG7X.tsv
3,80,177,568,0.15065913370998116,28,30,22,0,100,SG7X.tsv
3,117,227,863,0.17180616740088106,44,45,28,0,150,SG7X.tsv
3,145,294,1324,0.16439909297052155,52,56,37,0,200,SG7X.tsv
3,193,353,1738,0.182247403210576,62,74,57,0,250,SG7X.tsv
3,218,409,2136,0.17766911165444174,70,82,66,0,300,SG7X.tsv
3,259,454,2478,0.19016152716593246,90,94,75,0,350,SG7X.tsv
3,291,491,2778,0.1975560081466395,102,106,83,0,400,SG7X.tsv
3,329,540,3162,0.20308641975308642,111,119,99,0,450,SG7X.tsv
3,355,578,3517,0.20472895040369088,125,128,102,0,500,SG7X.tsv
3,391,600,3817,0.21722222222222223,140,136,115,0,550,SG7X.tsv
3,429,656,4318,0.21798780487804878,155,151,123,0,600,SG7X.tsv
3,442,662,4452,0.22255790533736153,158,157,127,0,623,SG7X.tsv
