speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,50,183,461,0.09107468123861566,12,20,18,0,50,S6MQ.tsv
3,101,304,980,0.11074561403508772,25,44,32,0,100,S6MQ.tsv
3,150,371,1351,0.1347708894878706,43,63,44,0,150,S6MQ.tsv
3,217,441,1856,0.164021164021164,49,92,76,0,200,S6MQ.tsv
3,280,501,2331,0.18629407850964738,71,112,97,0,250,S6MQ.tsv
3,331,564,2891,0.19562647754137116,79,136,116,0,300,S6MQ.tsv
3,378,610,3402,0.20655737704918034,89,158,131,0,350,S6MQ.tsv
3,413,665,3844,0.20701754385964913,102,167,144,0,400,S6MQ.tsv
3,451,695,4140,0.21630695443645084,112,182,157,0,450,S6MQ.tsv
3,499,740,4566,0.22477477477477478,121,200,178,0,500,S6MQ.tsv
3,531,768,5027,0.23046875,134,211,186,0,550,S6MQ.tsv
3,539,779,5129,0.23063756953359008,136,215,188,0,565,S6MQ.tsv
