speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,46,220,611,0.0696969696969697,23,23,0,0,50,SXRR.tsv
3,80,386,1492,0.0690846286701209,40,40,0,0,100,SXRR.tsv
3,132,460,2053,0.09565217391304348,66,66,0,0,150,SXRR.tsv
3,166,528,2675,0.10479797979797979,83,83,0,0,200,SXRR.tsv
3,238,604,3430,0.13134657836644592,119,119,0,0,250,SXRR.tsv
3,276,653,3953,0.14088820826952528,138,138,0,0,300,SXRR.tsv
3,348,724,4697,0.16022099447513813,174,174,0,0,350,SXRR.tsv
3,400,785,5301,0.16985138004246284,200,200,0,0,400,SXRR.tsv
3,442,847,6172,0.17394726485635575,221,221,0,0,450,SXRR.tsv
3,507,884,6562,0.19117647058823528,228,234,45,0,500,SXRR.tsv
3,551,929,6978,0.19770362396842484,241,243,67,0,550,SXRR.tsv
3,614,978,7418,0.2092706203135651,262,269,83,0,600,SXRR.tsv
3,643,1022,8012,0.20971950424005217,272,281,90,0,650,SXRR.tsv
3,672,1043,8464,0.21476510067114093,284,295,93,0,700,SXRR.tsv
3,705,1081,9034,0.21739130434782608,300,311,94,0,750,SXRR.tsv
3,754,1125,9467,0.22340740740740742,320,334,100,0,800,SXRR.tsv
3,778,1158,9926,0.22394933793897526,332,346,100,0,850,SXRR.tsv
3,811,1196,10353,0.22603121516164995,347,363,101,0,900,SXRR.tsv
3,826,1237,10816,0.2225815144165993,354,369,103,0,950,SXRR.tsv
3,844,1244,11050,0.22615219721329047,363,378,103,0,969,SXRR.tsv
