speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,60,173,430,0.11560693641618497,23,17,20,0,50,SV5R.tsv
3,99,272,920,0.1213235294117647,27,38,34,0,100,SV5R.tsv
3,130,342,1289,0.1267056530214425,33,51,46,0,150,SV5R.tsv
3,157,398,1649,0.13149078726968175,36,63,58,0,200,SV5R.tsv
3,189,441,1998,0.14285714285714285,44,76,69,0,250,SV5R.tsv
3,219,490,2403,0.1489795918367347,51,89,79,0,300,SV5R.tsv
3,246,536,2781,0.15298507462686567,53,102,91,0,350,SV5R.tsv
3,311,587,3253,0.17660420215786485,81,120,110,0,400,SV5R.tsv
3,356,649,3803,0.18284540318438625,92,133,131,0,450,SV5R.tsv
3,408,686,4227,0.19825072886297376,110,150,148,0,500,SV5R.tsv
3,443,715,4614,0.20652680652680652,121,161,161,0,550,SV5R.tsv
3,480,766,5144,0.20887728459530025,130,174,176,0,595,SV5R.tsv
