speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,54,220,729,0.08181818181818182,27,27,0,0,50,SDUM.tsv
3,120,360,1509,0.1111111111111111,60,60,0,0,100,SDUM.tsv
3,174,437,1978,0.13272311212814644,86,85,3,0,150,SDUM.tsv
3,224,496,2306,0.15053763440860216,101,101,22,0,200,SDUM.tsv
3,276,565,2759,0.16283185840707964,118,118,40,0,250,SDUM.tsv
3,308,624,3245,0.16452991452991453,132,130,46,0,300,SDUM.tsv
3,355,700,3825,0.16904761904761906,153,142,60,0,350,SDUM.tsv
3,399,762,4282,0.17454068241469817,172,151,76,0,400,SDUM.tsv
3,464,828,4809,0.18679549114331723,198,167,99,0,450,SDUM.tsv
3,500,897,5523,0.18580453363062058,215,182,103,0,500,SDUM.tsv
3,561,979,6262,0.19101123595505617,240,205,116,0,550,SDUM.tsv
3,581,1020,6695,0.18986928104575163,247,213,121,0,600,SDUM.tsv
3,652,1083,7228,0.20067713142505386,267,235,150,0,650,SDUM.tsv
3,679,1117,7552,0.20262608176663682,276,241,162,0,684,SDUM.tsv
