speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,44,136,346,0.10784313725490197,12,18,14,0,50,SUC7.tsv
3,97,209,690,0.1547049441786284,38,30,29,0,100,SUC7.tsv
3,136,270,984,0.16790123456790124,54,41,41,0,150,SUC7.tsv
3,158,309,1246,0.1704422869471413,64,49,45,0,200,SUC7.tsv
3,201,350,1602,0.19142857142857142,79,62,60,0,250,SUC7.tsv
3,243,396,1958,0.20454545454545456,96,78,69,0,300,SUC7.tsv
3,291,427,2227,0.22716627634660422,111,95,85,0,341,SUC7.tsv
