speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,38,104,268,0.12179487179487179,12,10,16,0,50,SHXJ.tsv
3,94,203,665,0.15435139573070608,31,26,37,0,100,SHXJ.tsv
3,170,334,1258,0.16966067864271456,56,45,69,0,150,SHXJ.tsv
3,241,397,1668,0.20235096557514692,81,64,96,0,200,SHXJ.tsv
3,308,456,2196,0.22514619883040934,103,87,118,0,250,SHXJ.tsv
3,333,512,2557,0.216796875,114,93,126,0,300,SHXJ.tsv
3,352,539,2767,0.21768707482993196,120,98,134,0,350,SHXJ.tsv
3,408,576,3143,0.2361111111111111,132,122,154,0,400,SHXJ.tsv
3,456,617,3500,0.24635332252836303,148,139,169,0,450,SHXJ.tsv
3,488,646,3782,0.2518059855521156,158,150,180,0,500,SHXJ.tsv
3,543,679,4119,0.2665684830633284,180,168,195,0,550,SHXJ.tsv
3,594,717,4612,0.27615062761506276,196,186,212,0,600,SHXJ.tsv
3,636,748,4959,0.28342245989304815,214,198,224,0,650,SHXJ.tsv
3,668,786,5293,0.28329092451229854,225,205,238,0,700,SHXJ.tsv
3,732,842,5801,0.28978622327790976,243,231,258,0,750,SHXJ.tsv
3,777,883,6322,0.29331823329558326,259,247,271,0,800,SHXJ.tsv
3,817,910,6856,0.29926739926739926,272,261,284,0,850,SHXJ.tsv
3,844,922,7159,0.3051337671728127,277,273,294,0,900,SHXJ.tsv
3,884,949,7551,0.3105022831050228,290,288,306,0,950,SHXJ.tsv
3,895,967,7681,0.3085143054119269,295,289,311,0,972,SHXJ.tsv
