speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,52,171,401,0.10136452241715399,16,17,19,0,50,SJDM.tsv
3,125,335,990,0.12437810945273632,43,37,45,0,100,SJDM.tsv
3,194,440,1584,0.14696969696969697,60,62,72,0,150,SJDM.tsv
3,268,536,2210,0.16666666666666666,84,87,97,0,200,SJDM.tsv
3,319,604,2752,0.17604856512141281,96,105,118,0,250,SJDM.tsv
3,384,665,3187,0.1924812030075188,122,119,143,0,300,SJDM.tsv
3,429,717,3670,0.199442119944212,140,129,160,0,350,SJDM.tsv
3,498,798,4334,0.20802005012531327,164,147,187,0,400,SJDM.tsv
3,568,871,4950,0.21737466513585915,188,168,212,0,450,SJDM.tsv
3,650,913,5551,0.23731288791529756,208,198,244,0,500,SJDM.tsv
3,683,962,6045,0.23665973665973666,216,206,261,0,550,SJDM.tsv
3,756,1082,7132,0.23290203327171904,221,240,295,0,600,SJDM.tsv
3,809,1135,7901,0.23759177679882526,224,265,320,0,650,SJDM.tsv
3,859,1185,8420,0.24163150492264415,228,287,344,0,700,SJDM.tsv
3,866,1222,8636,0.23622476813966176,229,289,348,0,721,SJDM.tsv
