speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,37,150,318,0.08222222222222222,4,17,16,0,50,SJG5.tsv
3,76,229,612,0.11062590975254731,11,33,32,0,100,SJG5.tsv
3,116,385,1317,0.10043290043290043,11,52,53,0,150,SJG5.tsv
3,160,456,1762,0.11695906432748537,11,74,75,0,200,SJG5.tsv
3,197,524,2367,0.1253180661577608,11,93,93,0,250,SJG5.tsv
3,246,577,2909,0.14211438474870017,11,118,117,0,300,SJG5.tsv
3,300,670,3501,0.14925373134328357,12,145,143,0,350,SJG5.tsv
3,352,712,4201,0.1647940074906367,12,171,169,0,400,SJG5.tsv
3,390,778,4856,0.16709511568123395,12,190,188,0,450,SJG5.tsv
3,428,928,5808,0.15373563218390804,12,209,207,0,500,SJG5.tsv
3,512,1091,6870,0.15643140849373663,12,251,249,0,550,SJG5.tsv
3,564,1131,7265,0.16622458001768348,12,277,275,0,600,SJG5.tsv
3,632,1235,8265,0.17058029689608636,12,311,309,0,650,SJG5.tsv
3,688,1298,8933,0.17668207498715974,12,339,337,0,700,SJG5.tsv
3,702,1323,9325,0.17687074829931973,12,346,344,0,750,SJG5.tsv
3,726,1340,9675,0.18059701492537314,13,357,356,0,800,SJG5.tsv
3,744,1361,10023,0.18221895664952242,13,366,365,0,850,SJG5.tsv
3,756,1380,10337,0.1826086956521739,13,372,371,0,900,SJG5.tsv
3,774,1401,10508,0.1841541755888651,13,381,380,0,932,SJG5.tsv
