speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,22,169,558,0.04339250493096647,11,11,0,0,50,SW6K.tsv
3,54,257,989,0.07003891050583658,24,24,6,0,100,SW6K.tsv
3,115,336,1517,0.11408730158730158,53,54,8,0,150,SW6K.tsv
3,135,424,2152,0.10613207547169812,63,64,8,0,200,SW6K.tsv
3,200,497,2837,0.1341381623071764,96,96,8,0,250,SW6K.tsv
3,222,550,3473,0.13454545454545455,107,107,8,0,300,SW6K.tsv
3,268,608,3961,0.14692982456140352,130,130,8,0,350,SW6K.tsv
3,299,653,4366,0.1526288922919857,141,138,20,0,400,SW6K.tsv
3,328,689,4800,0.1586840832123851,153,150,25,0,450,SW6K.tsv
3,365,729,5279,0.16689529035208048,170,168,27,0,500,SW6K.tsv
3,415,769,5920,0.1798872995231903,195,191,29,0,550,SW6K.tsv
3,461,809,6323,0.1899464359291306,212,211,38,0,600,SW6K.tsv
3,499,827,6583,0.2011285771866183,222,218,59,0,650,SW6K.tsv
3,541,861,6981,0.2094463801780875,235,234,72,0,700,SW6K.tsv
3,584,900,7438,0.2162962962962963,251,251,82,0,750,SW6K.tsv
3,615,948,8122,0.21624472573839662,265,266,84,0,800,SW6K.tsv
3,628,974,8607,0.21492128678986996,272,272,84,0,850,SW6K.tsv
3,648,988,8995,0.21862348178137653,280,280,88,0,900,SW6K.tsv
3,669,1004,9282,0.22211155378486055,287,287,95,0,950,SW6K.tsv
3,702,1013,9552,0.23099703849950642,297,296,109,0,1000,SW6K.tsv
3,727,1037,9946,0.2336869173899068,304,303,120,0,1050,SW6K.tsv
3,750,1060,10319,0.2358490566037736,313,310,127,0,1100,SW6K.tsv
3,773,1094,11015,0.23552711761121267,326,318,129,0,1150,SW6K.tsv
3,787,1122,11497,0.23380867498514557,331,322,134,0,1200,SW6K.tsv
3,805,1140,11782,0.23538011695906433,336,330,139,0,1250,SW6K.tsv
3,843,1166,12254,0.24099485420240138,351,345,147,0,1300,SW6K.tsv
3,863,1193,12847,0.24112880692930985,360,352,151,0,1350,SW6K.tsv
3,898,1222,13368,0.24495362793235134,377,369,152,0,1400,SW6K.tsv
3,931,1253,13836,0.24767225325884543,393,385,153,0,1450,SW6K.tsv
3,958,1280,14175,0.24947916666666667,407,398,153,0,1500,SW6K.tsv
3,975,1297,14535,0.25057825751734775,413,405,157,0,1550,SW6K.tsv
3,999,1327,14972,0.2509419743782969,424,417,158,0,1600,SW6K.tsv
3,1019,1342,15367,0.2531048186785892,433,426,160,0,1650,SW6K.tsv
3,1043,1363,15874,0.2550745903643923,445,437,161,0,1700,SW6K.tsv
3,1056,1378,16300,0.25544267053701014,450,443,163,0,1750,SW6K.tsv
3,1080,1396,16778,0.25787965616045844,461,452,167,0,1800,SW6K.tsv
3,1088,1417,17127,0.2559397788755587,465,456,167,0,1850,SW6K.tsv
3,1111,1430,17444,0.258974358974359,473,464,174,0,1900,SW6K.tsv
3,1139,1456,18008,0.2607600732600733,484,475,180,0,1950,SW6K.tsv
3,1171,1469,18452,0.2657136373950533,491,483,197,0,2000,SW6K.tsv
3,1191,1488,18731,0.2668010752688172,501,493,197,0,2050,SW6K.tsv
3,1209,1508,19137,0.2672413793103448,508,500,201,0,2100,SW6K.tsv
3,1231,1520,19513,0.26995614035087717,517,512,202,0,2150,SW6K.tsv
3,1245,1537,19829,0.27000650618087185,524,518,203,0,2200,SW6K.tsv
3,1245,1537,19829,0.27000650618087185,524,518,203,0,2200,SW6K.tsv
