speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,43,181,471,0.07918968692449356,21,21,1,0,50,SXAZ.tsv
3,78,290,1013,0.0896551724137931,33,29,16,0,100,SXAZ.tsv
3,122,338,1317,0.1203155818540434,50,34,38,0,150,SXAZ.tsv
3,146,399,1692,0.12197159565580618,59,39,48,0,200,SXAZ.tsv
3,186,459,2103,0.13507625272331156,77,42,67,0,250,SXAZ.tsv
3,208,493,2401,0.14063556457065585,87,44,77,0,300,SXAZ.tsv
3,260,526,2707,0.16476552598225602,107,57,96,0,350,SXAZ.tsv
3,298,563,3048,0.17643576080521017,115,73,110,0,400,SXAZ.tsv
3,309,613,3485,0.16802610114192496,121,75,113,0,450,SXAZ.tsv
3,328,648,3891,0.16872427983539096,130,76,122,0,500,SXAZ.tsv
3,359,677,4319,0.17676021664204825,145,76,138,0,550,SXAZ.tsv
3,386,718,4733,0.17920148560817084,157,77,152,0,600,SXAZ.tsv
3,411,739,5126,0.18538565629228687,169,77,165,0,650,SXAZ.tsv
3,434,776,5561,0.18642611683848798,179,80,175,0,700,SXAZ.tsv
3,467,821,6066,0.18960617133576937,195,81,191,0,750,SXAZ.tsv
3,490,836,6368,0.19537480063795853,206,82,202,0,800,SXAZ.tsv
3,508,875,6906,0.19352380952380951,215,84,209,0,850,SXAZ.tsv
3,521,903,7275,0.19232188999630861,221,84,216,0,900,SXAZ.tsv
3,540,921,7648,0.19543973941368079,228,86,226,0,950,SXAZ.tsv
3,549,935,7964,0.19572192513368983,232,87,230,0,1000,SXAZ.tsv
3,559,950,8261,0.19614035087719298,237,87,235,0,1050,SXAZ.tsv
3,569,965,8614,0.19654576856649394,242,87,240,0,1100,SXAZ.tsv
3,578,983,8901,0.1959986436080027,247,87,244,0,1150,SXAZ.tsv
3,586,1006,9189,0.1941683233929755,250,87,249,0,1200,SXAZ.tsv
3,596,1025,9529,0.1938211382113821,255,88,253,0,1250,SXAZ.tsv
3,598,1051,9863,0.18966064065968918,256,88,254,0,1300,SXAZ.tsv
3,605,1075,10144,0.1875968992248062,260,88,257,0,1350,SXAZ.tsv
3,605,1076,10161,0.18742255266418836,260,88,257,0,1355,SXAZ.tsv
