speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,95,301,1114,0.10520487264673312,46,47,2,0,50,S5B6.tsv
3,186,430,1997,0.14418604651162792,89,90,7,0,100,S5B6.tsv
3,260,555,3060,0.15615615615615616,125,127,8,0,150,S5B6.tsv
3,308,623,3571,0.1647940074906367,148,149,11,0,200,S5B6.tsv
3,364,708,4302,0.1713747645951036,175,177,12,0,250,S5B6.tsv
3,402,758,4945,0.17678100263852242,192,195,15,0,300,S5B6.tsv
3,450,820,5772,0.18292682926829268,216,219,15,0,350,S5B6.tsv
3,496,857,6185,0.1929210423959549,235,239,22,0,400,S5B6.tsv
3,528,887,6655,0.1984216459977452,251,253,24,0,450,S5B6.tsv
3,597,933,7449,0.2132904608788853,270,272,55,0,500,S5B6.tsv
3,606,939,7505,0.21512247071352503,273,275,58,0,511,S5B6.tsv
