speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,56,216,579,0.08641975308641975,24,26,6,0,50,SXC6.tsv
3,119,292,1030,0.1358447488584475,48,48,23,0,100,SXC6.tsv
3,181,378,1590,0.15961199294532627,75,69,37,0,150,SXC6.tsv
3,232,427,1935,0.18110850897736144,91,84,57,0,200,SXC6.tsv
3,269,469,2306,0.1911869225302061,103,93,73,0,250,SXC6.tsv
3,311,511,2540,0.20287018917155902,123,101,87,0,300,SXC6.tsv
3,368,547,2890,0.22425350396099938,146,110,112,0,350,SXC6.tsv
3,418,604,3395,0.2306843267108168,167,127,124,0,400,SXC6.tsv
3,445,638,3679,0.23249738766980146,177,136,132,0,450,SXC6.tsv
3,491,683,4113,0.23962908735968766,196,150,145,0,500,SXC6.tsv
3,544,731,4525,0.24806201550387597,216,173,155,0,550,SXC6.tsv
3,588,766,4904,0.2558746736292428,234,188,166,0,600,SXC6.tsv
3,620,804,5303,0.2570480928689884,247,197,176,0,650,SXC6.tsv
3,641,820,5636,0.2605691056910569,256,203,182,0,690,SXC6.tsv
