speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,17,124,228,0.0456989247311828,7,7,3,0,50,SKDP.tsv
3,62,212,532,0.09748427672955975,27,22,13,0,100,SKDP.tsv
3,94,283,817,0.11071849234393404,39,35,20,0,150,SKDP.tsv
3,134,336,1111,0.13293650793650794,56,52,26,0,200,SKDP.tsv
3,182,382,1399,0.15881326352530542,70,67,45,0,250,SKDP.tsv
3,214,432,1694,0.16512345679012347,78,82,54,0,300,SKDP.tsv
3,235,470,1944,0.16666666666666666,86,88,61,0,350,SKDP.tsv
3,284,541,2300,0.17498459642637093,102,108,74,0,400,SKDP.tsv
3,347,602,2792,0.1921373200442968,126,134,87,0,450,SKDP.tsv
3,367,660,3211,0.18535353535353535,131,144,92,0,500,SKDP.tsv
3,402,712,3600,0.18820224719101122,138,157,107,0,550,SKDP.tsv
3,432,743,3873,0.19380888290713325,139,167,126,0,600,SKDP.tsv
3,450,784,4168,0.1913265306122449,145,172,133,0,650,SKDP.tsv
3,472,835,4522,0.18842315369261478,148,182,142,0,700,SKDP.tsv
3,504,869,4906,0.19332566168009205,159,195,150,0,750,SKDP.tsv
3,504,869,4911,0.19332566168009205,159,195,150,0,753,SKDP.tsv
