begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.23232323232323232,0.175,0.2009132420091324,SCXU.tsv
50,100,0.3039772727272727,0.33574007220216606,0.3179650238473768,SCXU.tsv
100,150,0.3941368078175896,0.4,0.39634146341463417,SCXU.tsv
150,200,0.4209486166007905,0.48148148148148145,0.4390581717451524,SCXU.tsv
200,250,0.4112903225806452,0.4293193717277487,0.41740674955595025,SCXU.tsv
250,300,0.5066666666666667,0.46511627906976744,0.4929757343550447,SCXU.tsv
300,350,0.5443349753694581,0.55859375,0.5498489425981873,SCXU.tsv
350,400,0.4821705426356589,0.49523809523809526,0.484,SCXU.tsv
400,450,0.5539358600583091,0.5714285714285714,0.5619047619047619,SCXU.tsv
450,500,0.5726495726495726,0.5323741007194245,0.55078125,SCXU.tsv
500,550,0.593103448275862,0.6036585365853658,0.5969162995594713,SCXU.tsv
550,600,0.5689381933438986,0.5140845070422535,0.5588615782664942,SCXU.tsv
600,650,0.6166219839142091,0.46875,0.5722326454033771,SCXU.tsv
650,700,0.5965665236051502,0.6212624584717608,0.6104868913857678,SCXU.tsv
700,750,0.5630252100840336,0.592156862745098,0.5780933062880325,SCXU.tsv
750,800,0.6818181818181818,0.49812734082397003,0.5588972431077694,SCXU.tsv
800,850,0.6976744186046512,0.601593625498008,0.6539855072463768,SCXU.tsv
850,900,0.6496350364963503,0.6294117647058823,0.6384364820846905,SCXU.tsv
900,908,0.5142857142857142,0.6,0.5333333333333333,SCXU.tsv
