length,els_ex_sw,s1_er_ratio,s2_er_ratio,er_ratio_average,file
474,319,0.2764540995094604,0.5064724919093851,0.34596577017114916,SN7D.tsv
829,766,0.46034616378196846,0.4744694960212202,0.46653114563670683,SY4E.tsv
471,413,0.450274557657108,0.39846088071825564,0.41980894922071393,S9MK.tsv
1324,1315,0.45011746280344556,0.5013018573164382,0.47439486250617485,SPHJ.tsv
849,1085,0.5029411764705882,0.4308128132490739,0.4687790277634431,SRRQ.tsv
807,763,0.4012287334593573,0.44696969696969696,0.4131750465549348,S5YC.tsv
860,1259,0.48413578877301977,0.48052147239263804,0.48199873038904506,SLTU.tsv
1350,1922,0.4251,0.5666291818948552,0.48393128432861987,S7NH.tsv
189,242,0.44275491949910556,0.2859375,0.35904920767306087,SG3P.tsv
492,542,0.3822060826146164,0.37217675941080197,0.37637885127424875,S9VA.tsv
455,528,0.366246703779666,0.478283621140764,0.4064613072877536,SWW8.tsv
1330,1135,0.4597156398104265,0.5078242229367631,0.4827834309795457,S2GC.tsv
274,217,0.2767749699157641,0.3192,0.30225852955309945,SKJ4.tsv
208,260,0.3700081499592502,0.33865248226950356,0.3549893842887473,S2K6.tsv
2556,2220,0.5402486069438491,0.5881604073838319,0.5595286885245901,SEGJ.tsv
932,997,0.5141776937618148,0.4508670520231214,0.47983565790896315,S3AC.tsv
304,650,0.4820209376422394,0.4363274587833997,0.45389326334208224,SDN3.tsv
871,735,0.32015873015873014,0.5456255879586077,0.3770472347495846,S3MW.tsv
627,805,0.4701086956521739,0.3798367991576731,0.4192495921696574,SDAJ.tsv
512,401,0.38572854291417163,0.38724727838258166,0.3864734299516908,STRW.tsv
443,425,0.3759533423059668,0.425531914893617,0.3959282078757032,SF6K.tsv
350,348,0.37538461538461537,0.34779356768885566,0.3568193256165073,SMRU.tsv
441,469,0.3284552845528455,0.37858719646799116,0.35831689677843526,SMSF.tsv
534,514,0.3531760435571688,0.415782774713619,0.38204225352112675,SFCW.tsv
190,171,0.2056686046511628,0.40827338129496404,0.2639751552795031,SJTE.tsv
174,330,0.24444444444444444,0.43859649122807015,0.3148308759757155,SV3M.tsv
1775,1843,0.5055595225951239,0.5593936743914881,0.5277244359097456,SFNQ.tsv
618,487,0.36720816018133734,0.4444444444444444,0.4000867867216316,SH63.tsv
485,413,0.3061377245508982,0.4618406285072952,0.3684328693309385,SCQW.tsv
201,219,0.2079383886255924,0.4291497975708502,0.2754219843557019,ST39.tsv
101,154,0.312157721796276,0.42937062937062936,0.36363636363636365,SXPD.tsv
1818,1719,0.5047644976858154,0.49348279457768507,0.4990011985617259,SJLT.tsv
457,788,0.5045849988243593,0.3979686057248384,0.4584110903758998,SFYX.tsv
621,702,0.43631778058007564,0.4516889238020424,0.4423283673782829,SMK7.tsv
547,663,0.3685682326621924,0.4728819567529245,0.41456932937314367,SVPK.tsv
296,378,0.3577148958889482,0.39300783604581074,0.3742921857304643,SRDJ.tsv
243,499,0.3261370178468624,0.46539110861001687,0.37326223576461626,S2FQ.tsv
657,689,0.36552567237163813,0.48770894788593905,0.417728609438454,S94U.tsv
1039,1243,0.5112941176470588,0.4555768005098789,0.47515502273666804,SW98.tsv
673,569,0.4141452344931921,0.42271186440677966,0.41866285305684664,SWLR.tsv
803,900,0.453554040895813,0.5128419877163596,0.477916714465986,SWMV.tsv
1113,1022,0.5147058823529411,0.4212461695607763,0.47044025157232705,SLX6.tsv
1597,797,0.4597007722007722,0.5122524995099,0.4886965927528394,SUUE.tsv
399,494,0.31852986217457885,0.42064372918978915,0.3548450759818433,SN59.tsv
1347,776,0.48475492087996913,0.3167070217917676,0.3568334715694406,S9N4.tsv
174,201,0.1630879345603272,0.4070121951219512,0.22434915773353753,SNCL.tsv
429,728,0.4298531810766721,0.5326797385620915,0.47388059701492535,SNAS.tsv
321,266,0.27874933757286696,0.33271202236719477,0.2983108108108108,SW4Z.tsv
157,97,0.26834381551362685,0.17718120805369128,0.2127659574468085,S9CR.tsv
309,379,0.44359171143514964,0.35062528948587307,0.3856152512998267,SBXK.tsv
993,1226,0.5406075635461872,0.45153243050605846,0.492775810927184,S954.tsv
227,153,0.26285714285714284,0.27453769559032715,0.2675413576725613,SY8A.tsv
196,186,0.4017391304347826,0.26892792247122954,0.3032345013477089,SWUT.tsv
389,347,0.26874585268745854,0.3536087153881071,0.31913746630727763,SRKV.tsv
568,556,0.3775967413441955,0.3892353134230391,0.38404216648491457,SK39.tsv
522,447,0.371562317144529,0.35548079618727224,0.3606899166034875,S9ZP.tsv
767,905,0.4230227409941638,0.4180492709904475,0.42081144517715435,S9X9.tsv
255,221,0.30214424951267055,0.27490636704119853,0.2867429055484964,S8Q6.tsv
668,612,0.4702576112412178,0.37912673056443025,0.4076134699853587,S8SH.tsv
182,221,0.32313829787234044,0.3185840707964602,0.3215686274509804,SJAW.tsv
287,245,0.3231585932315859,0.3256172839506173,0.3242953977880842,SJLP.tsv
193,193,0.3651226158038147,0.3080357142857143,0.33063646170442285,SHBY.tsv
337,250,0.26646403242147926,0.36645962732919257,0.29931972789115646,SCQS.tsv
479,660,0.4387637203928365,0.4558770989639157,0.4464143108129692,SJXU.tsv
208,241,0.4062780269058296,0.2807377049180328,0.3350135711516091,S3UC.tsv
1008,1481,0.4242117686730737,0.542197571578474,0.48666878273289954,S6J2.tsv
142,236,0.3393695506371563,0.2151215121512151,0.2863182167563413,SJU2.tsv
871,597,0.4445137157107232,0.46337126600284495,0.4533222591362126,S8GL.tsv
553,624,0.5088082901554404,0.34444985394352484,0.3969857568731368,S8K9.tsv
761,1174,0.49487224057013735,0.4832101372756072,0.48960717009916094,S63L.tsv
401,258,0.32875457875457875,0.30653753026634384,0.31422236300285084,SDWT.tsv
842,892,0.336399217221135,0.5308550185873606,0.3769171185127808,S6R4.tsv
1322,1176,0.48219086021505375,0.5162728488631297,0.4968384748036022,SXSM.tsv
238,269,0.3896761133603239,0.2867647058823529,0.32365747460087085,SKKU.tsv
476,441,0.40718835304822565,0.3768939393939394,0.3923433874709977,SKJQ.tsv
767,720,0.39919137466307275,0.5190069821567106,0.4483142493638677,S7WY.tsv
2770,2241,0.5487171990351583,0.5180331810531378,0.537115323423792,SEKZ.tsv
253,208,0.2857142857142857,0.31209818819403856,0.3030769230769231,S2FT.tsv
943,960,0.5624546114742193,0.3939311839609862,0.43971981057616416,SL76.tsv
126,114,0.3195739014647137,0.24877250409165302,0.2878120411160059,S5AA.tsv
2026,2011,0.4976994967649173,0.5755823839483081,0.5208428073366682,SNXG.tsv
331,265,0.36310679611650487,0.3277893277893278,0.34249898908208654,SNCM.tsv
2099,2316,0.5029417172274315,0.5508493031358885,0.5248728940285116,SN4N.tsv
2849,2661,0.5073534845909393,0.5909176382098533,0.5441304257872305,SEPP.tsv
1665,1095,0.5383783783783784,0.3800178412132025,0.4338998013683514,SN7W.tsv
246,364,0.37273823884197826,0.3052582596556538,0.3346467034410297,SUU4.tsv
1375,1216,0.45228975853455455,0.462864250177683,0.4574056563225307,SY5E.tsv
438,440,0.26628242074927955,0.4730878186968839,0.33600764087870105,SG2E.tsv
594,434,0.3661626481405803,0.4146341463414634,0.38618373710722,SY8B.tsv
306,324,0.3813690169840453,0.4194842406876791,0.39940347071583515,S7MU.tsv
2195,2808,0.6223649308948764,0.5047858942065491,0.5689891751791432,SKDX.tsv
194,129,0.2990990990990991,0.260149130074565,0.2724177071509648,SRK4.tsv
240,152,0.20898876404494382,0.33382137628111275,0.2512388503468781,SEKX.tsv
623,657,0.38711819389110225,0.48367268536304264,0.43187889581478184,SRGA.tsv
724,629,0.39805825242718446,0.459262630860264,0.4200621829487809,SQWN.tsv
339,586,0.33719892952720787,0.5037443834248627,0.3993663809168841,STGP.tsv
356,230,0.3295847750865052,0.40169332079021636,0.36412798557908965,SDB6.tsv
1761,1420,0.4951411383618695,0.4801587301587302,0.4908874014182517,SD6X.tsv
1439,1213,0.5292080350958208,0.49385937979735955,0.5079760258183494,SCS9.tsv
477,603,0.43878954607977994,0.3963470319634703,0.4162764411432262,SVKF.tsv
1240,1380,0.48482697426796806,0.5362618432385874,0.5109265734265734,SV28.tsv
238,235,0.41434262948207173,0.2458307597282273,0.310331681280976,S3TD.tsv
956,916,0.43310234541577824,0.3866824738194033,0.40644502439577895,SV2N.tsv
495,713,0.472893533638145,0.3712622386874835,0.41675193685133755,SMSW.tsv
274,268,0.43509127789046653,0.2909967845659164,0.34081346423562414,SAFZ.tsv
148,119,0.35108958837772397,0.1595460614152203,0.20094191522762953,S3VM.tsv
609,775,0.42909896602658787,0.36750325945241197,0.38636363636363635,SJTT.tsv
1617,1260,0.4319271332694152,0.5520613614573346,0.48653360062756035,SCQF.tsv
1116,917,0.36975481323021225,0.5506778566817302,0.43084468664850134,S4K7.tsv
260,365,0.3647214854111406,0.33418803418803417,0.34615384615384615,STEY.tsv
460,354,0.3938193343898574,0.3046875,0.33740546829552065,SJ8J.tsv
237,431,0.44766839378238343,0.40266469282013323,0.4214162348877375,SD68.tsv
250,342,0.5594405594405595,0.22403158154453492,0.2826308287517817,S8RY.tsv
77,71,0.11967113276492083,0.40669856459330145,0.13684511880904668,SCJL.tsv
2501,1539,0.5831445400996829,0.36482820976491864,0.47386286490156143,S35K.tsv
525,439,0.3914027149321267,0.3736439055520102,0.38004895960832313,SYWF.tsv
421,476,0.40086206896551724,0.36046511627906974,0.3767361111111111,SLLC.tsv
601,804,0.3743270048172287,0.4863064396743153,0.43418623054603006,SKGU.tsv
3771,3171,0.5403320561941252,0.601056991858306,0.5656550615004319,SPG4.tsv
208,181,0.27189988623435724,0.3259860788863109,0.2986789201608271,SPHZ.tsv
608,473,0.346232776311932,0.42769500438212094,0.37888635165993323,SBUN.tsv
453,735,0.35188047398248323,0.48584544758990056,0.40578817733990147,SPJR.tsv
819,1727,0.4020273172407869,0.5330718488144054,0.4446376811594203,S2XV.tsv
419,420,0.4401791426743442,0.3540502793296089,0.3844590015812062,SEVC.tsv
814,750,0.39323090625695833,0.4521954674220963,0.4159945317840055,SPLU.tsv
320,510,0.4643835616438356,0.2391375367526952,0.3330794134450581,S7K2.tsv
1199,824,0.3359679266895762,0.5175718849840255,0.3764465016912943,SYJK.tsv
1027,1313,0.4806247528667458,0.5608192341941229,0.5228145788438114,S9E6.tsv
779,591,0.4595616024187453,0.3808148861084376,0.41697032795419053,S27D.tsv
207,148,0.20267857142857143,0.35067437379576105,0.24954240390482002,S2A5.tsv
326,226,0.2606534090909091,0.35783879539415414,0.3039022467481277,S29X.tsv
318,347,0.35662299854439594,0.3482187656798796,0.3516483516483517,SECU.tsv
433,332,0.3694933920704846,0.42656916514320536,0.3965866358113972,SXXN.tsv
296,368,0.36509207365892715,0.36280834914611004,0.3635427394438723,SAT9.tsv
461,425,0.4105691056910569,0.36847710330138445,0.39234670355002305,ST64.tsv
411,324,0.40770609318996415,0.28225451343020697,0.3235901978151757,S4MF.tsv
375,486,0.26022162781811237,0.45450625269512723,0.35149918962722854,S6AP.tsv
280,233,0.34509371554575524,0.3291139240506329,0.33555555555555555,SA9U.tsv
526,672,0.4683434518647008,0.35746714456391876,0.3968571868741334,SDQG.tsv
1549,1343,0.45664739884393063,0.44108975114989973,0.4468731475992887,SVNL.tsv
137,112,0.2084063047285464,0.27472527472527475,0.2455735180908391,SACQ.tsv
350,598,0.4272474513438369,0.4567253653053578,0.44056891296986117,SABT.tsv
370,279,0.3505535055350554,0.3356079404466501,0.34161721068249257,SVBN.tsv
447,449,0.3677811550151976,0.39878296146044623,0.38637469586374695,SZW4.tsv
207,125,0.2725947521865889,0.23207776427703525,0.2504970178926441,SA9T.tsv
448,478,0.34863013698630135,0.4542713567839196,0.3914460285132383,S66E.tsv
207,306,0.39434204886412344,0.32042833607907745,0.36904426275725966,SVNZ.tsv
169,186,0.18562874251497005,0.4440816326530612,0.33932038834951456,SC6N.tsv
709,700,0.442056792018419,0.44739696312364424,0.44518589132507147,SMM7.tsv
475,593,0.4576271186440678,0.4253017062005826,0.4346216496371983,S8WS.tsv
413,496,0.36077372919478184,0.4172627563185503,0.38819444444444445,SAUJ.tsv
1646,1286,0.5180794309425015,0.47959329800945155,0.49576552640318833,SVVK.tsv
621,585,0.4640598044853364,0.34512820512820513,0.3818052846249335,STNX.tsv
1279,1260,0.5197648489762822,0.43945735315341317,0.47285449334007756,SKL5.tsv
2335,1643,0.4759655131687729,0.5524804946268217,0.5100262123197903,S9P6.tsv
934,1172,0.4690265486725664,0.5477386934673367,0.5051436679673643,SR8N.tsv
515,407,0.35735607675906184,0.38596491228070173,0.368692070030896,S9DE.tsv
641,527,0.3960758230794812,0.4,0.3976803617063102,SWGB.tsv
1524,1580,0.5017146265096168,0.5013595752945746,0.5015246015246015,SBQ6.tsv
463,558,0.4017725258493353,0.43350604490500866,0.4217983651226158,SG87.tsv
675,560,0.40875912408759124,0.38305322128851543,0.39459980713596915,S7FU.tsv
273,249,0.3109563014566181,0.35772357723577236,0.32891143191572375,SY2F.tsv
339,402,0.42267441860465116,0.3601859024012393,0.38516968851696887,SYG9.tsv
657,636,0.33441720860430213,0.506439551308683,0.3990632318501171,S5RP.tsv
299,321,0.39614427860696516,0.29689521345407505,0.34749524413443245,S9S8.tsv
774,931,0.422469280280866,0.4823460752845054,0.4464577975216273,S5DJ.tsv
414,406,0.3502145922746781,0.34765840220385674,0.3490952955367913,SGV4.tsv
672,691,0.37428094266097606,0.4907512268780672,0.41266484200049763,S7S7.tsv
429,348,0.3588685916322923,0.37034383954154726,0.36404784998383444,SZBV.tsv
263,226,0.2616899097621001,0.34216177523264135,0.30466360856269115,SZAZ.tsv
1143,1337,0.5504281636536632,0.47447756080849607,0.5139163372859025,ST67.tsv
190,277,0.3879746835443038,0.3795562599049128,0.3842364532019704,SC7H.tsv
87,69,0.14285714285714285,0.21052631578947367,0.1779475982532751,S6TR.tsv
326,275,0.2978011472275335,0.35082604470359574,0.31528356296058957,SFET.tsv
474,639,0.44913986537023187,0.44568690095846647,0.4472777394900069,STY2.tsv
1013,851,0.35714285714285715,0.5132168458781362,0.4449344758064516,SA69.tsv
1067,1103,0.4558412520961431,0.4413265306122449,0.4507042253521127,S4WJ.tsv
470,375,0.40933254577672773,0.3468104222821204,0.373819852003062,S4XR.tsv
274,313,0.39028620988725066,0.3297709923664122,0.3521488133418858,S66F.tsv
416,279,0.4483306836248013,0.256627783669141,0.3333333333333333,SXAN.tsv
1263,1065,0.424507658643326,0.5085861476817402,0.45169350360910604,SVXT.tsv
500,593,0.47862846406763737,0.3973288814691152,0.4311085089773614,SFP5.tsv
273,294,0.3546925566343042,0.41338221814848763,0.37898330804248864,S33N.tsv
1245,1116,0.4681367144432194,0.4419427468639434,0.45298986329396446,SVT6.tsv
1629,1743,0.492639405204461,0.5275486638073243,0.5127070426096851,SM6B.tsv
457,317,0.4157608695652174,0.35198329853862215,0.3762606671838635,SJDK.tsv
545,801,0.467223382045929,0.36221310229518167,0.3902384666815244,SDJ9.tsv
549,452,0.3931034482758621,0.4206383909051159,0.40635521885521886,S5HH.tsv
359,293,0.37037037037037035,0.23457675753228122,0.2731707317073171,SPTQ.tsv
952,914,0.4914349901713002,0.4221857699405372,0.4514102867978194,SPVY.tsv
234,43,0.1770700636942675,0.27976190476190477,0.19517313746065057,SYHA.tsv
186,155,0.3130434782608696,0.27124773960216997,0.2855443188578227,S92V.tsv
163,261,0.4236686390532544,0.2403846153846154,0.2915153516011885,SEZB.tsv
859,552,0.3487796250442165,0.48984285166730546,0.41648270787343633,SP4L.tsv
329,268,0.4,0.3609271523178808,0.3809907370116794,SEUM.tsv
928,721,0.423963133640553,0.41627906976744183,0.41951875653863396,SYEF.tsv
333,342,0.42434394193188163,0.2896854425749817,0.3660544648511716,SKYV.tsv
467,576,0.438846294267981,0.36920459378987663,0.4066797642436149,SGMM.tsv
1244,1425,0.4328480065315009,0.5475298126064736,0.48377335653226416,SKXA.tsv
1396,1738,0.5136975328420378,0.5377800937988536,0.5212981744421906,SGAN.tsv
1131,1286,0.5045137114631238,0.4777031154551008,0.4923019847894639,SG4R.tsv
383,409,0.32697947214076245,0.376429199648197,0.35788894997251236,SBJM.tsv
473,469,0.32546736132393506,0.4691780821917808,0.36989201778530595,SPXV.tsv
1551,1878,0.5500445122726695,0.4648088603072526,0.5060270602706027,SECS.tsv
604,957,0.42203742203742206,0.49243937232524965,0.4500909504320145,SRBZ.tsv
823,1147,0.5032722513089005,0.45460440985732814,0.4753534226190476,SNRQ.tsv
1441,1367,0.4009646802551735,0.5742723571105414,0.48897227753101546,S7RW.tsv
292,475,0.27590618336886996,0.4434667839859217,0.35838025119099176,S7S2.tsv
870,881,0.47368421052631576,0.45269909139497594,0.4630032644178455,SFRX.tsv
1194,1015,0.4863509749303621,0.4033383499794774,0.43068171391870813,S32Y.tsv
1134,967,0.5574786876776027,0.4048241206030151,0.4716255934885824,S48K.tsv
354,414,0.39976415094339623,0.38128383604021654,0.3886034563288183,SHSD.tsv
633,918,0.40075034106412005,0.47770128703980846,0.42868006518196633,SVXP.tsv
1122,930,0.47229660144181257,0.4834550923936399,0.47775791355557895,SXWG.tsv
527,632,0.39655693144065235,0.4403960396039604,0.41552433173406444,ST62.tsv
279,355,0.421256038647343,0.275684047496128,0.3063760440008148,SZNP.tsv
182,145,0.140403286034354,0.3530405405405405,0.2055929570170896,SMY5.tsv
817,916,0.36024944035817075,0.5326909841706814,0.41495633187772923,S6A7.tsv
785,673,0.2797979797979798,0.5159025196199918,0.35734635734635734,SHDM.tsv
193,172,0.16877637130801687,0.40795287187039764,0.24607329842931938,SXCU.tsv
569,540,0.4009259259259259,0.42112742775935574,0.40889553354513175,S4W8.tsv
183,179,0.45342706502636204,0.2109761583445794,0.2603868194842407,S4VJ.tsv
370,284,0.2937269372693727,0.40773809523809523,0.3246369015599785,S3S6.tsv
1488,1063,0.4134539108361098,0.5265230484132499,0.4594161958568738,SQG4.tsv
1496,1757,0.4786791098348887,0.48000444345700954,0.47942631677835534,SVBH.tsv
1094,1150,0.48495934959349596,0.4635119726339795,0.4738754665095266,SHHX.tsv
473,612,0.4864990689013035,0.3255077815879715,0.3837346354605152,S4MV.tsv
234,294,0.2988422575976845,0.37127729980145596,0.33667473211199445,STAQ.tsv
757,1030,0.41908811717458067,0.4937857565594792,0.45979359277574716,SZ7Y.tsv
809,685,0.48645465253239106,0.41523467555783533,0.4433757368910953,SZBR.tsv
2035,2386,0.583096162138853,0.5408051143741884,0.5635008793853559,SAVW.tsv
695,339,0.20103640712197715,0.5363805970149254,0.24284717376133985,SDHU.tsv
1190,923,0.4870379260681709,0.4429404900816803,0.46467873624423145,SPYD.tsv
213,243,0.3545945945945946,0.30484848484848487,0.32271844660194177,SNRP.tsv
819,1014,0.4772148970622253,0.42853849700322727,0.4528345456644729,SLJ5.tsv
690,939,0.5054918815663801,0.4009807619766126,0.4471022128556375,SPXW.tsv
921,700,0.22059313562145952,0.5770799347471451,0.3239886444286728,SPY2.tsv
849,953,0.4172254819782062,0.509617786660005,0.4593732193732194,S2LC.tsv
406,479,0.4077306733167082,0.41249482829954487,0.4101181837030894,SP67.tsv
1041,1225,0.4484982494932744,0.5029392553886349,0.47736126742273394,SGAX.tsv
820,1009,0.3492336834854486,0.5203854707190512,0.41952506596306066,S9EP.tsv
225,239,0.3340926347760061,0.3255567338282078,0.3305309734513274,SGBT.tsv
190,572,0.35198821796759944,0.41871530531324347,0.3841160748377243,S7GW.tsv
534,454,0.4588688946015424,0.3116966580976864,0.3607540702656384,SPMV.tsv
502,303,0.37433155080213903,0.30740037950664134,0.34191176470588236,SPM5.tsv
306,291,0.3485074626865672,0.3785279468732706,0.36574515411503017,SG97.tsv
1343,2012,0.5972840351477804,0.44206311822892136,0.5208924949290061,S9ER.tsv
727,1046,0.43525696238874534,0.47332077840552417,0.44720252167060676,S2UT.tsv
433,193,0.39640883977900554,0.22704590818363274,0.2719941348973607,S2TP.tsv
295,186,0.24439197166469895,0.33509234828496043,0.2724306688417618,S2CY.tsv
606,996,0.4918933054393305,0.44185171245765903,0.4627927336397461,SBEV.tsv
830,606,0.38892487046632124,0.433264887063655,0.41048252911813643,SUEL.tsv
318,253,0.36096938775510207,0.2381630473478106,0.26495964375173947,SQS3.tsv
479,379,0.36254295532646047,0.46673877771768524,0.4161335187760779,SQRA.tsv
243,487,0.339466766804356,0.43713163064833005,0.3817833581613109,SXBE.tsv
762,1122,0.4146167557932264,0.5360145421495115,0.4679852162621117,S4YQ.tsv
1581,1177,0.4944148936170213,0.3956962212526806,0.41717294451194814,SVBJ.tsv
411,578,0.4666666666666667,0.3891779396462019,0.4300916830386379,SF2F.tsv
1389,1659,0.5160964342428179,0.490552931369825,0.5030796460176992,SZVB.tsv
463,539,0.3211819939243303,0.41521068859198357,0.35405065564936233,SA4W.tsv
302,258,0.32695035460992905,0.3822784810126582,0.35221579961464355,SHK7.tsv
469,643,0.5041572184429327,0.4203698592326801,0.4557345669165736,SCYY.tsv
708,683,0.4254841425764805,0.5241970021413276,0.46456425907087145,SZVC.tsv
1526,1398,0.4883832719115526,0.5177168510501844,0.5030453598333067,SDR9.tsv
1206,1218,0.5473145780051151,0.35978835978835977,0.45836694451913595,SXCW.tsv
715,752,0.4213381555153707,0.4348578491965389,0.4293685756240822,SQHY.tsv
116,93,0.2616580310880829,0.23809523809523808,0.2548298068077277,SFK9.tsv
327,364,0.4414270500532481,0.3355191256830601,0.38915857605177995,SBDD.tsv
376,548,0.3932683790965456,0.3994871794871795,0.3955405658609706,S7QY.tsv
1783,2749,0.5454336500153233,0.5979360785492436,0.5681847783614814,S2C9.tsv
474,457,0.43172043010752686,0.37869114126097364,0.4012826385707742,SWRQ.tsv
858,1096,0.5465172917681442,0.4491790461297889,0.49251789199739754,SEZ2.tsv
551,531,0.4763113367174281,0.2974001268230818,0.37404856832185573,SP7F.tsv
422,272,0.3699658703071672,0.26026490066225166,0.3142857142857143,S9HC.tsv
589,481,0.41782608695652174,0.42266009852216746,0.42009237875288685,SRTU.tsv
