begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.10690423162583519,0.3,0.1449016100178891,S2LC.tsv
50,100,0.32868217054263565,0.3987730061349693,0.34282178217821785,S2LC.tsv
100,150,0.42592592592592593,0.5642458100558659,0.4703770197486535,S2LC.tsv
150,200,0.44696969696969696,0.41594827586206895,0.4228187919463087,S2LC.tsv
200,250,0.42735042735042733,0.46996466431095407,0.4575,S2LC.tsv
250,300,0.46534653465346537,0.4956521739130435,0.47634069400630913,S2LC.tsv
300,350,0.585,0.5411764705882353,0.5679389312977099,S2LC.tsv
350,400,0.598014888337469,0.5435897435897435,0.580267558528428,S2LC.tsv
400,450,0.5193548387096775,0.6098901098901099,0.5528455284552846,S2LC.tsv
450,500,0.5374149659863946,0.5130890052356021,0.5278350515463918,S2LC.tsv
500,550,0.6611111111111111,0.5519287833827893,0.5899419729206963,S2LC.tsv
550,600,0.5886287625418061,0.6819923371647509,0.6321428571428571,S2LC.tsv
600,650,0.5793103448275863,0.5889830508474576,0.5853018372703412,S2LC.tsv
650,700,0.5504201680672269,0.6842105263157895,0.59375,S2LC.tsv
700,750,0.6708860759493671,0.6254416961130742,0.6461538461538462,S2LC.tsv
750,800,0.6,0.5239085239085239,0.5297504798464492,S2LC.tsv
800,849,0.7029702970297029,0.7272727272727273,0.7111597374179431,S2LC.tsv
