begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.07878787878787878,0.17419354838709677,0.125,SYEF.tsv
50,100,0.24413145539906103,0.21875,0.23209876543209876,SYEF.tsv
100,150,0.23880597014925373,0.30532212885154064,0.294811320754717,SYEF.tsv
150,200,0.4126984126984127,0.3108108108108108,0.35766423357664234,SYEF.tsv
200,250,0.4675324675324675,0.3977272727272727,0.45202020202020204,SYEF.tsv
250,300,0.4594594594594595,0.4322916666666667,0.4441176470588235,SYEF.tsv
300,350,0.48616600790513836,0.5126582278481012,0.49635036496350365,SYEF.tsv
350,400,0.5102040816326531,0.41578947368421054,0.456973293768546,SYEF.tsv
400,450,0.53125,0.48633879781420764,0.5048231511254019,SYEF.tsv
450,500,0.5806451612903226,0.43621399176954734,0.49246231155778897,SYEF.tsv
500,550,0.5054945054945055,0.49375,0.49800796812749004,SYEF.tsv
550,600,0.5094339622641509,0.437125748502994,0.4652014652014652,SYEF.tsv
600,650,0.5365853658536586,0.545045045045045,0.5414507772020726,SYEF.tsv
650,700,0.39215686274509803,0.5023923444976076,0.4662379421221865,SYEF.tsv
700,750,0.5403726708074534,0.5278969957081545,0.5329949238578681,SYEF.tsv
750,800,0.55,0.5111111111111111,0.5255813953488372,SYEF.tsv
800,850,0.7028985507246377,0.564935064935065,0.6076233183856502,SYEF.tsv
850,900,0.7007874015748031,0.5390625,0.5926892950391645,SYEF.tsv
900,928,0.6935483870967742,0.6258992805755396,0.6467661691542289,SYEF.tsv
