begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.33121019108280253,0.19818181818181818,0.22772277227722773,SEZ2.tsv
50,100,0.4983277591973244,0.29508196721311475,0.38646616541353385,SEZ2.tsv
100,150,0.5263157894736842,0.43243243243243246,0.4921259842519685,SEZ2.tsv
150,200,0.503448275862069,0.494949494949495,0.4980891719745223,SEZ2.tsv
200,250,0.5477386934673367,0.5555555555555556,0.5520361990950227,SEZ2.tsv
250,300,0.5634517766497462,0.5099337748344371,0.531062124248497,SEZ2.tsv
300,350,0.5462962962962963,0.5209302325581395,0.5336426914153132,SEZ2.tsv
350,400,0.6705539358600583,0.5138888888888888,0.5990491283676703,SEZ2.tsv
400,450,0.6751824817518248,0.5263157894736842,0.6265356265356266,SEZ2.tsv
450,500,0.6188679245283019,0.5770609318996416,0.5974264705882353,SEZ2.tsv
500,550,0.6435185185185185,0.6982758620689655,0.671875,SEZ2.tsv
550,600,0.6038961038961039,0.652317880794702,0.6359649122807017,SEZ2.tsv
600,650,0.6432748538011696,0.6674528301886793,0.6605042016806723,SEZ2.tsv
650,700,0.6857142857142857,0.6401273885350318,0.6601073345259392,SEZ2.tsv
700,750,0.7062706270627063,0.6235294117647059,0.6684587813620072,SEZ2.tsv
750,800,0.7247706422018348,0.6428571428571429,0.6808510638297872,SEZ2.tsv
800,850,0.7523809523809524,0.5746268656716418,0.6527196652719666,SEZ2.tsv
850,858,0.5769230769230769,0.6923076923076923,0.6153846153846154,SEZ2.tsv
