speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0392,222,18,14,0.08108108108108109,S0391,98,21,16,0.21428571428571427,S0397,80,15,11,0.1875,400,54,0.135,41,0,50,SC8H.tsv
S0392,94,19,15,0.20212765957446807,S0391,126,28,22,0.2222222222222222,S0397,161,37,22,0.22981366459627328,381,84,0.2204724409448819,59,50,100,SC8H.tsv
S0392,64,29,20,0.453125,S0391,93,40,25,0.43010752688172044,S0397,118,34,23,0.288135593220339,275,103,0.37454545454545457,68,100,150,SC8H.tsv
S0392,131,46,36,0.3511450381679389,S0391,85,33,19,0.38823529411764707,S0397,93,28,17,0.3010752688172043,309,107,0.34627831715210355,72,150,200,SC8H.tsv
S0392,105,49,29,0.4666666666666667,S0391,108,45,30,0.4166666666666667,S0397,38,18,12,0.47368421052631576,251,112,0.44621513944223107,71,200,250,SC8H.tsv
S0392,89,23,17,0.25842696629213485,S0391,116,50,33,0.43103448275862066,S0397,53,23,16,0.4339622641509434,258,96,0.37209302325581395,66,250,300,SC8H.tsv
S0392,241,86,61,0.35684647302904565,S0391,74,32,19,0.43243243243243246,S0397,200,77,60,0.385,515,195,0.3786407766990291,140,300,350,SC8H.tsv
S0392,224,88,59,0.39285714285714285,S0391,12,6,4,0.5,S0397,138,75,47,0.5434782608695652,374,169,0.45187165775401067,110,350,400,SC8H.tsv
S0392,107,69,47,0.6448598130841121,S0391,139,68,45,0.4892086330935252,S0397,94,37,28,0.39361702127659576,340,174,0.5117647058823529,120,400,450,SC8H.tsv
S0392,255,99,64,0.38823529411764707,S0391,35,21,12,0.6,S0397,158,88,57,0.5569620253164557,448,208,0.4642857142857143,133,450,500,SC8H.tsv
S0392,175,74,48,0.4228571428571429,S0391,62,32,21,0.5161290322580645,S0397,104,56,35,0.5384615384615384,341,162,0.4750733137829912,104,500,550,SC8H.tsv
S0392,28,13,10,0.4642857142857143,S0391,692,404,254,0.5838150289017341,S0397,49,32,24,0.6530612244897959,769,449,0.5838751625487646,288,550,600,SC8H.tsv
S0392,137,72,45,0.5255474452554745,S0391,326,175,114,0.5368098159509203,S0397,67,46,28,0.6865671641791045,530,293,0.5528301886792453,187,600,650,SC8H.tsv
S0392,122,62,40,0.5081967213114754,S0391,92,62,37,0.6739130434782609,S0397,186,113,69,0.6075268817204301,400,237,0.5925,146,650,700,SC8H.tsv
S0392,24,20,9,0.8333333333333334,S0391,358,198,127,0.553072625698324,S0397,60,35,20,0.5833333333333334,442,253,0.5723981900452488,156,700,750,SC8H.tsv
S0392,91,59,38,0.6483516483516484,S0391,341,164,112,0.4809384164222874,S0397,47,32,19,0.6808510638297872,479,255,0.5323590814196242,169,750,800,SC8H.tsv
S0392,7,3,3,0.42857142857142855,S0391,24,18,12,0.75,S0397,38,26,14,0.6842105263157895,69,47,0.6811594202898551,29,800,813,SC8H.tsv
