speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0091,13,2,1,0.15384615384615385,S0058,179,17,11,0.09497206703910614,S0179,99,15,10,0.15151515151515152,291,34,0.11683848797250859,22,0,50,SUAB.tsv
S0091,40,20,12,0.5,S0058,43,11,8,0.2558139534883721,S0179,152,24,14,0.15789473684210525,235,55,0.23404255319148937,34,50,100,SUAB.tsv
S0091,30,7,4,0.23333333333333334,S0058,136,44,33,0.3235294117647059,S0179,368,51,38,0.13858695652173914,534,102,0.19101123595505617,75,100,150,SUAB.tsv
S0091,69,22,16,0.3188405797101449,S0058,62,24,17,0.3870967741935484,S0179,163,32,24,0.19631901840490798,294,78,0.2653061224489796,57,150,200,SUAB.tsv
S0091,44,12,9,0.2727272727272727,S0058,49,13,10,0.2653061224489796,S0179,277,60,39,0.21660649819494585,370,85,0.22972972972972974,58,200,250,SUAB.tsv
S0091,64,24,16,0.375,S0058,61,28,20,0.45901639344262296,S0179,461,136,95,0.2950108459869848,586,188,0.32081911262798635,131,250,300,SUAB.tsv
S0091,13,6,4,0.46153846153846156,S0058,176,88,63,0.5,S0179,245,95,60,0.3877551020408163,434,189,0.43548387096774194,127,300,350,SUAB.tsv
S0091,20,16,9,0.8,S0058,104,55,34,0.5288461538461539,S0179,108,44,27,0.4074074074074074,232,115,0.4956896551724138,70,350,400,SUAB.tsv
S0091,0,0,0,0.0,S0058,254,138,82,0.5433070866141733,S0179,201,79,52,0.39303482587064675,455,217,0.47692307692307695,134,400,450,SUAB.tsv
S0091,56,32,21,0.5714285714285714,S0058,54,32,17,0.5925925925925926,S0179,230,97,62,0.4217391304347826,340,161,0.47352941176470587,100,450,500,SUAB.tsv
S0091,67,45,27,0.6716417910447762,S0058,21,12,7,0.5714285714285714,S0179,312,131,86,0.4198717948717949,400,188,0.47,120,500,550,SUAB.tsv
S0091,69,36,23,0.5217391304347826,S0058,114,60,35,0.5263157894736842,S0179,254,122,77,0.48031496062992124,437,218,0.4988558352402746,135,550,600,SUAB.tsv
S0091,18,9,6,0.5,S0058,102,49,32,0.4803921568627451,S0179,344,156,103,0.45348837209302323,464,214,0.46120689655172414,141,600,650,SUAB.tsv
S0091,46,27,18,0.5869565217391305,S0058,105,70,43,0.6666666666666666,S0179,121,63,41,0.5206611570247934,272,160,0.5882352941176471,102,650,700,SUAB.tsv
S0091,30,18,9,0.6,S0058,144,77,50,0.5347222222222222,S0179,74,37,29,0.5,248,132,0.532258064516129,88,700,750,SUAB.tsv
S0091,25,18,12,0.72,S0058,154,101,64,0.6558441558441559,S0179,83,39,29,0.46987951807228917,262,158,0.6030534351145038,105,750,800,SUAB.tsv
S0091,18,7,5,0.3888888888888889,S0058,89,44,30,0.4943820224719101,S0179,160,69,48,0.43125,267,120,0.449438202247191,83,800,850,SUAB.tsv
S0091,48,23,15,0.4791666666666667,S0058,146,98,63,0.6712328767123288,S0179,201,110,79,0.5472636815920398,395,231,0.5848101265822785,157,850,900,SUAB.tsv
S0091,50,28,17,0.56,S0058,150,101,64,0.6733333333333333,S0179,434,215,143,0.49539170506912444,634,344,0.5425867507886435,224,900,950,SUAB.tsv
S0091,39,16,11,0.41025641025641024,S0058,147,86,58,0.5850340136054422,S0179,221,129,86,0.583710407239819,407,231,0.5675675675675675,155,950,1000,SUAB.tsv
S0091,0,0,0,0.0,S0058,5,2,2,0.4,S0179,1,1,1,1.0,6,3,0.5,3,1000,1002,SUAB.tsv
