Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
be just,2,151,"[16, 50, 151]",SWLS.tsv
a lot,2,153,"[14, 18, 100, 153, 230]",SWLS.tsv
stuff,1,153,"[14, 54, 83, 153]",SWLS.tsv
there's a lot of,4,153,"[16, 153]",SWLS.tsv
which be,2,153,"[16, 46, 153, 157]",SWLS.tsv
a lot of,3,153,"[16, 18, 20, 153]",SWLS.tsv
there's a,2,153,"[16, 18, 38, 153]",SWLS.tsv
lot of,2,153,"[16, 153]",SWLS.tsv
there's,1,153,"[18, 38, 46, 128, 153, 197, 199, 232]",SWLS.tsv
a lot of stuff,4,153,"[20, 153]",SWLS.tsv
for instance,2,155,"[26, 155]",SWLS.tsv
go to be,3,157,"[40, 56, 85, 157, 173]",SWLS.tsv
bring,1,211,"[159, 211]",SWLS.tsv
so i'm,2,164,"[44, 164]",SWLS.tsv
we'll have,2,211,"[169, 211]",SWLS.tsv
what be,2,171,"[152, 171]",SWLS.tsv
be in,2,173,"[26, 173]",SWLS.tsv
we've,1,84,"[16, 18, 32, 84, 178]",SWLS.tsv
but not,2,178,"[20, 178]",SWLS.tsv
it all,2,184,"[16, 44, 160, 184]",SWLS.tsv
i would,2,184,"[44, 184]",SWLS.tsv
no i,2,184,"[59, 119, 184]",SWLS.tsv
love it,2,187,"[111, 113, 187]",SWLS.tsv
do all of the,4,189,"[16, 189]",SWLS.tsv
do all,2,189,"[16, 30, 189]",SWLS.tsv
all of the,3,189,"[16, 189]",SWLS.tsv
all of,2,189,"[26, 189]",SWLS.tsv
do all of,3,189,"[30, 189]",SWLS.tsv
so it,2,189,"[54, 189]",SWLS.tsv
second,1,189,"[123, 189, 191, 192]",SWLS.tsv
drive down,2,189,"[167, 189, 206]",SWLS.tsv
drive,1,189,"[167, 189, 206]",SWLS.tsv
stop,1,228,"[189, 228]",SWLS.tsv
make it,2,191,"[16, 191]",SWLS.tsv
ask,1,191,"[16, 191]",SWLS.tsv
to make it,3,191,"[22, 191]",SWLS.tsv
make,1,191,"[48, 100, 191]",SWLS.tsv
that it's,2,195,"[18, 20, 195]",SWLS.tsv
i have,2,195,"[20, 38, 195, 228, 230]",SWLS.tsv
of things,2,197,"[14, 16, 197]",SWLS.tsv
mean,1,72,"[32, 72, 141, 197]",SWLS.tsv
but it,2,206,"[18, 206]",SWLS.tsv
people and,2,206,"[20, 206]",SWLS.tsv
to have,2,206,"[46, 206]",SWLS.tsv
for us,2,206,"[48, 206]",SWLS.tsv
point,1,206,"[199, 206]",SWLS.tsv
have the,2,211,"[206, 211]",SWLS.tsv
man,1,215,"[14, 20, 183, 215]",SWLS.tsv
definitely,1,215,"[52, 215]",SWLS.tsv
and you can't,3,217,"[48, 217]",SWLS.tsv
i know,2,222,"[216, 222]",SWLS.tsv
it's not,2,229,"[18, 65, 177, 201, 228, 229]",SWLS.tsv
maybe,1,229,"[130, 141, 229]",SWLS.tsv
and i,2,233,"[16, 185, 233]",SWLS.tsv
i'm not,2,233,"[175, 233]",SWLS.tsv
want to do,3,28,"[4, 8, 28]",SWLS.tsv
i don't,2,46,"[4, 46, 48, 57, 58, 78, 130, 214]",SWLS.tsv
but i don't,3,48,"[4, 48, 214]",SWLS.tsv
someone,1,48,"[4, 48]",SWLS.tsv
want to,2,73,"[4, 8, 72, 73, 194]",SWLS.tsv
i don't know,3,214,"[4, 57, 58, 214]",SWLS.tsv
be you,2,9,"[6, 9, 152]",SWLS.tsv
you know,2,16,"[6, 16, 18, 20, 22, 28, 32, 38, 48, 78, 94, 100, 210, 219]",SWLS.tsv
then you,2,20,"[6, 20, 22]",SWLS.tsv
and say,2,20,"[6, 20]",SWLS.tsv
whatever,1,20,"[6, 20, 26]",SWLS.tsv
good at,2,14,"[8, 14, 20, 48, 52]",SWLS.tsv
good,1,16,"[8, 16, 32, 46, 48, 77, 121, 185, 188]",SWLS.tsv
up and,2,32,"[8, 32]",SWLS.tsv
at all,2,46,"[8, 46, 78]",SWLS.tsv
be it,2,109,"[8, 109]",SWLS.tsv
they're,1,16,"[11, 16, 20, 30, 40, 72, 75, 97]",SWLS.tsv
boys,1,14,"[13, 14, 238]",SWLS.tsv
happen,1,23,"[22, 23, 38, 218]",SWLS.tsv
mm mm,2,85,"[27, 85, 91]",SWLS.tsv
she can do,3,29,"[20, 29, 30]",SWLS.tsv
do that,2,81,"[29, 35, 81]",SWLS.tsv
need,1,35,"[14, 16, 20, 22, 35, 203, 205]",SWLS.tsv
time,1,35,"[16, 18, 35, 85, 199]",SWLS.tsv
to just,2,35,"[26, 35]",SWLS.tsv
actually,1,59,"[35, 59]",SWLS.tsv
list,1,128,"[37, 128]",SWLS.tsv
last,1,85,"[53, 85]",SWLS.tsv
the erm,2,55,"[50, 55, 220]",SWLS.tsv
competition,1,55,"[52, 55]",SWLS.tsv
a a,2,199,"[55, 199]",SWLS.tsv
a real one,3,57,"[56, 57]",SWLS.tsv
real,1,59,"[57, 59]",SWLS.tsv
it's a,2,58,"[16, 18, 20, 40, 58]",SWLS.tsv
to show,2,60,"[22, 60]",SWLS.tsv
just go,2,60,"[50, 60]",SWLS.tsv
not just go to,4,60,"[59, 60]",SWLS.tsv
compete,1,60,"[59, 60, 61]",SWLS.tsv
show off,2,61,"[60, 61]",SWLS.tsv
show,1,81,"[60, 70, 80, 81]",SWLS.tsv
so that's,2,66,"[20, 66]",SWLS.tsv
and that's,2,66,"[32, 66]",SWLS.tsv
jolly,1,66,"[61, 66, 236]",SWLS.tsv
nine o'clock in the morning,5,69,"[66, 69]",SWLS.tsv
o'clock,1,238,"[66, 68, 238]",SWLS.tsv
erm and,2,68,"[26, 32, 68, 70]",SWLS.tsv
as well,2,68,"[52, 68, 81]",SWLS.tsv
sing,1,68,"[63, 68, 72]",SWLS.tsv
at nine o'clock in the morning,6,69,"[68, 69]",SWLS.tsv
morning,1,69,"[68, 69]",SWLS.tsv
wait,1,70,"[9, 70, 72, 128]",SWLS.tsv
and erm,2,70,"[16, 18, 20, 46, 70, 100]",SWLS.tsv
kind of,2,70,"[16, 18, 44, 48, 70]",SWLS.tsv
it's kind of,3,70,"[18, 70]",SWLS.tsv
people be,2,70,"[18, 70]",SWLS.tsv
i'll,1,70,"[20, 70]",SWLS.tsv
and erm and,3,70,"[32, 70]",SWLS.tsv
we do,2,70,"[32, 70, 82]",SWLS.tsv
four,1,70,"[38, 70, 238]",SWLS.tsv
for the,2,70,"[40, 48, 50, 52, 61, 70, 72, 190, 214]",SWLS.tsv
to sing,2,70,"[63, 70]",SWLS.tsv
songs,1,77,"[70, 77, 226]",SWLS.tsv
even,1,72,"[48, 72, 127, 226]",SWLS.tsv
choir,1,72,"[52, 72, 81]",SWLS.tsv
they just want to,4,74,"[73, 74]",SWLS.tsv
anyway,1,76,"[16, 30, 76]",SWLS.tsv
we're do,2,76,"[38, 76]",SWLS.tsv
and you know we,4,78,"[16, 78]",SWLS.tsv
and you know,3,78,"[16, 78]",SWLS.tsv
you know we,3,78,"[32, 78]",SWLS.tsv
job,1,78,"[36, 78]",SWLS.tsv
two,1,84,"[14, 28, 84, 161, 185]",SWLS.tsv
and er,2,84,"[16, 20, 48, 84]",SWLS.tsv
a few,2,84,"[16, 84]",SWLS.tsv
things be,2,92,"[26, 92]",SWLS.tsv
still,1,94,"[18, 94]",SWLS.tsv
hear,1,96,"[9, 96]",SWLS.tsv
little,1,96,"[16, 20, 96, 100]",SWLS.tsv
have we,2,96,"[18, 96]",SWLS.tsv
anything,1,96,"[18, 69, 96]",SWLS.tsv
person,1,110,"[52, 110]",SWLS.tsv
talk,1,110,"[105, 110]",SWLS.tsv
the right,2,117,"[110, 117]",SWLS.tsv
to the,2,121,"[110, 121]",SWLS.tsv
know the,2,112,"[18, 20, 112]",SWLS.tsv
the piano,2,121,"[112, 121]",SWLS.tsv
yeah we have,3,116,"[18, 116]",SWLS.tsv
have a,2,116,"[61, 116]",SWLS.tsv
a warehouse,2,117,"[116, 117]",SWLS.tsv
it and,2,118,"[18, 20, 32, 40, 118]",SWLS.tsv
we'll wrap it up,4,119,"[118, 119]",SWLS.tsv
you have to,3,140,"[16, 20, 22, 63, 140]",SWLS.tsv
you wally,2,147,"[146, 147]",SWLS.tsv
wally,1,236,"[146, 236]",SWLS.tsv
well you,2,172,"[63, 172]",SWLS.tsv
and and,2,174,"[18, 174]",SWLS.tsv
try,1,180,"[18, 28, 100, 180, 223, 226]",SWLS.tsv
be the,2,192,"[16, 18, 20, 56, 85, 181, 192]",SWLS.tsv
be there,2,199,"[194, 199]",SWLS.tsv
to be there,3,201,"[194, 201]",SWLS.tsv
fine,1,198,"[119, 198]",SWLS.tsv
it just,2,198,"[141, 198, 228]",SWLS.tsv
need to,2,203,"[20, 22, 203, 205]",SWLS.tsv
leave,1,203,"[88, 203, 205]",SWLS.tsv
something,1,207,"[16, 207]",SWLS.tsv
or something,2,207,"[26, 100, 207]",SWLS.tsv
hotel,1,214,"[207, 214]",SWLS.tsv
won't have bed,3,210,"[209, 210]",SWLS.tsv
could,1,212,"[52, 212]",SWLS.tsv
always,1,218,"[14, 16, 18, 38, 77, 218]",SWLS.tsv
completely,1,220,"[77, 220]",SWLS.tsv
try to,2,226,"[18, 100, 226]",SWLS.tsv
be try to,3,226,"[28, 226]",SWLS.tsv
to it,2,226,"[40, 226]",SWLS.tsv
play,1,226,"[130, 226]",SWLS.tsv
fun,1,234,"[20, 61, 234]",SWLS.tsv
love,1,234,"[111, 113, 234]",SWLS.tsv
