speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0653,254,50,31,0.1968503937007874,S0655,46,1,1,0.021739130434782608,S0654,70,20,13,0.2857142857142857,370,71,0.1918918918918919,45,0,50,SMH4.tsv
S0653,246,70,47,0.2845528455284553,S0655,41,13,10,0.3170731707317073,S0654,57,18,13,0.3157894736842105,344,101,0.2936046511627907,70,50,100,SMH4.tsv
S0653,203,80,46,0.39408866995073893,S0655,30,20,9,0.6666666666666666,S0654,116,60,34,0.5172413793103449,349,160,0.4584527220630373,89,100,150,SMH4.tsv
S0653,275,115,77,0.41818181818181815,S0655,74,46,28,0.6216216216216216,S0654,43,20,15,0.46511627906976744,392,181,0.461734693877551,120,150,200,SMH4.tsv
S0653,254,109,60,0.42913385826771655,S0655,70,38,27,0.5428571428571428,S0654,61,31,20,0.5081967213114754,385,178,0.4623376623376623,107,200,250,SMH4.tsv
S0653,160,71,51,0.44375,S0655,35,17,12,0.4857142857142857,S0654,87,57,36,0.6551724137931034,282,145,0.5141843971631206,99,250,300,SMH4.tsv
S0653,269,136,86,0.5055762081784386,S0655,82,52,32,0.6341463414634146,S0654,85,53,38,0.6235294117647059,436,241,0.5527522935779816,156,300,350,SMH4.tsv
S0653,382,183,120,0.4790575916230366,S0655,65,46,26,0.7076923076923077,S0654,75,47,29,0.6266666666666667,522,276,0.5287356321839081,175,350,400,SMH4.tsv
S0653,236,139,93,0.5889830508474576,S0655,58,21,15,0.3620689655172414,S0654,42,30,17,0.7142857142857143,336,190,0.5654761904761905,125,400,450,SMH4.tsv
S0653,24,10,7,0.4166666666666667,S0655,8,6,3,0.75,S0654,0,0,0,0.0,32,16,0.5,10,450,453,SMH4.tsv
