speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0653,127,32,13,0.25196850393700787,S0655,173,31,23,0.1791907514450867,S0654,110,30,16,0.2727272727272727,410,93,0.22682926829268293,52,0,50,SK3P.tsv
S0653,100,26,17,0.26,S0655,60,9,8,0.15,S0654,196,65,40,0.33163265306122447,356,100,0.2808988764044944,65,50,100,SK3P.tsv
S0653,128,47,27,0.3671875,S0655,178,71,44,0.398876404494382,S0654,87,38,24,0.4367816091954023,393,156,0.3969465648854962,95,100,150,SK3P.tsv
S0653,309,131,83,0.42394822006472493,S0655,151,59,29,0.39072847682119205,S0654,173,64,39,0.3699421965317919,633,254,0.40126382306477093,151,150,200,SK3P.tsv
S0653,184,75,54,0.4076086956521739,S0655,99,50,32,0.5050505050505051,S0654,73,23,15,0.3150684931506849,356,148,0.4157303370786517,101,200,250,SK3P.tsv
S0653,696,269,162,0.3864942528735632,S0655,83,53,30,0.6385542168674698,S0654,76,44,24,0.5789473684210527,855,366,0.4280701754385965,216,250,300,SK3P.tsv
S0653,206,109,67,0.529126213592233,S0655,108,62,40,0.5740740740740741,S0654,44,30,19,0.6818181818181818,358,201,0.5614525139664804,126,300,332,SK3P.tsv
