Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
to,1,6,"[0, 6, 10, 15, 38, 68, 71, 79, 83, 85, 91, 93, 98, 113, 114, 116, 117, 123, 139, 140, 141, 149, 163, 168, 201, 203, 204]",SKA7.tsv
one,1,11,"[0, 11, 14, 18, 21, 25, 42, 44, 49, 51, 131, 133, 138]",SKA7.tsv
have to,2,10,"[0, 10, 15, 98, 140, 204]",SKA7.tsv
have,1,15,"[0, 10, 15, 25, 27, 45, 98, 108, 117, 120, 140, 159, 160, 204]",SKA7.tsv
you,1,10,"[0, 8, 10, 17, 18, 21, 35, 38, 41, 46, 48, 49, 56, 58, 62, 64, 71, 75, 81, 97, 102, 108, 114, 116, 117, 128, 131, 132, 135, 138, 140, 157, 163, 168, 170, 176, 178, 179, 183, 184, 186, 189, 191, 192, 196, 198, 199, 203]",SKA7.tsv
do,1,44,"[0, 1, 35, 44, 48, 49, 89, 93, 97, 102, 114, 116, 117, 130, 131, 135, 138, 139, 140, 159, 172, 178, 192, 196, 204]",SKA7.tsv
do one,2,138,"[0, 138]",SKA7.tsv
everyone,1,141,"[0, 141, 142]",SKA7.tsv
like,1,2,"[1, 2, 4, 7, 10, 17, 19, 20, 29, 35, 37, 41, 42, 60, 68, 75, 79, 80, 81, 88, 108, 116, 135, 155, 157, 159, 163, 179, 185, 186, 187, 189, 195, 197, 198, 200, 201, 203, 204, 205]",SKA7.tsv
and,1,4,"[1, 4, 11, 20, 35, 41, 47, 59, 64, 81, 89, 114, 161, 163, 168, 176, 178, 183, 191, 198]",SKA7.tsv
they're,1,4,"[1, 4, 9, 19, 204]",SKA7.tsv
be,1,6,"[1, 6, 8, 14, 15, 38, 39, 41, 42, 43, 46, 49, 53, 54, 56, 59, 64, 68, 69, 70, 75, 79, 80, 81, 87, 88, 90, 99, 103, 108, 109, 110, 111, 114, 119, 122, 126, 147, 150, 152, 157, 168, 173, 179, 186, 187, 194, 197, 198, 199, 200, 201, 202, 203, 204, 205]",SKA7.tsv
just,1,15,"[1, 15, 17, 38, 41, 42, 60, 68, 79, 80, 85, 89, 91, 114, 117, 118, 130, 133, 139, 141, 157, 168, 178, 181, 189, 201]",SKA7.tsv
it,1,25,"[1, 25, 28, 41, 53, 54, 59, 64, 89, 100, 101, 109, 110, 117, 119, 139, 147, 150, 152, 161, 163, 189, 200, 203]",SKA7.tsv
no,1,33,"[1, 33, 44, 46, 87, 121, 132, 149, 161, 166, 195, 198, 204]",SKA7.tsv
i,1,18,"[1, 7, 18, 21, 22, 39, 64, 68, 69, 77, 81, 87, 91, 93, 94, 96, 97, 98, 99, 108, 109, 110, 117, 118, 120, 136, 139, 148, 152, 155, 159, 160, 163, 168, 183, 187, 194, 197, 198, 199, 204]",SKA7.tsv
that,1,34,"[1, 34, 35, 38, 39, 47, 49, 69, 70, 71, 75, 93, 97, 118, 126, 140, 155, 157, 163, 168, 172, 176, 178, 181, 186, 189, 198, 204]",SKA7.tsv
they,1,62,"[1, 62, 89, 113, 157]",SKA7.tsv
them,1,45,"[1, 45, 141]",SKA7.tsv
not,1,38,"[1, 38, 97, 99, 148, 163, 193, 195, 200, 204]",SKA7.tsv
you're,1,23,"[1, 23, 37, 42, 97, 108, 176, 198, 200]",SKA7.tsv
get,1,72,"[3, 68, 72, 81, 136, 141, 145, 161, 187, 191, 194]",SKA7.tsv
ugly photo,2,5,"[4, 5]",SKA7.tsv
photo,1,25,"[4, 5, 25, 47, 157, 159]",SKA7.tsv
chin,1,10,"[9, 10, 15, 28, 30]",SKA7.tsv
on,1,71,"[9, 39, 71, 87, 136, 143, 157, 161]",SKA7.tsv
yeah,1,12,"[2, 4, 12, 26, 31, 32, 50, 52, 54, 55, 63, 78, 81, 92, 104, 125, 128, 146, 153, 165, 173, 177, 180, 188, 193, 198, 202, 204, 207]",SKA7.tsv
each other,2,41,"[35, 41]",SKA7.tsv
like you,2,75,"[35, 75, 81, 203]",SKA7.tsv
so,1,35,"[10, 23, 35, 37, 54, 88, 100, 101, 118, 129, 136, 147, 157, 200, 201, 204]",SKA7.tsv
sometimes,1,178,"[35, 178]",SKA7.tsv
the,1,39,"[10, 15, 28, 29, 39, 41, 49, 71, 75, 79, 80, 81, 85, 89, 108, 111, 113, 114, 122, 123, 131, 145, 158, 159, 163, 176, 178, 192, 193, 195, 197, 198, 200, 204, 205, 206]",SKA7.tsv
in,1,39,"[17, 39, 41, 73, 80, 85, 89, 113, 138, 159, 163, 168, 172, 187, 192, 195, 198, 203, 204]",SKA7.tsv
we be look,3,41,"[39, 41]",SKA7.tsv
look in the,3,41,"[39, 41]",SKA7.tsv
we be,2,41,"[39, 41]",SKA7.tsv
think,1,47,"[39, 47, 48, 60, 61, 62, 64, 69, 91, 93, 97, 109, 110, 131, 187, 191, 194, 199, 204]",SKA7.tsv
of,1,39,"[18, 21, 34, 39, 45, 75, 79, 111, 158, 189, 194, 195, 204]",SKA7.tsv
in the,2,80,"[39, 41, 80, 85, 113, 159, 163, 192, 198]",SKA7.tsv
we,1,39,"[14, 39, 41, 44, 49, 91, 114, 121, 123, 124, 127, 130, 138, 173, 204]",SKA7.tsv
always,1,157,"[39, 157]",SKA7.tsv
look,1,39,"[27, 39, 41, 45, 157, 159, 163, 189]",SKA7.tsv
a,1,42,"[11, 14, 25, 27, 29, 38, 42, 44, 45, 49, 59, 60, 62, 64, 74, 80, 83, 99, 114, 136, 145, 157, 159, 168, 185, 189, 204]",SKA7.tsv
natural,1,43,"[42, 43, 44]",SKA7.tsv
say,1,42,"[34, 42, 97, 108, 127, 130]",SKA7.tsv
how,1,100,"[56, 68, 100, 157]",SKA7.tsv
to be,2,68,"[6, 15, 68]",SKA7.tsv
there,1,81,"[68, 81, 91]",SKA7.tsv
about,1,75,"[68, 75, 138, 178]",SKA7.tsv
just get,2,141,"[68, 141]",SKA7.tsv
want to,2,114,"[68, 114, 116, 117, 139, 163]",SKA7.tsv
my,1,86,"[34, 43, 86, 99, 161, 163]",SKA7.tsv
she,1,87,"[29, 79, 80, 81, 87, 97, 168]",SKA7.tsv
she be,2,87,"[81, 87]",SKA7.tsv
if i,2,152,"[87, 152]",SKA7.tsv
if,1,87,"[47, 87, 108, 152, 189, 203]",SKA7.tsv
shave,1,97,"[94, 97, 98, 99, 113]",SKA7.tsv
to shave,2,113,"[98, 113]",SKA7.tsv
hairy,1,103,"[93, 103, 108, 111, 112, 186]",SKA7.tsv
back,1,123,"[17, 123, 168]",SKA7.tsv
can,1,123,"[10, 62, 81, 121, 123, 127, 157, 184, 186]",SKA7.tsv
could,1,126,"[71, 126, 128, 135, 148]",SKA7.tsv
quite,1,126,"[54, 126, 176, 194, 198, 200]",SKA7.tsv
do something,2,135,"[114, 135, 178]",SKA7.tsv
cos,1,148,"[7, 15, 97, 148, 158, 163, 194, 198]",SKA7.tsv
really,1,148,"[49, 53, 77, 148, 155, 164, 168, 176, 205]",SKA7.tsv
or,1,148,"[124, 144, 148, 149, 157, 207]",SKA7.tsv
up,1,148,"[62, 148, 149, 157]",SKA7.tsv
to do,2,93,"[0, 93, 117, 139, 140]",SKA7.tsv
have to do,3,140,"[0, 140]",SKA7.tsv
i hate,2,7,"[1, 7, 118]",SKA7.tsv
that be,2,49,"[1, 49]",SKA7.tsv
ugly,1,7,"[4, 5, 7, 49]",SKA7.tsv
do you,2,48,"[35, 48, 49, 97, 102, 114, 116, 117, 131, 192, 196]",SKA7.tsv
other,1,49,"[35, 41, 49, 121]",SKA7.tsv
because,1,60,"[35, 60, 68, 90, 101, 117, 197, 200, 204]",SKA7.tsv
much,1,60,"[35, 60, 61, 62, 68, 199, 201]",SKA7.tsv
with,1,75,"[35, 75, 77, 78, 117, 206]",SKA7.tsv
find that,2,118,"[35, 118]",SKA7.tsv
time,1,89,"[35, 39, 89, 127, 168]",SKA7.tsv
so much,2,201,"[35, 201]",SKA7.tsv
he,1,47,"[39, 47, 60, 61]",SKA7.tsv
keep,1,60,"[39, 60, 89, 97]",SKA7.tsv
natural one,2,44,"[42, 44]",SKA7.tsv
what,1,73,"[42, 73, 84, 105, 116, 121, 151, 172, 173, 192, 196, 198]",SKA7.tsv
because i,2,117,"[68, 117]",SKA7.tsv
i just,2,118,"[68, 118, 139]",SKA7.tsv
don't,1,124,"[68, 124, 139, 142, 160, 191, 194, 198, 204]",SKA7.tsv
though,1,118,"[87, 118, 172]",SKA7.tsv
i be,2,168,"[87, 168]",SKA7.tsv
imagine,1,183,"[87, 183, 184, 186]",SKA7.tsv
also,1,145,"[94, 137, 145, 205]",SKA7.tsv
play,1,123,"[83, 85, 114, 116, 121, 123, 124, 166]",SKA7.tsv
we can,2,127,"[123, 127]",SKA7.tsv
thing,1,123,"[38, 75, 108, 123, 205]",SKA7.tsv
okay,1,126,"[13, 16, 38, 99, 126, 129, 142, 166]",SKA7.tsv
good,1,126,"[49, 126]",SKA7.tsv
something,1,140,"[135, 140, 178]",SKA7.tsv
naked,1,139,"[72, 139]",SKA7.tsv
want to do,3,139,"[117, 139]",SKA7.tsv
you ready,2,8,"[0, 8]",SKA7.tsv
right,1,38,"[0, 38, 97, 123, 134, 149, 162]",SKA7.tsv
do it,2,89,"[1, 89, 139]",SKA7.tsv
people,1,108,"[1, 108, 149]",SKA7.tsv
be not,2,204,"[1, 204]",SKA7.tsv
be you,2,56,"[8, 56, 108]",SKA7.tsv
tall,1,56,"[54, 56, 186]",SKA7.tsv
want,1,131,"[68, 117, 131, 139, 163]",SKA7.tsv
i don't,2,160,"[68, 160, 194, 198]",SKA7.tsv
fuck,1,188,"[86, 188]",SKA7.tsv
she's,1,87,"[48, 87]",SKA7.tsv
her,1,87,"[75, 87]",SKA7.tsv
actually,1,198,"[126, 198]",SKA7.tsv
be quite,2,200,"[126, 200]",SKA7.tsv
you could,2,135,"[128, 135]",SKA7.tsv
maybe,1,204,"[148, 204]",SKA7.tsv
yeah it's,2,193,"[2, 193]",SKA7.tsv
it's,1,65,"[2, 19, 20, 65, 74, 99, 111, 158, 161, 163, 178, 189, 193, 200, 204, 206]",SKA7.tsv
like ugly,2,7,"[4, 7]",SKA7.tsv
well,1,117,"[6, 11, 117, 157, 200]",SKA7.tsv
take,1,11,"[7, 11, 14, 18, 21, 49, 181]",SKA7.tsv
we'll,1,166,"[11, 166, 187]",SKA7.tsv
come,1,100,"[17, 100, 159, 168]",SKA7.tsv
different,1,147,"[19, 147]",SKA7.tsv
look at,2,45,"[41, 45, 189]",SKA7.tsv
when,1,41,"[38, 41, 75, 130, 145, 204]",SKA7.tsv
me,1,95,"[38, 41, 95, 113, 131, 149, 159, 168, 178]",SKA7.tsv
oh,1,43,"[13, 14, 43, 44, 134, 159, 179, 199]",SKA7.tsv
know,1,58,"[46, 58, 75, 81, 117, 194, 198, 203]",SKA7.tsv
slightly cross eye,3,51,"[50, 51]",SKA7.tsv
would be,2,69,"[53, 69, 70, 198]",SKA7.tsv
i think,2,69,"[64, 69, 91, 93, 109, 110, 187, 199, 204]",SKA7.tsv
next,1,145,"[71, 145]",SKA7.tsv
at,1,79,"[41, 45, 79, 97, 176, 189]",SKA7.tsv
would,1,79,"[53, 70, 79, 80, 198]",SKA7.tsv
be like,2,79,"[75, 79, 80, 81, 88, 179, 186, 187, 198, 203]",SKA7.tsv
like a,2,80,"[60, 80, 159, 185, 189]",SKA7.tsv
run,1,80,"[78, 80, 138]",SKA7.tsv
you can,2,81,"[10, 81, 157]",SKA7.tsv
i know,2,117,"[81, 117, 198]",SKA7.tsv
be like you,3,203,"[81, 203]",SKA7.tsv
i think it be,4,109,"[64, 109, 110]",SKA7.tsv
i'm,1,112,"[7, 34, 38, 47, 54, 85, 91, 93, 101, 112, 130, 131, 159, 163, 198, 200]",SKA7.tsv
that's,1,113,"[34, 113, 140, 200, 204]",SKA7.tsv
tell me,2,168,"[113, 168]",SKA7.tsv
we do,2,130,"[44, 130]",SKA7.tsv
too,1,130,"[60, 61, 62, 93, 130, 131]",SKA7.tsv
i'm just,2,130,"[85, 91, 130]",SKA7.tsv
extreme,1,197,"[130, 197]",SKA7.tsv
put,1,133,"[10, 91, 133]",SKA7.tsv
i've,1,145,"[133, 145]",SKA7.tsv
for you,2,179,"[138, 179]",SKA7.tsv
still,1,150,"[47, 117, 150, 152]",SKA7.tsv
go,1,152,"[38, 83, 85, 91, 143, 152, 161]",SKA7.tsv
mm,1,154,"[76, 154, 156, 169, 190, 200]",SKA7.tsv
picture,1,155,"[7, 155]",SKA7.tsv
really like,2,205,"[155, 205]",SKA7.tsv
your,1,157,"[10, 89, 157]",SKA7.tsv
eye,1,157,"[51, 157, 163]",SKA7.tsv
but,1,157,"[29, 58, 96, 117, 140, 142, 157, 193, 200, 204, 205]",SKA7.tsv
tell,1,168,"[157, 168]",SKA7.tsv
be so,2,201,"[157, 201]",SKA7.tsv
have a,2,159,"[27, 45, 159, 204]",SKA7.tsv
never,1,159,"[120, 159]",SKA7.tsv
i'll,1,161,"[116, 161, 179]",SKA7.tsv
no no,2,195,"[161, 195]",SKA7.tsv
all,1,176,"[29, 34, 45, 58, 111, 176, 198]",SKA7.tsv
same,1,78,"[38, 77, 78, 131, 145, 176, 179, 192, 193, 206]",SKA7.tsv
that you,2,176,"[75, 140, 168, 176]",SKA7.tsv
the same,2,176,"[131, 145, 176, 192, 193, 206]",SKA7.tsv
way,1,173,"[168, 172, 173, 176, 187, 195, 197, 198]",SKA7.tsv
something that,2,178,"[140, 178]",SKA7.tsv
erm,1,182,"[29, 96, 128, 168, 182, 198, 204]",SKA7.tsv
doesn't,1,189,"[117, 189]",SKA7.tsv
if you,2,203,"[189, 203]",SKA7.tsv
then,1,38,"[4, 11, 38, 59, 89, 116, 138]",SKA7.tsv
photo and,2,47,"[4, 47]",SKA7.tsv
and then,2,59,"[4, 11, 59, 89]",SKA7.tsv
take a nice one,4,14,"[11, 14]",SKA7.tsv
head,1,34,"[17, 34]",SKA7.tsv
little,1,75,"[17, 75, 80, 178]",SKA7.tsv
shit,1,204,"[24, 204]",SKA7.tsv
it the,2,200,"[28, 200]",SKA7.tsv
chelfies,1,31,"[30, 31]",SKA7.tsv
make,1,41,"[25, 38, 41, 141, 142, 204]",SKA7.tsv
make me,2,41,"[38, 41]",SKA7.tsv
when you,2,75,"[41, 75]",SKA7.tsv
thank,1,64,"[43, 64]",SKA7.tsv
you wouldn't,2,75,"[46, 75]",SKA7.tsv
magic,1,67,"[66, 67]",SKA7.tsv
that would be hilarious,4,70,"[69, 70]",SKA7.tsv
that would be,3,198,"[69, 198]",SKA7.tsv
it be,2,109,"[54, 59, 109, 110, 119]",SKA7.tsv
most,1,122,"[62, 122]",SKA7.tsv
now,1,130,"[48, 130]",SKA7.tsv
dare,1,130,"[124, 130, 149]",SKA7.tsv
thank you,2,132,"[64, 132]",SKA7.tsv
out,1,133,"[34, 91, 133, 141, 159]",SKA7.tsv
should,1,138,"[25, 29, 97, 138]",SKA7.tsv
we should,2,138,"[91, 138]",SKA7.tsv
for,1,149,"[138, 149, 179]",SKA7.tsv
jealous,1,142,"[141, 142]",SKA7.tsv
to make,2,204,"[141, 204]",SKA7.tsv
like that,2,186,"[155, 157, 186, 204]",SKA7.tsv
unless,1,159,"[59, 75, 159]",SKA7.tsv
where,1,159,"[108, 159, 200]",SKA7.tsv
phone,1,161,"[89, 161]",SKA7.tsv
show,1,163,"[47, 163]",SKA7.tsv
it's cos,2,163,"[158, 163]",SKA7.tsv
see,1,198,"[163, 198, 200]",SKA7.tsv
humour wise,2,174,"[171, 174, 175]",SKA7.tsv
things,1,176,"[75, 176, 178, 204]",SKA7.tsv
both,1,181,"[176, 181, 194]",SKA7.tsv
the way that,3,198,"[176, 198]",SKA7.tsv
