Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
little,1,272,"[105, 272, 375, 419, 449, 465, 546, 630, 692, 794, 798, 845, 919, 1074, 1470, 1526, 1539, 1746, 1786, 1846, 1924, 1961]",S985.tsv
you know the,3,646,"[105, 646, 762]",S985.tsv
tesco,1,938,"[105, 938, 1200, 1627, 1649, 1846]",S985.tsv
pound,1,107,"[1, 107, 181, 211, 216, 218, 295, 327, 458, 467, 473, 490, 504, 508, 522, 600, 604, 631, 633, 809, 820, 914, 956, 957, 1259, 1260, 1475, 1504, 1529, 1534, 1661, 1947]",S985.tsv
chinese,1,107,"[7, 38, 42, 84, 88, 107, 250, 252, 349, 357, 573, 591, 595, 643, 961, 1333, 1334, 1335, 1385, 1664, 1961, 1964]",S985.tsv
basically,1,107,"[64, 107, 1017, 1019, 1074, 1102, 1397, 1919, 1923]",S985.tsv
discover,1,107,"[72, 107, 115]",S985.tsv
it's like,2,107,"[102, 107, 115, 147, 202, 402, 404, 642, 823, 1339, 1377, 1400, 1441, 1758]",S985.tsv
pot,1,112,"[107, 111, 112, 113, 116, 1351]",S985.tsv
fill,1,114,"[107, 111, 114, 798]",S985.tsv
and you,2,116,"[107, 116, 224, 627, 660, 662, 798, 916, 1106, 1132, 1436, 1555, 1886]",S985.tsv
they do,2,120,"[107, 120, 310]",S985.tsv
there's,1,107,"[45, 107, 162, 244, 250, 325, 327, 335, 343, 358, 365, 424, 582, 586, 642, 679, 769, 809, 823, 1150, 1179, 1339, 1340, 1354, 1627, 1650, 1653, 1672, 1676, 1746, 1757, 1763, 1767, 1786, 1903, 1942, 1949, 1950]",S985.tsv
four,1,164,"[107, 164, 297, 321, 325, 327, 330, 335, 336, 343, 430, 470, 522, 529, 599, 645, 646, 790]",S985.tsv
be at,2,223,"[107, 223, 685]",S985.tsv
there's a,2,325,"[107, 325, 1627, 1763, 1767, 1786, 1903]",S985.tsv
give,1,345,"[107, 345, 576, 798, 805, 806, 819, 820, 835, 893, 939, 979, 1315, 1925]",S985.tsv
the other,2,436,"[107, 170, 221, 436, 683, 706, 737, 961, 997, 1265, 1365, 1492]",S985.tsv
at the,2,205,"[107, 111, 205, 227, 450, 991, 1112, 1117, 1354, 1904, 1913]",S985.tsv
pound fifty,2,467,"[107, 467, 504]",S985.tsv
fifty,1,471,"[107, 467, 471, 474, 478, 504, 601, 602, 1632, 1949]",S985.tsv
four pound,2,522,"[107, 522]",S985.tsv
a chinese,2,591,"[107, 591, 961, 1335]",S985.tsv
like four,2,599,"[107, 599]",S985.tsv
me and,2,107,"[49, 107, 665, 1017, 1371, 1400, 1505]",S985.tsv
give a,2,979,"[107, 979]",S985.tsv
weekend,1,924,"[107, 111, 924, 1003, 1017, 1021, 1105, 1143, 1144, 1147, 1148, 1150, 1151, 1153, 1155, 1156, 1571, 1691, 1700, 1702, 1706, 1710]",S985.tsv
do takeout,2,1201,"[107, 1201]",S985.tsv
but what,2,301,"[107, 301, 1316, 1693]",S985.tsv
up and,2,1816,"[107, 111, 1816]",S985.tsv
yeah that's,2,111,"[47, 111, 289, 646, 1160, 1307, 1744]",S985.tsv
and then,2,111,"[82, 104, 111, 115, 434, 665, 755, 776, 798, 983, 985, 1021, 1023, 1056, 1074, 1081, 1114, 1138, 1147, 1248, 1255, 1304, 1339, 1354, 1385, 1402, 1816, 1818, 1912]",S985.tsv
take,1,112,"[111, 112, 193, 248, 266, 268, 269, 449, 732, 810, 819, 867, 868, 972, 1196, 1415, 1496, 1534, 1651, 1671, 1739, 1921, 1939, 1940]",S985.tsv
they don't,2,465,"[111, 465, 1183, 1569]",S985.tsv
don't do,2,484,"[111, 484, 694]",S985.tsv
do a,2,660,"[111, 575, 660, 798, 879, 924, 1017, 1159, 1201, 1720]",S985.tsv
you can,2,390,"[10, 111, 331, 376, 381, 390, 487, 652, 665, 823, 956, 960, 1089, 1358, 1377, 1781, 1789]",S985.tsv
for it,2,809,"[111, 809, 950, 953, 1299, 1833]",S985.tsv
pay for it,3,947,"[111, 947, 950, 953, 1257, 1299, 1833]",S985.tsv
can come,2,1149,"[111, 1149, 1358]",S985.tsv
pay for,2,948,"[111, 947, 948, 950, 953, 1257, 1299, 1304, 1585, 1833]",S985.tsv
pay,1,1257,"[111, 630, 947, 953, 1257, 1259, 1299, 1301, 1303, 1304, 1529, 1585, 1833, 1931, 1945]",S985.tsv
of thing,2,113,"[1, 113, 167, 1083]",S985.tsv
your own pot,3,113,"[112, 113]",S985.tsv
own pot,2,113,"[112, 113]",S985.tsv
your own,2,1174,"[112, 113, 1112, 1114, 1174, 1244, 1245, 1747]",S985.tsv
a main,2,115,"[1, 115]",S985.tsv
to do,2,115,"[18, 115, 270, 418, 445, 816, 945, 1117, 1209, 1356]",S985.tsv
fill with whatever you want,5,115,"[114, 115]",S985.tsv
you get,2,116,"[115, 116, 468, 470, 504, 809, 903, 920, 963, 970, 1017, 1469, 1548, 1550, 1647, 1658, 1682, 1813, 1919]",S985.tsv
stuff,1,115,"[86, 115, 117, 135, 199, 206, 227, 270, 809, 812, 832, 835, 861, 888, 983, 1013, 1076, 1117, 1171, 1181, 1196, 1244, 1245, 1248, 1265, 1266, 1271, 1296, 1304, 1313, 1389, 1514, 1568, 1662, 1758, 1776, 1812, 1914, 1923]",S985.tsv
want,1,114,"[49, 114, 115, 127, 147, 160, 178, 298, 331, 390, 410, 423, 445, 479, 485, 487, 529, 530, 591, 605, 642, 652, 653, 660, 664, 665, 916, 938, 944, 1093, 1176, 1188, 1234, 1248, 1322, 1358, 1373, 1739, 1889, 1965]",S985.tsv
whatever,1,183,"[115, 183, 225, 305, 1055, 1094, 1257, 1304]",S985.tsv
and a,2,206,"[115, 206, 237, 242, 300, 504, 774, 845, 1188, 1580, 1776, 1777, 1778, 1782, 1787, 1788]",S985.tsv
with whatever,2,225,"[115, 225, 305]",S985.tsv
to do it,3,418,"[115, 418, 445, 816]",S985.tsv
do it have,3,422,"[115, 422]",S985.tsv
do it,2,272,"[115, 195, 272, 378, 418, 422, 445, 448, 652, 778, 816, 817, 939, 1101, 1250, 1299, 1629, 1674, 1710, 1711, 1792, 1864, 1866, 1872]",S985.tsv
you want,2,390,"[114, 115, 147, 331, 390, 445, 479, 605, 664, 916, 938, 944, 1093, 1176, 1188, 1358]",S985.tsv
then you,2,665,"[10, 115, 665, 1112, 1912]",S985.tsv
like a,2,733,"[115, 733, 769, 798, 1017, 1776, 1792, 1815, 1923, 1933, 1934]",S985.tsv
and like,2,769,"[115, 187, 769, 787, 809, 1050, 1110, 1118, 1204, 1234, 1235, 1270, 1358, 1371, 1927]",S985.tsv
stuff in,2,809,"[115, 809, 835, 1776]",S985.tsv
put,1,115,"[56, 115, 798, 820, 825, 835, 939, 957, 1003, 1266, 1417, 1422, 1437, 1439, 1459, 1526, 1618, 1747, 1778, 1837, 1861]",S985.tsv
end up,2,984,"[115, 984, 986, 1076]",S985.tsv
and it,2,117,"[64, 92, 117, 227, 242, 991, 1459, 1679, 1809, 1934]",S985.tsv
sauce,1,216,"[117, 216, 217, 327, 335, 422, 426, 435, 436, 520, 546]",S985.tsv
mix,1,218,"[117, 218, 327]",S985.tsv
bite,1,546,"[117, 180, 205, 310, 354, 406, 419, 546, 630, 692, 845, 991, 1017, 1074, 1110, 1129, 1140, 1199, 1287, 1352, 1353, 1398, 1405, 1414, 1459, 1540, 1618, 1746, 1924, 1961]",S985.tsv
stuff and,2,1248,"[117, 1076, 1248, 1304]",S985.tsv
and stuff,2,117,"[86, 117, 227, 983, 1076, 1244, 1266, 1313, 1389, 1514, 1758, 1776, 1923]",S985.tsv
so yeah,2,1706,"[119, 841, 1706, 1914]",S985.tsv
we get,2,360,"[121, 360, 386, 442, 466, 807, 809, 1831]",S985.tsv
last,1,121,"[69, 121, 275, 842, 1003, 1010, 1031, 1056, 1058, 1076, 1198, 1545, 1616, 1710, 1867, 1868, 1870]",S985.tsv
get it,2,906,"[121, 489, 906, 909, 1183, 1184, 1499, 1795, 1937]",S985.tsv
it last,2,1031,"[121, 1031, 1868]",S985.tsv
friday,1,125,"[122, 124, 125, 1702, 1867, 1868, 1870]",S985.tsv
they like,2,127,"[1, 127, 1236, 1239, 1424]",S985.tsv
huge,1,127,"[64, 127, 349, 772, 1791]",S985.tsv
er that's,2,297,"[127, 297]",S985.tsv
add,1,444,"[127, 444, 449, 494, 507, 514, 525, 653, 1265]",S985.tsv
good but,2,480,"[127, 480]",S985.tsv
but i think,3,1257,"[127, 1257]",S985.tsv
quite good,2,1507,"[127, 1231, 1507]",S985.tsv
do we,2,488,"[134, 298, 488, 507, 559, 1831]",S985.tsv
look,1,134,"[43, 134, 227, 359, 447, 504, 510, 642, 897, 1030, 1341, 1342, 1526, 1644, 1688, 1721, 1749, 1754, 1772, 1796, 1864, 1962, 1964]",S985.tsv
like it,2,641,"[134, 268, 641, 1362, 1424, 1456, 1457, 1754, 1779, 1796, 1914]",S985.tsv
look like,2,1962,"[134, 1754, 1796, 1962]",S985.tsv
like it's,2,354,"[136, 246, 354, 527, 743, 1131, 1757]",S985.tsv
i'm,1,139,"[16, 139, 190, 207, 218, 223, 244, 255, 256, 301, 304, 305, 311, 313, 326, 349, 353, 407, 439, 444, 445, 447, 454, 483, 505, 520, 521, 525, 536, 537, 562, 565, 632, 848, 854, 856, 927, 976, 992, 994, 1003, 1017, 1021, 1023, 1044, 1050, 1129, 1131, 1141, 1147, 1155, 1160, 1162, 1164, 1165, 1169, 1197, 1221, 1223, 1248, 1280, 1390, 1391, 1398, 1402, 1404, 1475, 1496, 1529, 1573, 1611, 1631, 1657, 1868, 1882, 1917, 1927]",S985.tsv
sure,1,420,"[139, 404, 420, 619, 765, 927, 992, 1074, 1315, 1443, 1631, 1657, 1968]",S985.tsv
he be,2,717,"[139, 674, 717, 856, 887, 1208, 1273, 1282, 1285, 1356, 1360, 1616, 1618, 1706, 1829, 1927]",S985.tsv
oh god,2,553,"[142, 553]",S985.tsv
god,1,229,"[142, 229, 535, 539, 553, 650, 653, 945, 978, 1105, 1644, 1661, 1930]",S985.tsv
afghan,1,158,"[145, 158, 160, 177, 178, 183]",S985.tsv
type of,2,147,"[1, 147]",S985.tsv
eat,1,45,"[23, 45, 104, 147, 316, 398, 446, 536, 542, 951, 953, 1084, 1273, 1283, 1285, 1286, 1287, 1720]",S985.tsv
afghanistani,1,147,"[143, 146, 147]",S985.tsv
yeah it's,2,242,"[147, 167, 199, 242, 406, 633, 646, 1015, 1023, 1064, 1126, 1136, 1925]",S985.tsv
just eat,2,147,"[45, 147, 316, 446, 536]",S985.tsv
like the,2,339,"[147, 339, 372, 465, 1110, 1142, 1741, 1776, 1812]",S985.tsv
phone,1,611,"[149, 521, 610, 611, 618, 1189, 1197, 1198, 1356, 1525, 1534, 1681, 1965]",S985.tsv
car,1,769,"[149, 170, 288, 769, 772, 776, 778, 1457, 1459, 1482, 1504, 1529, 1541]",S985.tsv
leave,1,776,"[149, 695, 776, 827, 828, 924, 1867]",S985.tsv
in the,2,149,"[29, 149, 277, 288, 497, 646, 737, 753, 792, 795, 823, 828, 1055, 1147, 1178, 1287, 1339, 1457, 1459, 1526, 1578, 1776, 1797, 1844, 1865, 1871, 1908, 1909, 1914]",S985.tsv
hang,1,1388,"[149, 323, 645, 1388]",S985.tsv
why be,2,262,"[159, 222, 262, 335, 513, 591, 1002, 1685, 1773, 1825, 1898]",S985.tsv
why be we,3,591,"[159, 513, 591]",S985.tsv
be we,2,613,"[159, 513, 591, 613, 1084, 1212]",S985.tsv
know where,2,161,"[89, 161, 646, 766, 974, 980, 1652]",S985.tsv
to park,2,161,"[160, 161]",S985.tsv
park,1,166,"[160, 161, 166, 171, 175, 769, 792, 1336, 1343]",S985.tsv
i didn't,2,223,"[161, 174, 223, 963, 1257, 1492, 1680, 1889, 1902, 1927]",S985.tsv
didn't know,2,448,"[161, 448, 769, 1492]",S985.tsv
okay,1,163,"[18, 25, 143, 163, 165, 177, 240, 309, 386, 440, 494, 517, 520, 543, 555, 560, 570, 589, 603, 633, 646, 648, 931, 947, 1000, 1325, 1410, 1602, 1701, 1735, 1811, 1854, 1937]",S985.tsv
oh okay,2,1735,"[163, 165, 931, 1735]",S985.tsv
of the,2,167,"[64, 167, 256, 288, 386, 546, 1041, 1043, 1047, 1049, 1110, 1351, 1457]",S985.tsv
front of,2,167,"[164, 167]",S985.tsv
kerbish,1,169,"[167, 169]",S985.tsv
house,1,216,"[167, 216, 218, 260, 266, 489, 646, 685, 769, 924, 1081, 1226, 1398, 1399, 1400, 1405, 1408, 1409, 1683, 1706, 1715, 1749, 1751, 1752, 1788, 1815, 1842, 1846, 1847, 1851, 1859]",S985.tsv
on the,2,167,"[132, 167, 175, 218, 446, 525, 536, 537, 588, 778, 854, 1017, 1056, 1074, 1076, 1078, 1189, 1197, 1198, 1282, 1458, 1539, 1597, 1603, 1609, 1677, 1678, 1679, 1702, 1965]",S985.tsv
the house,2,924,"[167, 924, 1081, 1706, 1815]",S985.tsv
where be the,3,492,"[170, 492]",S985.tsv
where's,1,656,"[170, 182, 656, 1624]",S985.tsv
see,1,174,"[45, 78, 174, 283, 310, 314, 487, 525, 634, 641, 777, 781, 784, 785, 823, 854, 857, 992, 1017, 1055, 1076, 1109, 1123, 1209, 1215, 1252, 1280, 1341, 1342, 1365, 1367, 1369, 1375, 1377, 1562, 1573, 1854, 1882, 1900, 1902]",S985.tsv
didn't see,2,1109,"[174, 1109, 1902]",S985.tsv
oh i didn't,3,1680,"[174, 1680]",S985.tsv
no i,2,652,"[185, 652, 681, 793, 922, 1215, 1356, 1473, 1527, 1554]",S985.tsv
about it,2,380,"[185, 380, 1197, 1269, 1408, 1612, 1877, 1920, 1927]",S985.tsv
i do,2,1384,"[185, 439, 575, 852, 854, 928, 1181, 1356, 1384, 1385, 1521, 1525, 1610, 1820, 1825, 1855]",S985.tsv
then i,2,187,"[104, 187, 983, 1153]",S985.tsv
i be,2,223,"[187, 223, 379, 383, 448, 626, 660, 785, 790, 795, 842, 846, 856, 879, 891, 1023, 1031, 1074, 1126, 1143, 1145, 1188, 1189, 1197, 1212, 1217, 1218, 1219, 1223, 1295, 1358, 1360, 1362, 1414, 1473, 1659, 1661, 1665, 1671, 1710, 1770, 1825, 1869, 1894, 1897, 1899, 1919, 1923, 1927]",S985.tsv
i be really,3,891,"[187, 891]",S985.tsv
change,1,390,"[187, 390, 487, 1129, 1943]",S985.tsv
i'm not,2,349,"[190, 349, 445, 505, 525, 565, 848, 976, 992, 1165, 1529, 1657]",S985.tsv
slippers,1,193,"[192, 193, 198, 199]",S985.tsv
bring,1,274,"[192, 274, 275, 276, 282, 284, 287, 296, 402, 549, 1164, 1166, 1171, 1174, 1188, 1189, 1191, 1192, 1225, 1309, 1312, 1313, 1325, 1617]",S985.tsv
start,1,303,"[195, 303, 439, 963, 1221, 1223, 1325]",S985.tsv
christmas,1,199,"[198, 199, 1353]",S985.tsv
it's always,2,216,"[199, 216, 977]",S985.tsv
so much,2,893,"[199, 202, 893]",S985.tsv
be so,2,202,"[96, 202, 324, 650, 1375, 1492]",S985.tsv
be it's,2,216,"[202, 216]",S985.tsv
seem to be,3,242,"[202, 242, 1110, 1896]",S985.tsv
go on,2,269,"[202, 269, 1257, 1508, 1597, 1603, 1662, 1812]",S985.tsv
it's just,2,202,"[175, 202, 205, 424, 814, 1126, 1135, 1199]",S985.tsv
be it's like,3,1441,"[202, 1441]",S985.tsv
yeah but,2,204,"[38, 51, 204, 515, 528, 1051, 1112, 1177, 1285, 1393, 1444, 1452, 1711]",S985.tsv
but you,2,390,"[204, 381, 390, 920, 1106, 1131, 1244, 1358, 1393, 1711, 1813]",S985.tsv
recommend,1,207,"[38, 207, 224]",S985.tsv
it's all,2,207,"[155, 207, 216, 360]",S985.tsv
i'm gonna,2,305,"[207, 255, 256, 305, 439, 1003, 1131, 1155, 1496, 1611]",S985.tsv
what i,2,371,"[207, 371, 375, 410, 445, 485, 487, 530, 555, 660, 846, 856, 1063, 1112, 1143, 1261, 1820]",S985.tsv
know it's,2,424,"[207, 424, 1358]",S985.tsv
it's all i,3,1610,"[207, 1610]",S985.tsv
what's,1,212,"[34, 212, 218, 251, 321, 399, 425, 525, 642, 786, 853, 1446, 1883, 1929, 1933]",S985.tsv
what's that,2,1929,"[212, 1929, 1933]",S985.tsv
be it,2,213,"[64, 104, 213, 253, 254, 405, 427, 488, 494, 496, 532, 642, 740, 769, 832, 1138, 1197, 1328, 1338, 1640, 1657, 1806, 1815, 1856, 1862, 1866, 1868, 1915, 1941]",S985.tsv
where be,2,253,"[170, 213, 253, 254, 316, 492, 610, 766, 821, 1338]",S985.tsv
anything,1,213,"[78, 213, 378, 812, 1105, 1158, 1188, 1192, 1193, 1195, 1225, 1257, 1315, 1529]",S985.tsv
that be,2,221,"[47, 64, 104, 164, 221, 375, 650, 706, 1056, 1315, 1337, 1394, 1485, 1605, 1722, 1925]",S985.tsv
don't know what,3,591,"[221, 591, 1356, 1497, 1780]",S985.tsv
be i,2,660,"[221, 660, 945, 1188, 1214, 1360]",S985.tsv
the other one,3,997,"[221, 997]",S985.tsv
what that be,3,1485,"[221, 1485]",S985.tsv
know what,2,985,"[221, 404, 591, 832, 985, 1063, 1112, 1157, 1209, 1261, 1356, 1497, 1780, 1820]",S985.tsv
nervous,1,222,"[218, 222]",S985.tsv
why be you,3,262,"[222, 262, 1685, 1773, 1825, 1898]",S985.tsv
be you,2,446,"[222, 262, 446, 451, 840, 847, 1017, 1334, 1505, 1685, 1770, 1773, 1825, 1894, 1898, 1968]",S985.tsv
's get,2,224,"[27, 224]",S985.tsv
's,1,224,"[27, 36, 224, 271, 524, 656, 666, 683, 729, 769, 1002, 1095, 1244, 1368, 1408, 1686, 1705, 1706, 1882]",S985.tsv
alright,1,299,"[227, 299, 359, 387, 968, 1414]",S985.tsv
set,1,317,"[227, 310, 317, 318, 321, 330, 335, 336, 343, 419, 525, 526, 575, 579, 581, 584, 596, 606, 619, 642, 660, 1670]",S985.tsv
look at,2,897,"[227, 447, 897]",S985.tsv
it look,2,1749,"[227, 1749, 1754, 1772, 1796, 1864]",S985.tsv
name,1,236,"[54, 89, 236]",S985.tsv
it's get,2,236,"[233, 235, 236, 237, 242, 354, 428]",S985.tsv
star,1,241,"[226, 233, 237, 241, 242, 244, 250, 297, 300]",S985.tsv
to have,2,375,"[241, 375, 1554]",S985.tsv
number,1,611,"[241, 611]",S985.tsv
it's a,2,631,"[241, 406, 439, 499, 525, 631, 633, 739, 1250, 1472, 1515, 1743]",S985.tsv
weird,1,356,"[241, 356, 713, 715, 717, 860, 862, 1142, 1200, 1309, 1312, 1334, 1414, 1799, 1803, 1818, 1819, 1890]",S985.tsv
it's not,2,436,"[246, 291, 436, 531, 743, 1003, 1131, 1358, 1584, 1641, 1757, 1841]",S985.tsv
no it's,2,1659,"[246, 743, 1659]",S985.tsv
not like,2,1811,"[246, 1131, 1811]",S985.tsv
people,1,248,"[164, 245, 248, 274, 321, 330, 995, 1163, 1166, 1182, 1226, 1234, 1394, 1398, 1400, 1760, 1763, 1764, 1768, 1806, 1825]",S985.tsv
seriously,1,1682,"[248, 1682]",S985.tsv
take it,2,1921,"[248, 972, 1534, 1921, 1939, 1940]",S985.tsv
tell,1,255,"[129, 203, 255, 256, 519, 660, 794, 804, 857, 864, 866, 944, 1013, 1056, 1058, 1074, 1089, 1141, 1253, 1526, 1534, 1566, 1789, 1792, 1810, 1886, 1904]",S985.tsv
next to,2,647,"[260, 270, 647, 1880]",S985.tsv
next,1,260,"[205, 260, 270, 647, 652, 1017, 1021, 1151, 1317, 1354, 1571, 1691, 1702, 1877, 1880]",S985.tsv
my house,2,1715,"[260, 489, 1398, 1400, 1409, 1683, 1715, 1846, 1847, 1859]",S985.tsv
literally,1,924,"[260, 398, 812, 894, 924, 1081, 1273, 1282, 1484, 1795, 1814]",S985.tsv
the way,2,268,"[150, 151, 262, 268, 901, 1105, 1322, 1336, 1343, 1458]",S985.tsv
road,1,268,"[160, 172, 173, 268, 269, 756, 762, 765, 823, 1645, 1653, 1675, 1723, 1853, 1856, 1858]",S985.tsv
it's only,2,268,"[181, 244, 268, 300, 520, 1574, 1660]",S985.tsv
all the way,3,268,"[262, 268, 1105, 1322]",S985.tsv
it take,2,268,"[266, 268, 1671]",S985.tsv
that road,2,269,"[268, 269, 765]",S985.tsv
seem like,2,527,"[268, 527]",S985.tsv
long,1,362,"[268, 362, 733, 1061, 1903]",S985.tsv
all the,2,262,"[49, 262, 268, 747, 757, 1105, 1265, 1322, 1371, 1392, 1430, 1432, 1434, 1454, 1460, 1465, 1482, 1492, 1714, 1737]",S985.tsv
way,1,944,"[150, 151, 262, 268, 901, 944, 1040, 1050, 1056, 1105, 1131, 1138, 1315, 1322, 1336, 1340, 1343, 1457, 1458, 1459, 1468, 1629]",S985.tsv
one er,2,1650,"[268, 1650]",S985.tsv
pud,1,274,"[273, 274, 275, 276, 1188, 1200, 1202]",S985.tsv
i mean,2,733,"[273, 289, 489, 733, 815, 945, 1063, 1112, 1261]",S985.tsv
i mean to,3,945,"[273, 945]",S985.tsv
buy,1,273,"[7, 273, 845, 938, 961, 1071, 1072, 1244, 1245, 1248]",S985.tsv
to buy,2,938,"[273, 938, 1244, 1245, 1248]",S985.tsv
oh i,2,1189,"[174, 273, 1099, 1189, 1212, 1680]",S985.tsv
guy,1,275,"[18, 132, 133, 206, 275, 591, 656, 718, 919, 1106, 1181, 1412, 1612, 1724]",S985.tsv
and i,2,275,"[223, 275, 283, 375, 377, 776, 786, 856, 897, 963, 994, 1031, 1050, 1085, 1100, 1126, 1248, 1299, 1400, 1408, 1758, 1897]",S985.tsv
bring pud,2,275,"[274, 275, 276, 1188]",S985.tsv
rib,1,327,"[275, 327, 1282]",S985.tsv
the rib,2,604,"[275, 604, 1282, 1289]",S985.tsv
oh yeah,2,280,"[278, 280, 295, 312, 767, 824, 842, 899, 939, 982, 1015, 1018, 1023, 1068, 1224, 1257, 1329, 1561, 1587, 1684, 1699, 1703]",S985.tsv
to the,2,287,"[64, 287, 351, 647, 819, 919, 947, 1258, 1555, 1846, 1914]",S985.tsv
bring it,2,287,"[282, 287]",S985.tsv
bring it to,3,287,"[284, 287]",S985.tsv
the cinema,2,287,"[286, 287]",S985.tsv
be fun,2,318,"[287, 318, 993]",S985.tsv
would've,1,514,"[287, 514, 1063, 1478]",S985.tsv
it to the,3,1555,"[287, 1555, 1914]",S985.tsv
you bring,2,1188,"[287, 1188, 1617]",S985.tsv
not really,2,940,"[291, 940, 992, 1265, 1657]",S985.tsv
free,1,295,"[131, 295, 455, 854]",S985.tsv
order,1,295,"[49, 211, 295, 441, 511, 515, 523, 538, 552, 559, 560, 562, 573, 575, 586, 588, 592, 595, 596, 618, 621, 631, 633, 646, 916, 1664]",S985.tsv
order over,2,631,"[295, 631, 633]",S985.tsv
use to,2,296,"[11, 14, 18, 49, 104, 296, 375, 377, 379, 685, 688, 863, 865, 867, 885, 893, 1309, 1390, 1792]",S985.tsv
i use to,3,296,"[104, 296, 375, 377, 379, 688, 863]",S985.tsv
dinner,1,379,"[296, 379, 938, 1076, 1084, 1191, 1309, 1825]",S985.tsv
how much,2,469,"[296, 469, 474, 499, 514, 634, 646, 798, 804, 903, 1941]",S985.tsv
love,1,545,"[296, 545, 864, 866, 1002]",S985.tsv
know how,2,769,"[296, 769, 798, 1534]",S985.tsv
use,1,794,"[49, 296, 685, 794, 832, 863, 865, 867, 885, 893, 910, 912, 941, 1309, 1390, 1539, 1792]",S985.tsv
don't want,2,298,"[178, 298, 591, 652, 660]",S985.tsv
we don't want,3,660,"[298, 660]",S985.tsv
either,1,420,"[304, 420, 591, 991, 1619, 1964]",S985.tsv
yeah i'm think,3,454,"[304, 454]",S985.tsv
i'm think,2,1162,"[304, 454, 1162, 1248]",S985.tsv
yeah i'm,2,992,"[304, 454, 992, 1017, 1021, 1164, 1165, 1868]",S985.tsv
we do,2,440,"[306, 440, 513]",S985.tsv
shall,1,444,"[306, 328, 407, 411, 441, 444, 466, 552, 947]",S985.tsv
shall we,2,465,"[306, 328, 407, 411, 441, 465, 466, 552, 1720]",S985.tsv
i can,2,310,"[102, 310, 314, 404, 1315, 1364, 1479, 1499, 1833]",S985.tsv
find,1,310,"[7, 49, 74, 143, 310, 323, 331, 475, 520, 1156, 1468, 1574, 1800, 1927]",S985.tsv
if i,2,379,"[310, 379, 743, 1141, 1371, 1377, 1559, 1770]",S985.tsv
they're,1,310,"[259, 261, 310, 340, 386, 464, 614, 747, 819, 822, 835, 983, 985, 1052, 1055, 1431, 1432, 1575, 1637, 1739, 1743, 1768, 1923]",S985.tsv
let,1,709,"[310, 709, 798, 1003, 1946]",S985.tsv
sometimes,1,374,"[310, 374, 721, 723, 725, 726, 1352, 1398, 1400, 1758]",S985.tsv
make,1,310,"[303, 310, 344, 419, 439, 525, 619, 862, 888, 1003, 1050, 1074, 1076, 1116, 1197, 1244, 1248, 1315, 1317, 1319, 1325, 1362, 1371, 1443, 1932]",S985.tsv
see it,2,777,"[314, 777, 784, 785, 823, 1076]",S985.tsv
well i,2,815,"[314, 815, 917, 1257, 1364, 1575]",S985.tsv
well i can,3,1364,"[314, 1364]",S985.tsv
be on,2,494,"[316, 494, 510, 520, 1189, 1197, 1198, 1908]",S985.tsv
be be,2,1328,"[316, 1217, 1328, 1505, 1735]",S985.tsv
what's the,2,321,"[218, 321]",S985.tsv
for four,2,325,"[321, 325, 327, 330, 335, 336, 343, 430, 529]",S985.tsv
for four people,3,330,"[321, 330]",S985.tsv
set menu,2,584,"[321, 525, 575, 579, 581, 584, 596, 606, 619, 642, 660, 1670]",S985.tsv
i'll,1,323,"[225, 323, 351, 606, 629, 656, 860, 861, 888, 939, 950, 971, 973, 1003, 1101, 1156, 1159, 1257, 1304, 1500, 1940]",S985.tsv
do this,2,484,"[326, 484, 513, 515, 845, 1611]",S985.tsv
he do,2,877,"[326, 877, 1117, 1687]",S985.tsv
that he,2,1253,"[326, 1253, 1259, 1356, 1706]",S985.tsv
do that,2,328,"[120, 328, 344, 440, 780, 798, 800, 877, 920, 1076, 1265, 1724, 1907]",S985.tsv
we do that,3,440,"[328, 440]",S985.tsv
let's,1,328,"[307, 328, 439, 494, 576, 595, 634]",S985.tsv
sound,1,339,"[328, 329, 339, 353, 387, 409, 421, 439, 649, 731, 819, 870, 872, 1265, 1517, 1518]",S985.tsv
go for,2,1695,"[328, 407, 411, 497, 579, 1055, 1695]",S985.tsv
read,1,335,"[331, 335, 1925]",S985.tsv
do you want,3,479,"[331, 445, 479, 605, 1188]",S985.tsv
to find,2,520,"[331, 520]",S985.tsv
me to,2,867,"[331, 867, 938, 944, 1188]",S985.tsv
so you,2,924,"[331, 924, 1814]",S985.tsv
set meals,2,336,"[317, 336]",S985.tsv
set meals for four,4,336,"[335, 336, 343]",S985.tsv
meals,1,467,"[336, 467]",S985.tsv
that's quite,2,1507,"[245, 336, 338, 929, 1507]",S985.tsv
lot of,2,385,"[336, 385, 1662, 1763, 1923]",S985.tsv
a lot of,3,1763,"[336, 1763, 1923]",S985.tsv
three,1,338,"[116, 250, 300, 335, 337, 338, 343, 424, 458, 470, 600, 601, 655, 806, 1038, 1071, 1072, 1148, 1150, 1198, 1814]",S985.tsv
many,1,338,"[283, 335, 338, 468, 819, 995]",S985.tsv
don't get,2,345,"[338, 345, 1117, 1183, 1280]",S985.tsv
get that,2,338,"[80, 338, 1658]",S985.tsv
about a,2,1760,"[340, 1760, 1763]",S985.tsv
cos i,2,340,"[245, 340, 575, 906, 909, 1066, 1217, 1356, 1459, 1492, 1818, 1869, 1871]",S985.tsv
with that,2,444,"[353, 444, 1306]",S985.tsv
