Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
you can,2,293,"[21, 293, 326, 329, 331, 426, 468, 469, 481, 485, 488, 501, 586, 878, 1072, 1157, 1158, 1159, 1165, 1166, 1169, 1191, 1202, 1204, 1205, 1269, 1306]",S2PY.tsv
start,1,718,"[21, 257, 718, 720, 735, 740, 756, 758, 784, 801, 922, 924, 1081, 1151, 1167, 1409, 1441]",S2PY.tsv
be the,2,625,"[21, 625, 831, 867, 948, 1074, 1349]",S2PY.tsv
that be the,3,948,"[21, 948]",S2PY.tsv
make,1,21,"[17, 21, 478, 1197, 1408, 1518]",S2PY.tsv
they find,2,1290,"[21, 1290]",S2PY.tsv
right yeah,2,384,"[29, 72, 95, 117, 154, 384, 461, 585, 684, 963, 1007, 1296, 1306, 1388, 1416, 1559]",S2PY.tsv
that's right yeah,3,461,"[29, 95, 154, 461, 585, 684, 963, 1007, 1296, 1306, 1388, 1416]",S2PY.tsv
turkeys,1,32,"[26, 32]",S2PY.tsv
yeah yeah yeah,3,1590,"[34, 1590]",S2PY.tsv
eat,1,36,"[5, 7, 36, 94, 353, 387, 396, 405, 408, 1112, 1137, 1548]",S2PY.tsv
one,1,36,"[7, 36, 42, 53, 78, 106, 165, 301, 308, 354, 355, 356, 388, 400, 465, 506, 513, 528, 530, 552, 553, 570, 572, 628, 629, 662, 666, 672, 715, 927, 954, 959, 989, 1029, 1072, 1103, 1105, 1116, 1126, 1178, 1258, 1352, 1415, 1469, 1534, 1537]",S2PY.tsv
big,1,36,"[17, 36, 51, 91, 118, 123, 257, 1137]",S2PY.tsv
to eat,2,94,"[36, 94, 353]",S2PY.tsv
if you,2,237,"[36, 237, 240, 597, 738, 882, 951, 954, 1072, 1093, 1157, 1183, 1228]",S2PY.tsv
but if you,3,240,"[36, 240, 1157]",S2PY.tsv
enough,1,393,"[36, 393, 584, 1034]",S2PY.tsv
would,1,797,"[36, 591, 797, 798, 799, 910, 928, 981, 989, 1387]",S2PY.tsv
keep,1,36,"[19, 36, 41, 593, 857, 1000]",S2PY.tsv
would it,2,910,"[36, 910]",S2PY.tsv
if you if you,4,951,"[36, 738, 951]",S2PY.tsv
but if,2,1191,"[36, 1191, 1387]",S2PY.tsv
like,1,41,"[12, 41, 66, 67, 78, 84, 127, 132, 150, 220, 224, 231, 233, 237, 240, 242, 247, 326, 329, 330, 337, 402, 460, 481, 493, 523, 611, 638, 643, 678, 686, 720, 724, 742, 764, 766, 787, 791, 841, 843, 848, 959, 974, 984, 1041, 1044, 1046, 1070, 1072, 1076, 1078, 1086, 1088, 1093, 1094, 1097, 1099, 1123, 1149, 1187, 1197, 1202, 1234, 1313, 1344, 1346, 1356, 1411, 1465, 1479, 1481, 1487, 1507, 1550]",S2PY.tsv
yeah they be,3,65,"[45, 65, 773]",S2PY.tsv
yeah they,2,45,"[14, 45, 65, 66, 125, 148, 161, 175, 198, 773, 827, 858, 1001, 1280, 1350]",S2PY.tsv
they they,2,827,"[49, 658, 827, 1255, 1557]",S2PY.tsv
weren't they,2,51,"[44, 48, 51, 716]",S2PY.tsv
could be,2,56,"[54, 56]",S2PY.tsv
that could,2,229,"[56, 229]",S2PY.tsv
could,1,801,"[56, 159, 801, 970, 1255]",S2PY.tsv
but yeah,2,953,"[56, 250, 953]",S2PY.tsv
old,1,60,"[5, 54, 60, 118, 502, 568, 1178]",S2PY.tsv
ain't,1,60,"[9, 60, 77, 88, 224, 225, 235, 251, 338, 619, 651, 708, 713, 714, 742, 807, 904, 1009, 1061, 1079, 1441, 1578]",S2PY.tsv
tough,1,60,"[59, 60, 65, 66]",S2PY.tsv
to be,2,112,"[60, 112, 150, 168, 582, 638, 716, 858, 907, 1013, 1044, 1045, 1049, 1151, 1391, 1479, 1487, 1507]",S2PY.tsv
go,1,116,"[60, 116, 181, 224, 255, 259, 261, 326, 338, 344, 365, 437, 458, 611, 666, 667, 693, 742, 771, 828, 852, 863, 887, 1002, 1006, 1093, 1100, 1110, 1112, 1129, 1136, 1137, 1233, 1242, 1248, 1258, 1279, 1317, 1377, 1382, 1384, 1399, 1521, 1530, 1564, 1565]",S2PY.tsv
go to,2,1317,"[60, 255, 261, 742, 887, 1100, 1317]",S2PY.tsv
pheasants,1,63,"[62, 63, 66, 170]",S2PY.tsv
aren't they,2,64,"[5, 64, 65, 292, 614, 773, 864]",S2PY.tsv
year,1,64,"[54, 64, 315, 317, 664, 666, 735, 742, 754, 886, 962, 1336, 1443, 1469, 1564]",S2PY.tsv
though aren't they,3,65,"[64, 65]",S2PY.tsv
when they,2,118,"[64, 118, 191, 193, 948, 1393]",S2PY.tsv
about a,2,123,"[64, 123, 346]",S2PY.tsv
a year,2,735,"[64, 735, 754, 886]",S2PY.tsv
all about,2,1052,"[64, 1052]",S2PY.tsv
yeah they be a bite tough,6,66,"[65, 66]",S2PY.tsv
i don't,2,67,"[66, 67, 130, 187, 208, 231, 233, 334, 339, 357, 361, 410, 412, 522, 637, 704, 728, 872, 941, 1019, 1352, 1358, 1467]",S2PY.tsv
be a,2,86,"[65, 66, 86, 177, 209, 347, 423, 613, 907, 1085, 1086, 1332, 1374, 1387, 1471, 1492]",S2PY.tsv
bite,1,86,"[65, 66, 86, 88, 247, 259, 899, 1081, 1344, 1557, 1573]",S2PY.tsv
a bite,2,247,"[66, 247, 259, 1557]",S2PY.tsv
don't like,2,1197,"[66, 231, 233, 1197]",S2PY.tsv
oh right,2,294,"[72, 117, 294, 486, 544, 788, 932, 1124, 1150, 1193, 1262, 1435, 1559]",S2PY.tsv
oh right yeah,3,1559,"[72, 117, 1559]",S2PY.tsv
they yeah,2,160,"[74, 144, 160, 171]",S2PY.tsv
ain't it,2,77,"[9, 77, 88, 224, 225, 235, 251, 338, 619, 708, 713, 714, 742, 1009, 1061, 1079, 1441, 1578]",S2PY.tsv
meat,1,81,"[77, 81, 86, 102, 231]",S2PY.tsv
that's a,2,477,"[77, 88, 477, 1009]",S2PY.tsv
dark,1,1520,"[77, 88, 1520]",S2PY.tsv
of meat,2,88,"[81, 86, 88, 231]",S2PY.tsv
bite of meat,3,88,"[86, 88]",S2PY.tsv
bite of,2,247,"[86, 88, 247, 1081, 1573]",S2PY.tsv
know,1,98,"[7, 57, 71, 78, 82, 91, 98, 109, 112, 124, 130, 157, 189, 208, 209, 213, 226, 237, 460, 468, 522, 557, 564, 572, 586, 593, 600, 609, 621, 637, 640, 648, 658, 681, 686, 691, 693, 704, 711, 718, 720, 728, 735, 756, 762, 764, 766, 771, 785, 797, 799, 807, 843, 852, 863, 872, 885, 892, 895, 897, 948, 951, 956, 959, 965, 968, 982, 984, 989, 1030, 1032, 1033, 1041, 1076, 1095, 1098, 1147, 1153, 1169, 1176, 1178, 1187, 1200, 1202, 1213, 1215, 1220, 1226, 1234, 1238, 1252, 1267, 1279, 1281, 1283, 1301, 1313, 1317, 1319, 1326, 1330, 1348, 1352, 1358, 1406, 1417, 1428, 1467, 1473, 1487, 1499, 1506, 1513, 1533, 1542, 1546, 1548, 1554]",S2PY.tsv
pigeon,1,98,"[84, 94, 98, 100]",S2PY.tsv
know we,2,109,"[98, 109, 189]",S2PY.tsv
use to,2,112,"[98, 100, 102, 106, 112, 116, 147, 150, 157, 168, 170, 211, 423, 425, 557, 638, 907, 1035, 1044, 1045, 1049, 1074, 1149, 1151, 1411, 1460, 1465, 1476, 1487, 1503, 1507]",S2PY.tsv
use to have,3,170,"[98, 102, 106, 147, 170, 423, 1503]",S2PY.tsv
use,1,341,"[98, 100, 102, 106, 112, 116, 147, 150, 157, 168, 170, 211, 341, 368, 423, 425, 458, 488, 557, 638, 811, 833, 907, 1035, 1044, 1045, 1049, 1074, 1149, 1151, 1294, 1411, 1460, 1465, 1476, 1487, 1503, 1507]",S2PY.tsv
to have,2,1153,"[98, 102, 106, 147, 423, 1153]",S2PY.tsv
kid,1,209,"[100, 209, 423, 683, 921, 1467, 1555]",S2PY.tsv
my mum use to,4,211,"[100, 211]",S2PY.tsv
do a,2,833,"[100, 833]",S2PY.tsv
mum,1,986,"[100, 425, 986, 990, 991]",S2PY.tsv
my mum,2,991,"[100, 990, 991]",S2PY.tsv
to do,2,525,"[100, 332, 425, 525, 1053, 1300]",S2PY.tsv
sort of,2,102,"[5, 102, 127, 132, 176, 197, 213, 218, 220, 242, 247, 251, 376, 510, 646, 827, 841, 843, 857, 948, 951, 1021, 1032, 1105, 1123, 1153, 1189, 1197, 1204, 1209, 1215, 1252, 1311, 1313, 1397, 1478, 1550]",S2PY.tsv
well,1,102,"[18, 42, 54, 63, 69, 102, 108, 109, 160, 177, 188, 190, 216, 253, 292, 329, 356, 361, 363, 369, 381, 383, 398, 400, 426, 437, 450, 479, 500, 536, 537, 542, 543, 564, 568, 585, 587, 588, 600, 625, 626, 643, 651, 674, 700, 718, 724, 726, 738, 742, 743, 748, 778, 779, 815, 836, 838, 842, 869, 878, 880, 882, 951, 965, 978, 989, 998, 999, 1020, 1030, 1033, 1035, 1044, 1049, 1057, 1086, 1087, 1115, 1139, 1143, 1183, 1195, 1197, 1215, 1233, 1254, 1286, 1292, 1322, 1352, 1387, 1395, 1397, 1406, 1411, 1415, 1416, 1455, 1457, 1458, 1495, 1514, 1555, 1557, 1589]",S2PY.tsv
three,1,102,"[54, 102, 315, 352, 353, 354, 371, 373, 625, 672, 717, 740, 742, 990, 1428, 1436, 1487]",S2PY.tsv
stuff,1,109,"[102, 109, 127, 176, 187, 415, 416, 419, 874, 1110, 1149, 1174, 1503]",S2PY.tsv
they use,2,150,"[102, 150, 170, 1149, 1151]",S2PY.tsv
well they,2,160,"[102, 160, 568, 1557]",S2PY.tsv
sort of stuff,3,176,"[102, 176]",S2PY.tsv
of that,2,747,"[102, 747, 1081]",S2PY.tsv
be on,2,976,"[102, 976, 1010]",S2PY.tsv
that sort of,3,1397,"[102, 1397]",S2PY.tsv
ration,1,1525,"[102, 1525, 1527]",S2PY.tsv
we have,2,106,"[53, 69, 106, 109, 188, 336, 351, 388, 400, 419, 872]",S2PY.tsv
day,1,106,"[53, 69, 106, 351, 388, 400, 458, 464, 572, 600, 1129, 1132, 1133, 1242, 1258]",S2PY.tsv
rabbit,1,109,"[106, 109, 116, 123, 132, 139, 176, 211, 1466]",S2PY.tsv
one day,2,400,"[106, 400, 572]",S2PY.tsv
yeah i,2,189,"[106, 189, 336, 458, 503, 640, 885, 951, 969, 1136]",S2PY.tsv
home,1,852,"[106, 852, 922, 1460]",S2PY.tsv
come,1,523,"[106, 157, 257, 326, 452, 460, 523, 818, 873, 1139, 1283, 1310, 1406, 1447, 1460, 1530, 1564]",S2PY.tsv
i think,2,108,"[9, 12, 108, 341, 354, 587, 703, 740, 871, 939, 1061, 1081, 1122, 1129, 1260, 1432, 1580]",S2PY.tsv
think,1,19,"[9, 12, 19, 82, 94, 108, 237, 243, 341, 354, 375, 383, 410, 412, 523, 587, 616, 621, 664, 703, 740, 871, 939, 941, 989, 1021, 1029, 1044, 1046, 1061, 1081, 1122, 1129, 1197, 1211, 1215, 1260, 1315, 1397, 1406, 1432, 1580]",S2PY.tsv
well i,2,216,"[108, 188, 216, 253, 361, 363, 383, 564, 587, 626, 869, 1030, 1033, 1035, 1057, 1087, 1115, 1457]",S2PY.tsv
yeah they do,3,125,"[14, 125, 148, 161, 175, 198, 1001, 1350]",S2PY.tsv
last,1,397,"[139, 397, 453, 659, 1072]",S2PY.tsv
the last,2,659,"[139, 659, 1072]",S2PY.tsv
i have,2,931,"[139, 388, 931, 1115, 1137, 1457, 1534]",S2PY.tsv
don't they,2,144,"[18, 143, 144, 160, 269, 810, 1000, 1185, 1338]",S2PY.tsv
they do,2,148,"[125, 144, 148, 161, 171, 175, 198, 270, 769, 1001, 1186, 1339, 1346, 1432, 1436]",S2PY.tsv
hang,1,147,"[143, 147, 159, 170, 182, 189]",S2PY.tsv
they use to,3,150,"[147, 150, 170, 1149, 1151, 1411]",S2PY.tsv
they use to have,4,170,"[147, 170]",S2PY.tsv
didn't they,2,172,"[147, 171, 172, 827, 1415, 1466]",S2PY.tsv
pig,1,193,"[147, 193]",S2PY.tsv
it be,2,251,"[151, 177, 251, 255, 492, 564, 600, 601, 606, 716, 728, 735, 760, 954, 1048, 1050, 1087, 1122, 1292, 1387, 1479, 1501, 1514]",S2PY.tsv
he have,2,155,"[116, 155, 157, 549, 626, 643, 646, 648, 1467]",S2PY.tsv
shop,1,155,"[143, 155, 168, 177, 189, 1123]",S2PY.tsv
er he,2,1471,"[155, 1471]",S2PY.tsv
you know,2,157,"[7, 57, 78, 82, 91, 109, 112, 124, 157, 209, 213, 226, 237, 460, 468, 586, 593, 609, 621, 648, 658, 681, 686, 691, 693, 718, 720, 728, 735, 756, 762, 764, 766, 771, 785, 797, 799, 807, 843, 852, 863, 892, 895, 897, 948, 951, 956, 959, 965, 968, 984, 989, 1030, 1032, 1041, 1076, 1095, 1147, 1153, 1169, 1176, 1178, 1187, 1200, 1202, 1213, 1215, 1220, 1226, 1234, 1238, 1252, 1267, 1279, 1281, 1283, 1301, 1313, 1317, 1319, 1326, 1330, 1406, 1417, 1428, 1473, 1499, 1506, 1513, 1542, 1546, 1548, 1554]",S2PY.tsv
know and,2,157,"[71, 157]",S2PY.tsv
he use to,3,157,"[116, 157, 1460]",S2PY.tsv
you know and,3,756,"[157, 756, 895, 1202, 1215]",S2PY.tsv
in you know,3,852,"[157, 852]",S2PY.tsv
and he use to,4,1476,"[157, 1476]",S2PY.tsv
and he,2,664,"[157, 324, 326, 664, 1376, 1476]",S2PY.tsv
the back,2,159,"[54, 122, 124, 130, 134, 159, 1110, 1165, 1485]",S2PY.tsv
em,1,159,"[67, 116, 159, 286, 324, 351, 386, 398, 419, 572, 778, 861, 1100, 1151, 1234, 1254, 1269, 1305, 1315, 1317, 1532, 1548, 1555]",S2PY.tsv
at the,2,251,"[159, 251, 282, 341, 400, 551, 1061]",S2PY.tsv
but you,2,282,"[159, 282, 468, 483, 959, 968, 1055, 1154, 1554]",S2PY.tsv
see,1,189,"[159, 189, 293, 334, 370, 384, 398, 462, 582, 624, 890, 1021, 1068, 1072, 1081, 1100, 1112, 1137, 1211, 1265, 1286, 1304, 1308, 1359, 1457, 1588, 1591, 1592]",S2PY.tsv
back,1,666,"[54, 122, 124, 130, 134, 159, 326, 666, 667, 709, 766, 768, 776, 784, 785, 980, 981, 1051, 1110, 1145, 1149, 1165, 1485, 1530]",S2PY.tsv
up in,2,1006,"[159, 190, 1006]",S2PY.tsv
em up,2,1254,"[159, 1254]",S2PY.tsv
er but,2,1308,"[159, 1308]",S2PY.tsv
room,1,1476,"[159, 1476]",S2PY.tsv
mm yeah,2,236,"[166, 236, 417, 472, 569, 680, 685, 1544]",S2PY.tsv
they have,2,177,"[26, 118, 176, 177, 948, 1300, 1341]",S2PY.tsv
game,1,177,"[105, 177, 178]",S2PY.tsv
well yeah,2,177,"[109, 177, 500, 951, 999, 1455]",S2PY.tsv
it be a,3,1387,"[177, 1387]",S2PY.tsv
wasn't it,2,913,"[177, 913, 957, 1048, 1508]",S2PY.tsv
oh dear oh dear,4,860,"[184, 860]",S2PY.tsv
oh dear,2,184,"[138, 183, 184, 185, 186, 603, 860, 1079, 1381, 1383, 1470]",S2PY.tsv
i dunno,2,188,"[12, 188, 204, 216, 363, 456, 626, 760, 1087, 1116, 1391]",S2PY.tsv
dunno,1,188,"[37, 188, 363, 456, 626, 1087, 1116]",S2PY.tsv
have a,2,188,"[116, 188, 334, 672, 1008, 1010, 1100, 1153, 1183, 1503]",S2PY.tsv
a deer,2,188,"[182, 188]",S2PY.tsv
well i dunno,3,216,"[188, 216, 363, 626, 1087]",S2PY.tsv
hang up,2,189,"[143, 170, 182, 189, 190]",S2PY.tsv
well you,2,426,"[190, 426, 748, 878, 1286, 1406]",S2PY.tsv
's,1,475,"[190, 475, 537, 624, 691, 703, 836, 984, 986, 1460, 1471]",S2PY.tsv
saw,1,1062,"[190, 1062, 1129]",S2PY.tsv
over the shoulder,3,199,"[198, 199]",S2PY.tsv
do it,2,445,"[198, 361, 445, 453, 464, 921]",S2PY.tsv
over the,2,899,"[198, 646, 899]",S2PY.tsv
deliver,1,202,"[116, 193, 202]",S2PY.tsv
still,1,202,"[160, 202, 310, 313, 341, 371, 387, 397, 399, 426, 498, 499, 698, 699, 702, 709, 771, 773, 878, 926, 928, 1086, 1115, 1122, 1151, 1287, 1406, 1569, 1575]",S2PY.tsv
i don't know,3,208,"[130, 208, 522, 637, 704, 728, 1352, 1358, 1467]",S2PY.tsv
don't know,2,982,"[130, 208, 637, 728, 982, 1352, 1358, 1533]",S2PY.tsv
i do,2,468,"[221, 464, 468, 600, 613, 969, 1081, 1534]",S2PY.tsv
no no,2,410,"[230, 410, 553, 554, 1123, 1207, 1212, 1433, 1434, 1549]",S2PY.tsv
like the,2,231,"[84, 150, 231, 233, 643, 1234]",S2PY.tsv
dead,1,233,"[123, 143, 233, 240]",S2PY.tsv
that's that's,2,499,"[233, 499, 1068]",S2PY.tsv
quite,1,235,"[44, 235, 251, 343, 562, 564, 638, 681, 895, 959, 998, 1151]",S2PY.tsv
you say,2,279,"[250, 279, 318]",S2PY.tsv
say,1,600,"[250, 279, 318, 326, 600, 724, 726, 845, 935, 941, 943, 951, 1088, 1215, 1220, 1224, 1241, 1252, 1254, 1255, 1288, 1350, 1360, 1362, 1372, 1411]",S2PY.tsv
as you,2,758,"[250, 758]",S2PY.tsv
kill,1,253,"[44, 253]",S2PY.tsv
a a,2,479,"[253, 460, 479, 654, 1187, 1191]",S2PY.tsv
be go,2,255,"[116, 255, 344, 1530, 1564, 1565]",S2PY.tsv
lay,1,266,"[255, 261, 266, 269, 270, 310, 313]",S2PY.tsv
egg,1,269,"[255, 261, 269, 270, 300, 301, 302, 305, 338, 339, 340, 357, 365, 369, 371, 373, 374, 376, 377, 382, 383, 400, 405, 408, 423, 425, 434]",S2PY.tsv
every,1,1185,"[255, 261, 1059, 1185, 1469, 1479, 1481]",S2PY.tsv
there's,1,257,"[30, 81, 96, 132, 257, 686, 689, 848, 1061, 1099, 1108, 1110, 1123, 1137, 1143, 1206, 1211, 1254, 1313, 1362, 1377, 1433, 1463, 1546]",S2PY.tsv
fairly,1,257,"[237, 257]",S2PY.tsv
they start,2,718,"[257, 718, 1151]",S2PY.tsv
start off,2,735,"[257, 735, 801]",S2PY.tsv
hardly,1,910,"[257, 910]",S2PY.tsv
get,1,259,"[9, 28, 78, 94, 224, 247, 259, 282, 289, 302, 305, 321, 335, 351, 356, 357, 363, 371, 375, 385, 386, 394, 475, 479, 500, 503, 511, 546, 548, 549, 571, 607, 638, 677, 678, 679, 690, 795, 797, 798, 799, 806, 811, 838, 845, 878, 884, 886, 902, 913, 921, 933, 935, 948, 980, 981, 1008, 1011, 1036, 1041, 1048, 1059, 1110, 1112, 1115, 1154, 1159, 1191, 1204, 1215, 1220, 1222, 1224, 1228, 1234, 1236, 1265, 1269, 1271, 1277, 1279, 1283, 1285, 1306, 1313, 1317, 1322, 1336, 1340, 1357, 1369, 1390, 1469, 1520, 1524, 1532, 1535, 1555, 1560, 1575]",S2PY.tsv
of a,2,259,"[33, 193, 259, 559, 1535]",S2PY.tsv
you get,2,259,"[78, 259, 351, 607, 678, 679, 795, 845, 886, 1215, 1220, 1224]",S2PY.tsv
little,1,899,"[259, 568, 640, 899, 1055, 1081, 1143, 1244, 1501]",S2PY.tsv
and that,2,261,"[118, 193, 261, 497, 677, 742, 1145, 1176, 1252]",S2PY.tsv
ever,1,1072,"[261, 546, 1072, 1103, 1336]",S2PY.tsv
already,1,1174,"[263, 1174]",S2PY.tsv
of egg,2,270,"[269, 270, 376]",S2PY.tsv
load,1,485,"[270, 485, 495]",S2PY.tsv
load of,2,1183,"[270, 1183]",S2PY.tsv
i mean,2,272,"[5, 7, 24, 48, 54, 91, 109, 191, 209, 213, 226, 269, 272, 334, 341, 394, 447, 453, 503, 545, 607, 613, 621, 643, 646, 679, 681, 760, 766, 809, 814, 831, 833, 838, 843, 848, 852, 867, 919, 962, 1000, 1057, 1081, 1097, 1118, 1311, 1340, 1354, 1390, 1428, 1454, 1471, 1501, 1503, 1506, 1510, 1542]",S2PY.tsv
buy,1,272,"[71, 272, 278, 301, 308, 338, 340, 383, 393, 1178, 1202]",S2PY.tsv
mean,1,777,"[5, 7, 24, 48, 54, 91, 109, 191, 209, 213, 226, 269, 272, 334, 447, 453, 503, 545, 607, 613, 621, 646, 679, 681, 760, 766, 777, 809, 814, 831, 833, 838, 843, 848, 852, 867, 873, 919, 962, 1000, 1057, 1081, 1097, 1118, 1311, 1340, 1354, 1390, 1428, 1454, 1471, 1501, 1503, 1506, 1510, 1542]",S2PY.tsv
that that,2,276,"[82, 276, 897]",S2PY.tsv
place,1,276,"[168, 276]",S2PY.tsv
free range,2,290,"[276, 290]",S2PY.tsv
free,1,795,"[276, 715, 795]",S2PY.tsv
with the,2,276,"[53, 276, 1283, 1478, 1552]",S2PY.tsv
can buy,2,1202,"[278, 1202]",S2PY.tsv
we can,2,337,"[278, 337, 398, 1252]",S2PY.tsv
july,1,284,"[283, 284, 285, 318, 319, 326]",S2PY.tsv
for a,2,525,"[286, 525, 811, 1006]",S2PY.tsv
get some,2,394,"[289, 394, 1041, 1234, 1560]",S2PY.tsv
and we,2,1546,"[289, 301, 308, 386, 1546]",S2PY.tsv
outside,1,292,"[143, 172, 189, 292, 1110]",S2PY.tsv
they be all,3,1487,"[295, 1487]",S2PY.tsv
be all,2,1508,"[295, 1508]",S2PY.tsv
brown,1,298,"[297, 298, 299, 300]",S2PY.tsv
and it's,2,310,"[82, 310, 464, 764, 1292]",S2PY.tsv
