speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,91,123,294,0.18495934959349594,33,32,6,20,0,50,SVX4.tsv
4,139,151,389,0.23013245033112584,41,49,27,22,50,100,SVX4.tsv
4,110,174,422,0.15804597701149425,39,45,6,20,100,150,SVX4.tsv
4,109,143,331,0.19055944055944055,31,39,25,14,150,200,SVX4.tsv
4,91,165,396,0.13787878787878788,37,33,5,16,200,250,SVX4.tsv
4,97,167,421,0.14520958083832336,40,42,6,9,250,300,SVX4.tsv
4,125,180,450,0.1736111111111111,55,53,10,7,300,350,SVX4.tsv
4,121,163,444,0.18558282208588958,49,47,19,6,350,400,SVX4.tsv
4,76,142,354,0.13380281690140844,26,31,7,12,400,450,SVX4.tsv
4,90,137,388,0.16423357664233576,35,38,2,15,450,500,SVX4.tsv
4,113,151,380,0.1870860927152318,31,42,7,33,500,550,SVX4.tsv
4,98,176,419,0.13920454545454544,41,44,0,13,550,600,SVX4.tsv
4,78,152,388,0.12828947368421054,31,35,0,12,600,650,SVX4.tsv
4,110,164,471,0.1676829268292683,44,46,12,8,650,700,SVX4.tsv
4,125,182,526,0.1717032967032967,51,50,17,7,700,750,SVX4.tsv
4,117,166,403,0.17620481927710843,45,36,35,1,750,800,SVX4.tsv
4,102,147,380,0.17346938775510204,34,40,4,24,800,850,SVX4.tsv
4,95,182,506,0.1304945054945055,38,29,20,8,850,900,SVX4.tsv
4,77,150,402,0.12833333333333333,35,22,11,9,900,950,SVX4.tsv
4,91,126,307,0.18055555555555555,33,17,27,14,950,1000,SVX4.tsv
4,115,177,494,0.16242937853107345,44,25,36,10,1000,1050,SVX4.tsv
4,83,156,376,0.1330128205128205,35,31,9,8,1050,1100,SVX4.tsv
4,100,147,375,0.17006802721088435,40,38,8,14,1100,1150,SVX4.tsv
4,98,96,304,0.2552083333333333,26,36,2,34,1150,1200,SVX4.tsv
4,100,138,378,0.18115942028985507,36,30,17,17,1200,1250,SVX4.tsv
4,110,105,260,0.2619047619047619,35,24,19,32,1250,1300,SVX4.tsv
4,4,12,18,0.08333333333333333,2,2,0,0,1300,1302,SVX4.tsv
