speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,104,162,448,0.16049382716049382,13,42,27,22,0,50,S2KP.tsv
4,109,144,318,0.1892361111111111,30,36,42,1,50,100,S2KP.tsv
4,115,160,381,0.1796875,28,39,34,14,100,150,S2KP.tsv
4,135,155,400,0.21774193548387097,43,49,34,9,150,200,S2KP.tsv
4,76,118,258,0.16101694915254236,21,29,25,1,200,250,S2KP.tsv
4,138,171,407,0.20175438596491227,21,49,50,18,250,300,S2KP.tsv
4,137,176,426,0.19460227272727273,41,49,36,11,300,350,S2KP.tsv
4,112,193,438,0.14507772020725387,28,36,39,9,350,400,S2KP.tsv
4,132,133,339,0.24812030075187969,35,41,39,17,400,450,S2KP.tsv
4,138,141,320,0.24468085106382978,41,40,18,39,450,500,S2KP.tsv
4,101,149,314,0.16946308724832215,17,37,20,27,500,550,S2KP.tsv
4,87,136,296,0.15992647058823528,16,19,27,25,550,600,S2KP.tsv
4,96,135,297,0.17777777777777778,13,28,29,26,600,650,S2KP.tsv
4,114,174,439,0.16379310344827586,10,43,36,25,650,700,S2KP.tsv
4,95,160,368,0.1484375,22,31,26,16,700,750,S2KP.tsv
4,131,174,401,0.1882183908045977,10,51,33,37,750,800,S2KP.tsv
4,147,194,444,0.18943298969072164,41,49,35,22,800,850,S2KP.tsv
4,113,155,365,0.18225806451612903,33,37,9,34,850,900,S2KP.tsv
4,118,154,386,0.19155844155844157,13,48,46,11,900,950,S2KP.tsv
4,160,205,527,0.1951219512195122,20,65,62,13,950,1000,S2KP.tsv
4,129,166,336,0.19427710843373494,36,51,18,24,1000,1050,S2KP.tsv
4,112,170,335,0.16470588235294117,15,44,21,32,1050,1100,S2KP.tsv
4,97,174,408,0.13936781609195403,0,44,13,40,1100,1150,S2KP.tsv
4,134,157,363,0.21337579617834396,33,46,24,31,1150,1200,S2KP.tsv
4,95,151,368,0.15728476821192053,36,40,0,19,1200,1250,S2KP.tsv
4,77,118,241,0.163135593220339,23,28,16,10,1250,1300,S2KP.tsv
4,14,34,50,0.10294117647058823,4,4,0,6,1300,1315,S2KP.tsv
