speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,140,164,403,0.21341463414634146,50,31,26,33,0,50,SWGV.tsv
4,89,132,283,0.16856060606060605,25,31,9,24,50,100,SWGV.tsv
4,142,146,448,0.24315068493150685,53,33,45,11,100,150,SWGV.tsv
4,97,124,269,0.19556451612903225,26,32,15,24,150,200,SWGV.tsv
4,66,121,291,0.13636363636363635,27,18,18,3,200,250,SWGV.tsv
4,133,163,409,0.20398773006134968,54,30,6,43,250,300,SWGV.tsv
4,115,176,415,0.16335227272727273,54,4,3,54,300,350,SWGV.tsv
4,86,133,280,0.16165413533834586,32,13,19,22,350,400,SWGV.tsv
4,112,137,311,0.20437956204379562,38,9,30,35,400,450,SWGV.tsv
4,124,138,326,0.2246376811594203,33,39,23,29,450,500,SWGV.tsv
4,92,107,273,0.21495327102803738,35,28,19,10,500,550,SWGV.tsv
4,138,206,457,0.16747572815533981,56,57,0,25,550,600,SWGV.tsv
4,121,138,332,0.21920289855072464,43,41,0,37,600,650,SWGV.tsv
4,92,166,421,0.13855421686746988,44,43,0,5,650,700,SWGV.tsv
4,119,169,400,0.1760355029585799,34,41,0,44,700,750,SWGV.tsv
4,126,133,343,0.23684210526315788,44,40,0,42,750,800,SWGV.tsv
4,116,170,432,0.17058823529411765,49,52,0,15,800,850,SWGV.tsv
4,139,176,579,0.19744318181818182,56,30,0,53,850,900,SWGV.tsv
4,143,203,583,0.17610837438423646,62,57,0,24,900,950,SWGV.tsv
4,112,159,391,0.1761006289308176,42,39,0,31,950,1000,SWGV.tsv
4,132,169,380,0.1952662721893491,44,46,0,42,1000,1050,SWGV.tsv
4,116,185,506,0.15675675675675677,23,45,0,48,1050,1100,SWGV.tsv
4,97,136,309,0.17830882352941177,39,35,0,23,1100,1150,SWGV.tsv
4,133,161,418,0.20652173913043478,47,43,0,43,1150,1200,SWGV.tsv
4,131,172,390,0.19040697674418605,41,47,0,43,1200,1250,SWGV.tsv
4,91,148,328,0.15371621621621623,39,34,0,18,1250,1299,SWGV.tsv
