speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,s4_and_other,begin,end,file
4,130,177,550,0.18361581920903955,33,48,49,0,0,50,SD3R.tsv
4,99,145,335,0.1706896551724138,39,41,4,15,50,100,SD3R.tsv
4,143,214,710,0.16705607476635514,67,8,0,68,100,150,SD3R.tsv
4,139,164,534,0.21189024390243902,53,15,17,54,150,200,SD3R.tsv
4,151,146,471,0.2585616438356164,46,36,30,39,200,250,SD3R.tsv
4,136,146,469,0.2328767123287671,49,30,14,43,250,300,SD3R.tsv
4,172,209,817,0.20574162679425836,57,19,26,70,300,350,SD3R.tsv
4,130,150,356,0.21666666666666667,17,27,39,47,350,400,SD3R.tsv
4,140,172,466,0.20348837209302326,47,11,28,54,400,450,SD3R.tsv
4,115,228,1057,0.12609649122807018,53,2,5,55,450,500,SD3R.tsv
4,111,180,641,0.15416666666666667,43,12,5,51,500,550,SD3R.tsv
4,98,162,461,0.15123456790123457,21,11,26,40,550,600,SD3R.tsv
4,147,167,462,0.22005988023952097,37,19,40,51,600,650,SD3R.tsv
4,128,116,320,0.27586206896551724,30,29,41,28,650,700,SD3R.tsv
4,82,125,343,0.164,6,32,16,28,700,750,SD3R.tsv
4,108,156,449,0.17307692307692307,30,27,6,45,750,800,SD3R.tsv
4,149,155,438,0.2403225806451613,50,22,32,45,800,850,SD3R.tsv
4,111,155,449,0.17903225806451614,27,29,14,41,850,900,SD3R.tsv
4,111,128,310,0.216796875,19,31,20,41,900,950,SD3R.tsv
4,145,171,450,0.21198830409356725,57,5,39,44,950,1000,SD3R.tsv
4,107,141,405,0.18971631205673758,40,0,29,38,1000,1050,SD3R.tsv
4,126,153,373,0.20588235294117646,35,1,39,51,1050,1100,SD3R.tsv
4,77,109,237,0.17660550458715596,21,16,16,24,1100,1150,SD3R.tsv
4,120,140,387,0.21428571428571427,39,15,24,42,1150,1200,SD3R.tsv
4,123,160,372,0.1921875,42,15,28,38,1200,1250,SD3R.tsv
4,117,138,345,0.21195652173913043,36,11,34,36,1250,1300,SD3R.tsv
4,85,158,449,0.13449367088607594,19,6,27,33,1300,1350,SD3R.tsv
4,117,181,418,0.16160220994475138,32,11,25,49,1350,1400,SD3R.tsv
4,102,153,342,0.16666666666666666,26,7,29,40,1400,1450,SD3R.tsv
4,149,186,587,0.20026881720430106,54,22,26,47,1450,1500,SD3R.tsv
4,80,159,566,0.12578616352201258,12,9,24,35,1500,1550,SD3R.tsv
4,82,245,853,0.0836734693877551,25,8,12,37,1550,1600,SD3R.tsv
4,99,172,459,0.1438953488372093,33,1,23,42,1600,1650,SD3R.tsv
4,109,174,398,0.15660919540229884,46,13,3,47,1650,1700,SD3R.tsv
4,134,210,628,0.1595238095238095,17,39,25,53,1700,1750,SD3R.tsv
4,133,181,413,0.18370165745856354,41,12,32,48,1750,1800,SD3R.tsv
4,98,169,514,0.14497041420118342,16,20,20,42,1800,1850,SD3R.tsv
4,77,131,328,0.14694656488549618,20,10,19,28,1850,1900,SD3R.tsv
4,65,191,593,0.08507853403141362,5,9,24,27,1900,1950,SD3R.tsv
4,127,145,416,0.2189655172413793,28,16,37,46,1950,2000,SD3R.tsv
4,96,125,316,0.192,33,25,8,30,2000,2035,SD3R.tsv
